FID,longitude,latitude,data_hora_gmt,satelite,municipio,estado,pais,geom
focos_ams_ontem_hoje_ref.ded6a0b1-44aa-3cbb-8ee4-619de301c00a,-61.134,-5.56,2021-07-15T17:35:00,AQUA_M-T,MANICORÉ,AMAZONAS,Brasil,POINT (-5.56 -61.134)
focos_ams_ontem_hoje_ref.ee42126d-9314-3be6-afda-2cc34a65b16c,-57.804,-9.776,2021-07-15T17:35:00,AQUA_M-T,NOVA BANDEIRANTES,MATO GROSSO,Brasil,POINT (-9.776 -57.804)
focos_ams_ontem_hoje_ref.066bacec-4d66-391f-ad36-fbb9d89657ff,-56.72,-9.974,2021-07-15T17:35:00,AQUA_M-T,ALTA FLORESTA,MATO GROSSO,Brasil,POINT (-9.974 -56.72)
focos_ams_ontem_hoje_ref.06b42c37-5ff7-3bce-8a02-06fde788545d,-66.82,-12.662,2021-07-15T17:35:00,AQUA_M-T,José Ballivián,El Beni,Bolivia,POINT (-12.662 -66.82)
focos_ams_ontem_hoje_ref.f808c065-c333-386e-992b-bb530efad7cf,-55.167,-9.688,2021-07-15T17:35:00,AQUA_M-T,NOVO MUNDO,MATO GROSSO,Brasil,POINT (-9.688 -55.167)
focos_ams_ontem_hoje_ref.8934ec18-504b-3d09-b1f8-d1583064bc5a,-59.654,-7.172,2021-07-15T17:35:00,AQUA_M-T,APUÍ,AMAZONAS,Brasil,POINT (-7.172 -59.654)
focos_ams_ontem_hoje_ref.2ba035fa-4fd0-305d-8fc0-ff678672ba49,-57.888,-6.926,2021-07-15T17:35:00,AQUA_M-T,JACAREACANGA,PARÁ,Brasil,POINT (-6.926 -57.888)
focos_ams_ontem_hoje_ref.0360b811-2aeb-3c4d-ad8f-b5b05dd891b8,-58.316,-9.197,2021-07-15T17:35:00,AQUA_M-T,NOVA BANDEIRANTES,MATO GROSSO,Brasil,POINT (-9.197 -58.316)
focos_ams_ontem_hoje_ref.2ac4bc35-b430-39c0-bd64-acdd2c674f08,-58.333,-10.082,2021-07-15T17:35:00,AQUA_M-T,COTRIGUAÇU,MATO GROSSO,Brasil,POINT (-10.082 -58.333)
focos_ams_ontem_hoje_ref.2cb2f714-bf99-37ab-8bcf-8db3eb8bf69b,-59.542,-3.504,2021-07-15T17:35:00,AQUA_M-T,CAREIRO DA VÁRZEA,AMAZONAS,Brasil,POINT (-3.504 -59.542)
focos_ams_ontem_hoje_ref.6beee8f9-b912-30f4-85f7-3fb175e2585f,-59.933,-7.321,2021-07-15T17:35:00,AQUA_M-T,APUÍ,AMAZONAS,Brasil,POINT (-7.321 -59.933)
focos_ams_ontem_hoje_ref.48eabdeb-6c0e-3787-ba94-cbf459eb781a,-57.521,-9.531,2021-07-15T17:35:00,AQUA_M-T,APIACÁS,MATO GROSSO,Brasil,POINT (-9.531 -57.521)
focos_ams_ontem_hoje_ref.51688dd4-11d2-352c-9a56-727da554116c,-50.449,-8.963,2021-07-15T17:35:00,AQUA_M-T,SANTA MARIA DAS BARREIRAS,PARÁ,Brasil,POINT (-8.963 -50.449)
focos_ams_ontem_hoje_ref.92e3eeb1-665a-319b-873e-111c8fb34e3b,-65.169,-9.851,2021-07-15T17:35:00,AQUA_M-T,PORTO VELHO,RONDÔNIA,Brasil,POINT (-9.851 -65.169)
focos_ams_ontem_hoje_ref.097f08ca-7a1e-3739-9cd0-8cb05643d5b1,-64.167,-7.476,2021-07-15T17:35:00,AQUA_M-T,CANUTAMA,AMAZONAS,Brasil,POINT (-7.476 -64.167)
focos_ams_ontem_hoje_ref.50470e5d-f9bc-379c-98a7-efffee1d34d3,-65.822,-12.547,2021-07-15T17:35:00,AQUA_M-T,Yacuma,El Beni,Bolivia,POINT (-12.547 -65.822)
focos_ams_ontem_hoje_ref.54766323-aae2-3e10-9420-512b2e9ae703,-63.663,-10.22,2021-07-15T17:35:00,AQUA_M-T,BURITIS,RONDÔNIA,Brasil,POINT (-10.22 -63.663)
focos_ams_ontem_hoje_ref.80a2e3f3-77ef-3a1e-8da2-c790a3c71c17,-63.942,-8.497,2021-07-15T17:35:00,AQUA_M-T,PORTO VELHO,RONDÔNIA,Brasil,POINT (-8.497 -63.942)
focos_ams_ontem_hoje_ref.0b6bd64d-1871-3074-b537-be50c091237f,-63.926,-8.495,2021-07-15T17:35:00,AQUA_M-T,PORTO VELHO,RONDÔNIA,Brasil,POINT (-8.495 -63.926)
focos_ams_ontem_hoje_ref.0307f3b0-e510-35f3-943c-0bfa14918e6f,-62.733,-7.045,2021-07-15T17:35:00,AQUA_M-T,HUMAITÁ,AMAZONAS,Brasil,POINT (-7.045 -62.733)
focos_ams_ontem_hoje_ref.bde5ad40-e866-39a4-9dad-d55223ecc503,-63.185,-5.794,2021-07-15T17:35:00,AQUA_M-T,TAPAUÁ,AMAZONAS,Brasil,POINT (-5.794 -63.185)
focos_ams_ontem_hoje_ref.23dc2fdf-28c2-3d77-97de-70a21a23c60a,-61.161,3.885,2021-07-15T17:35:00,AQUA_M-T,AMAJARI,RORAIMA,Brasil,POINT (3.885 -61.161)
focos_ams_ontem_hoje_ref.5d309a1d-beb5-3d16-a4c0-2c3a142c029b,-55.344,-8.006,2021-07-15T17:35:00,AQUA_M-T,NOVO PROGRESSO,PARÁ,Brasil,POINT (-8.006 -55.344)
focos_ams_ontem_hoje_ref.7cde61f9-a46c-3711-a70b-7a2f11d4104b,-60.861,-9.245,2021-07-15T17:35:00,AQUA_M-T,COLNIZA,MATO GROSSO,Brasil,POINT (-9.245 -60.861)
focos_ams_ontem_hoje_ref.5f981ad1-0d78-354a-8dd4-3f4f4c0b52f3,-60.185,-9.911,2021-07-15T17:35:00,AQUA_M-T,ARIPUANÃ,MATO GROSSO,Brasil,POINT (-9.911 -60.185)
focos_ams_ontem_hoje_ref.b4f648d0-9ef3-3cfd-97d9-a57829906b35,-60.851,-9.243,2021-07-15T17:35:00,AQUA_M-T,COLNIZA,MATO GROSSO,Brasil,POINT (-9.243 -60.851)
focos_ams_ontem_hoje_ref.95b043a4-1a8b-36b3-a883-4a2a9b761fa0,-59.453,-7.078,2021-07-15T17:35:00,AQUA_M-T,APUÍ,AMAZONAS,Brasil,POINT (-7.078 -59.453)
focos_ams_ontem_hoje_ref.a56674d9-cae0-3383-bdce-2228e5d16168,-59.645,-7.171,2021-07-15T17:35:00,AQUA_M-T,APUÍ,AMAZONAS,Brasil,POINT (-7.171 -59.645)
focos_ams_ontem_hoje_ref.62bac615-a8a5-3d9a-be93-6f9831c88384,-55.151,-6.833,2021-07-15T17:35:00,AQUA_M-T,ALTAMIRA,PARÁ,Brasil,POINT (-6.833 -55.151)
focos_ams_ontem_hoje_ref.721b21fe-5b2e-3264-96a3-d4f7193c8b36,-63.637,-13.891,2021-07-15T17:30:00,AQUA_M-T,Vaca Díez,El Beni,Bolivia,POINT (-13.891 -63.637)
focos_ams_ontem_hoje_ref.7360e238-b7ae-3ed6-9f51-ab3e97d68f40,-63.314,-13.231,2021-07-15T17:30:00,AQUA_M-T,Vaca Díez,El Beni,Bolivia,POINT (-13.231 -63.314)
focos_ams_ontem_hoje_ref.87985a9a-9b1b-35b0-8499-98c511e84947,-62.501,-12.503,2021-07-15T17:30:00,AQUA_M-T,SÃO FRANCISCO DO GUAPORÉ,RONDÔNIA,Brasil,POINT (-12.503 -62.501)
focos_ams_ontem_hoje_ref.152daec5-5577-3a04-a9a9-c21556e9a6ee,-63.302,-13.236,2021-07-15T17:30:00,AQUA_M-T,Vaca Díez,El Beni,Bolivia,POINT (-13.236 -63.302)
focos_ams_ontem_hoje_ref.0ca251a1-13a3-3d2a-ab62-5a5be9bd6207,-63.318,-13.238,2021-07-15T17:30:00,AQUA_M-T,Vaca Díez,El Beni,Bolivia,POINT (-13.238 -63.318)
focos_ams_ontem_hoje_ref.577d2993-56eb-30ff-8d47-43dbef1a0cb0,-64.006,-26.797,2021-07-15T17:30:00,AQUA_M-T,Jiménez,Santiago del Estero,Argentina,POINT (-26.797 -64.006)
focos_ams_ontem_hoje_ref.4f47f003-bc07-36da-8ec4-a10f4507bd27,-64.013,-26.799,2021-07-15T17:30:00,AQUA_M-T,Jiménez,Santiago del Estero,Argentina,POINT (-26.799 -64.013)
focos_ams_ontem_hoje_ref.e662325e-c538-3610-93bb-9ad20d79ea83,-64.934,-27.093,2021-07-15T17:30:00,AQUA_M-T,Leales,Tucumán,Argentina,POINT (-27.093 -64.934)
focos_ams_ontem_hoje_ref.6d5fe4d9-0f8f-3f19-8320-9a819a287ab5,-63.991,-25.358,2021-07-15T17:30:00,AQUA_M-T,Anta,Salta,Argentina,POINT (-25.358 -63.991)
focos_ams_ontem_hoje_ref.f29087c8-57cd-3bb7-acfd-c5e65c7f5bf9,-62.564,-16.539,2021-07-15T17:30:00,AQUA_M-T,Ñuflo de Chávez,Santa Cruz,Bolivia,POINT (-16.539 -62.564)
focos_ams_ontem_hoje_ref.554ef8ff-ec61-3f7e-b8c5-f62809e9bb3d,-63.999,-25.358,2021-07-15T17:30:00,AQUA_M-T,Anta,Salta,Argentina,POINT (-25.358 -63.999)
focos_ams_ontem_hoje_ref.515f3a35-d04f-3c93-95f9-eacade0ebf1f,-62.204,-16.746,2021-07-15T17:30:00,AQUA_M-T,Ñuflo de Chávez,Santa Cruz,Bolivia,POINT (-16.746 -62.204)
focos_ams_ontem_hoje_ref.fd5ea604-1967-3001-8df0-55fb8baec672,-62.22,-16.748,2021-07-15T17:30:00,AQUA_M-T,Ñuflo de Chávez,Santa Cruz,Bolivia,POINT (-16.748 -62.22)
focos_ams_ontem_hoje_ref.6ed28c3d-3a58-38d1-8d07-3a6f1f77a37f,-62.209,-16.75,2021-07-15T17:30:00,AQUA_M-T,Ñuflo de Chávez,Santa Cruz,Bolivia,POINT (-16.75 -62.209)
focos_ams_ontem_hoje_ref.03fdf0bf-b8e3-3e30-8afe-083247b37871,-61.532,-17.557,2021-07-15T17:30:00,AQUA_M-T,Chiquitos,Santa Cruz,Bolivia,POINT (-17.557 -61.532)
focos_ams_ontem_hoje_ref.abd55fa2-26f1-3077-8178-aad1a97ab791,-61.164,-15.925,2021-07-15T17:30:00,AQUA_M-T,José Miguel de Velasco,Santa Cruz,Bolivia,POINT (-15.925 -61.164)
focos_ams_ontem_hoje_ref.072e640c-ea13-3fe2-904b-5c34b547670d,-62.16,-16.309,2021-07-15T17:30:00,AQUA_M-T,Ñuflo de Chávez,Santa Cruz,Bolivia,POINT (-16.309 -62.16)
focos_ams_ontem_hoje_ref.aaf70730-58ef-31b2-8d8a-89ffe6dd8a71,-47.809,-22.277,2021-07-15T17:30:00,AQUA_M-T,ITIRAPINA,SÃO PAULO,Brasil,POINT (-22.277 -47.809)
focos_ams_ontem_hoje_ref.672a35ab-4e09-3e7f-8882-e1971f79ee82,-47.803,-22.281,2021-07-15T17:30:00,AQUA_M-T,ITIRAPINA,SÃO PAULO,Brasil,POINT (-22.281 -47.803)
focos_ams_ontem_hoje_ref.300e1970-6718-3c50-8320-465b494ac5b8,-47.675,-22.334,2021-07-15T17:30:00,AQUA_M-T,RIO CLARO,SÃO PAULO,Brasil,POINT (-22.334 -47.675)
focos_ams_ontem_hoje_ref.58f11211-cdf7-309b-ad38-5016679f3798,-47.656,-22.339,2021-07-15T17:30:00,AQUA_M-T,RIO CLARO,SÃO PAULO,Brasil,POINT (-22.339 -47.656)
focos_ams_ontem_hoje_ref.069d23cc-d587-3b35-85a8-807024973947,-47.681,-22.344,2021-07-15T17:30:00,AQUA_M-T,RIO CLARO,SÃO PAULO,Brasil,POINT (-22.344 -47.681)
focos_ams_ontem_hoje_ref.30ab6eb8-9ce1-3eb2-bec8-51130e6adf27,-46.894,-14.692,2021-07-15T17:30:00,AQUA_M-T,FLORES DE GOIÁS,GOIÁS,Brasil,POINT (-14.692 -46.894)
focos_ams_ontem_hoje_ref.c0113ae6-3a80-3d71-b855-da7331fd7140,-46.899,-14.692,2021-07-15T17:30:00,AQUA_M-T,FLORES DE GOIÁS,GOIÁS,Brasil,POINT (-14.692 -46.899)
focos_ams_ontem_hoje_ref.9653976a-0fe6-3d9f-a1ee-5d20bb9c800f,-56.81,-21.494,2021-07-15T17:30:00,AQUA_M-T,JARDIM,MATO GROSSO DO SUL,Brasil,POINT (-21.494 -56.81)
focos_ams_ontem_hoje_ref.83a6159b-1f88-37c3-8e92-f1381a540320,-57.136,-19.023,2021-07-15T17:30:00,AQUA_M-T,CORUMBÁ,MATO GROSSO DO SUL,Brasil,POINT (-19.023 -57.136)
focos_ams_ontem_hoje_ref.39473e15-c2ea-3f24-a61e-11c28f5f1b5c,-51.494,-11.153,2021-07-15T17:30:00,AQUA_M-T,LUCIARA,MATO GROSSO,Brasil,POINT (-11.153 -51.494)
focos_ams_ontem_hoje_ref.773d89a0-4c29-3511-8dfe-869375fa6249,-57.246,-18.837,2021-07-15T17:30:00,AQUA_M-T,CORUMBÁ,MATO GROSSO DO SUL,Brasil,POINT (-18.837 -57.246)
focos_ams_ontem_hoje_ref.c7eb0d04-f46b-3d10-a233-07fb49404cf6,-51.511,-11.152,2021-07-15T17:30:00,AQUA_M-T,CANABRAVA DO NORTE,MATO GROSSO,Brasil,POINT (-11.152 -51.511)
focos_ams_ontem_hoje_ref.92ac7045-deb0-3b3d-bd2e-d3901407f7f3,-57.236,-18.835,2021-07-15T17:30:00,AQUA_M-T,CORUMBÁ,MATO GROSSO DO SUL,Brasil,POINT (-18.835 -57.236)
focos_ams_ontem_hoje_ref.06a6b215-9c50-3e7c-ab79-ed4d8649adc8,-52.633,-15.235,2021-07-15T17:30:00,AQUA_M-T,BARRA DO GARÇAS,MATO GROSSO,Brasil,POINT (-15.235 -52.633)
focos_ams_ontem_hoje_ref.017d6fff-0f01-35c7-b433-e261c4d4cf08,-57.312,-18.772,2021-07-15T17:30:00,AQUA_M-T,CORUMBÁ,MATO GROSSO DO SUL,Brasil,POINT (-18.772 -57.312)
