FID,longitude,latitude,data_hora_gmt,satelite,municipio,estado,pais,geom
focos_ams_ontem_hoje_ref.3907df12-3583-3c87-bf5e-a19ae0e570ff,-75.913,-11.386,2021-07-01T19:00:00,AQUA_M-T,Yauli,Junín,Peru,POINT (-11.386 -75.913)
focos_ams_ontem_hoje_ref.73e6e9e8-a75d-3fe4-9aaf-70ebea71522f,-75.9,-11.384,2021-07-01T19:00:00,AQUA_M-T,Tarma,Junín,Peru,POINT (-11.384 -75.9)
focos_ams_ontem_hoje_ref.3a506b8c-908f-3402-b2e5-0e443f2ac167,-74.167,-10.905,2021-07-01T19:00:00,AQUA_M-T,Atalaya,Ucayali,Peru,POINT (-10.905 -74.167)
focos_ams_ontem_hoje_ref.cdfec353-a210-3834-99c0-3d081673abc2,-74.154,-10.9,2021-07-01T19:00:00,AQUA_M-T,Atalaya,Ucayali,Peru,POINT (-10.9 -74.154)
focos_ams_ontem_hoje_ref.df473666-ea93-35d3-ac2f-90e165f1fbb2,-74.254,-10.854,2021-07-01T19:00:00,AQUA_M-T,Atalaya,Ucayali,Peru,POINT (-10.854 -74.254)
focos_ams_ontem_hoje_ref.7cf20f85-e1e9-3275-a660-4f0119612d91,-74.237,-10.851,2021-07-01T19:00:00,AQUA_M-T,Atalaya,Ucayali,Peru,POINT (-10.851 -74.237)
focos_ams_ontem_hoje_ref.29169e85-c77f-3e3e-aa67-1ec405f6d1ab,-73.752,-10.455,2021-07-01T19:00:00,AQUA_M-T,Atalaya,Ucayali,Peru,POINT (-10.455 -73.752)
focos_ams_ontem_hoje_ref.037067f5-e392-3ae9-a744-38be55c1fea2,-80.28,-1.93,2021-07-01T19:00:00,AQUA_M-T,Pedro Carbo,Guayas,Ecuador,POINT (-1.93 -80.28)
focos_ams_ontem_hoje_ref.a9f14802-07cf-3ffa-a0e6-a0c54b4e219b,-80.262,-1.148,2021-07-01T19:00:00,AQUA_M-T,Santa Ana,Manabi,Ecuador,POINT (-1.148 -80.262)
focos_ams_ontem_hoje_ref.91a3e573-6d20-3c49-8ccb-7d1aff47b5e5,-80.238,-0.719,2021-07-01T19:00:00,AQUA_M-T,Tosagua,Manabi,Ecuador,POINT (-0.719 -80.238)
focos_ams_ontem_hoje_ref.e62bf30f-a782-3034-a3d6-e7e47e36e6e2,-76.024,-9.159,2021-07-01T19:00:00,AQUA_M-T,Leoncio Prado,Huánuco,Peru,POINT (-9.159 -76.024)
focos_ams_ontem_hoje_ref.4bcc9e57-377c-3798-8f8f-ab0847b75f1e,-74.695,-8.271,2021-07-01T19:00:00,AQUA_M-T,Coronel Portillo,Ucayali,Peru,POINT (-8.271 -74.695)
focos_ams_ontem_hoje_ref.a4717715-29bb-3272-9b02-3a28095717f9,-76.526,-7.142,2021-07-01T19:00:00,AQUA_M-T,Bellavista,San Martín,Peru,POINT (-7.142 -76.526)
focos_ams_ontem_hoje_ref.4d151149-461f-3882-bd19-805f99160612,-79.407,-6.653,2021-07-01T19:00:00,AQUA_M-T,Chiclayo,Lambayeque,Peru,POINT (-6.653 -79.407)
focos_ams_ontem_hoje_ref.27ef1ceb-b0a8-3644-bbaa-990d0e77aa75,-78.35,-6.391,2021-07-01T19:00:00,AQUA_M-T,Chota,Cajamarca,Peru,POINT (-6.391 -78.35)
focos_ams_ontem_hoje_ref.639fb80c-e010-303a-a18f-8b7b7a14fe6e,-79.967,-5.198,2021-07-01T19:00:00,AQUA_M-T,Morropón,Piura,Peru,POINT (-5.198 -79.967)
focos_ams_ontem_hoje_ref.00a5415a-a69b-365b-aa63-94df1a05931b,-71.585,-34.385,2021-07-01T18:55:00,AQUA_M-T,Cardenal Caro,Libertador General Bernardo O'Higgins,Chile,POINT (-34.385 -71.585)
focos_ams_ontem_hoje_ref.e2d04964-b8ac-371c-af9a-459d9c5ced62,-68.163,-16.185,2021-07-01T18:55:00,AQUA_M-T,Pedro Domingo Murillo,La Paz,Bolivia,POINT (-16.185 -68.163)
focos_ams_ontem_hoje_ref.cdb03577-9b85-3ae3-b7f4-bd399b3305eb,-65.489,-27.493,2021-07-01T18:55:00,AQUA_M-T,Simoca,Tucumán,Argentina,POINT (-27.493 -65.489)
focos_ams_ontem_hoje_ref.2f827140-2a55-3949-a1d1-5275c38c16c2,-65.458,-27.479,2021-07-01T18:55:00,AQUA_M-T,Simoca,Tucumán,Argentina,POINT (-27.479 -65.458)
focos_ams_ontem_hoje_ref.f59c4ae1-ad54-3eb2-aef4-6ebf2ae5ddc8,-66.067,-39.223,2021-07-01T18:50:00,AQUA_M-T,Avellaneda,Río Negro,Argentina,POINT (-39.223 -66.067)
focos_ams_ontem_hoje_ref.8d5354bf-2511-3358-89b1-b478e579bd36,-53.85,-1.733,2021-07-01T17:25:00,AQUA_M-T,MONTE ALEGRE,PARÁ,Brasil,POINT (-1.733 -53.85)
focos_ams_ontem_hoje_ref.27023220-99d3-354f-b01d-83778cafbe37,-53.838,-1.732,2021-07-01T17:25:00,AQUA_M-T,MONTE ALEGRE,PARÁ,Brasil,POINT (-1.732 -53.838)
focos_ams_ontem_hoje_ref.49fdf2b9-6daf-3ca5-b2a2-80e893bed823,-46.78,-7.834,2021-07-01T17:20:00,AQUA_M-T,RIACHÃO,MARANHÃO,Brasil,POINT (-7.834 -46.78)
focos_ams_ontem_hoje_ref.8bd44bcd-e654-3315-933e-7243d1e7644f,-53.976,-10.031,2021-07-01T17:20:00,AQUA_M-T,PEIXOTO DE AZEVEDO,MATO GROSSO,Brasil,POINT (-10.031 -53.976)
focos_ams_ontem_hoje_ref.107586de-5fde-3d57-adcd-0d2c4808280f,-52.194,-10.142,2021-07-01T17:20:00,AQUA_M-T,SANTA CRUZ DO XINGU,MATO GROSSO,Brasil,POINT (-10.142 -52.194)
focos_ams_ontem_hoje_ref.8b70ca3e-4ae3-3814-8ee3-83da3cabdff3,-52.183,-10.141,2021-07-01T17:20:00,AQUA_M-T,SANTA CRUZ DO XINGU,MATO GROSSO,Brasil,POINT (-10.141 -52.183)
focos_ams_ontem_hoje_ref.b45c3fc9-3c0f-3ea6-8e19-6d4be2038401,-52.196,-10.132,2021-07-01T17:20:00,AQUA_M-T,SANTA CRUZ DO XINGU,MATO GROSSO,Brasil,POINT (-10.132 -52.196)
focos_ams_ontem_hoje_ref.75842046-e987-30dd-8124-ed6b43259f4d,-52.207,-10.134,2021-07-01T17:20:00,AQUA_M-T,SANTA CRUZ DO XINGU,MATO GROSSO,Brasil,POINT (-10.134 -52.207)
focos_ams_ontem_hoje_ref.4753dff5-d299-3bb2-b449-211a07789c68,-52.184,-10.131,2021-07-01T17:20:00,AQUA_M-T,SANTA CRUZ DO XINGU,MATO GROSSO,Brasil,POINT (-10.131 -52.184)
focos_ams_ontem_hoje_ref.9664a12e-a8b5-3268-bc7d-9394f40261a4,-52.197,-10.122,2021-07-01T17:20:00,AQUA_M-T,SANTA CRUZ DO XINGU,MATO GROSSO,Brasil,POINT (-10.122 -52.197)
focos_ams_ontem_hoje_ref.f3252708-8bc7-3566-a135-5944400169d9,-55.705,-9.978,2021-07-01T17:20:00,AQUA_M-T,CARLINDA,MATO GROSSO,Brasil,POINT (-9.978 -55.705)
focos_ams_ontem_hoje_ref.abcde10d-e289-314a-9878-10ef211f4e08,-54.408,-9.855,2021-07-01T17:20:00,AQUA_M-T,GUARANTÃ DO NORTE,MATO GROSSO,Brasil,POINT (-9.855 -54.408)
focos_ams_ontem_hoje_ref.f147c537-f47c-3f5d-b09e-b383cc951b53,-53.828,-9.854,2021-07-01T17:20:00,AQUA_M-T,PEIXOTO DE AZEVEDO,MATO GROSSO,Brasil,POINT (-9.854 -53.828)
focos_ams_ontem_hoje_ref.1e99880d-8e92-36c7-aeb6-243473c96671,-55.435,-9.819,2021-07-01T17:20:00,AQUA_M-T,NOVO MUNDO,MATO GROSSO,Brasil,POINT (-9.819 -55.435)
focos_ams_ontem_hoje_ref.cc53a50d-5a85-3d19-971d-6ad5d4191f81,-53.819,-9.853,2021-07-01T17:20:00,AQUA_M-T,PEIXOTO DE AZEVEDO,MATO GROSSO,Brasil,POINT (-9.853 -53.819)
focos_ams_ontem_hoje_ref.25e3eab1-2f22-38cf-86ca-0ea34b0daa61,-53.251,-9.792,2021-07-01T17:20:00,AQUA_M-T,PEIXOTO DE AZEVEDO,MATO GROSSO,Brasil,POINT (-9.792 -53.251)
focos_ams_ontem_hoje_ref.ce6a839b-3afd-3748-981d-4faafb96f4c9,-57.889,-9.769,2021-07-01T17:20:00,AQUA_M-T,NOVA BANDEIRANTES,MATO GROSSO,Brasil,POINT (-9.769 -57.889)
focos_ams_ontem_hoje_ref.b6c167a1-29f5-3de1-a5ea-e11dc356c7be,-57.879,-9.767,2021-07-01T17:20:00,AQUA_M-T,NOVA BANDEIRANTES,MATO GROSSO,Brasil,POINT (-9.767 -57.879)
focos_ams_ontem_hoje_ref.c0997886-8ed0-3886-9676-7c38b5214b0c,-57.447,-9.752,2021-07-01T17:20:00,AQUA_M-T,NOVA MONTE VERDE,MATO GROSSO,Brasil,POINT (-9.752 -57.447)
focos_ams_ontem_hoje_ref.ab389ccb-ad85-37f6-a120-2ef7a5206eee,-56.862,-9.681,2021-07-01T17:20:00,AQUA_M-T,PARANAÍTA,MATO GROSSO,Brasil,POINT (-9.681 -56.862)
focos_ams_ontem_hoje_ref.cdb47f8a-0e90-32db-98d5-3741638df690,-56.843,-9.678,2021-07-01T17:20:00,AQUA_M-T,PARANAÍTA,MATO GROSSO,Brasil,POINT (-9.678 -56.843)
focos_ams_ontem_hoje_ref.7b06e1e2-d300-34bb-b3bc-81ae33a0203f,-56.853,-9.67,2021-07-01T17:20:00,AQUA_M-T,PARANAÍTA,MATO GROSSO,Brasil,POINT (-9.67 -56.853)
focos_ams_ontem_hoje_ref.25aab45b-e6b6-3413-b9fe-afa8dfc1f9e6,-56.852,-9.68,2021-07-01T17:20:00,AQUA_M-T,PARANAÍTA,MATO GROSSO,Brasil,POINT (-9.68 -56.852)
focos_ams_ontem_hoje_ref.f3dc5d62-3eb3-3461-863f-317875224572,-52.757,-10.105,2021-07-01T17:20:00,AQUA_M-T,SANTA CRUZ DO XINGU,MATO GROSSO,Brasil,POINT (-10.105 -52.757)
focos_ams_ontem_hoje_ref.70dec76c-3077-3ab7-b26b-6be20d4fd62e,-65.958,-9.567,2021-07-01T17:20:00,AQUA_M-T,PORTO VELHO,RONDÔNIA,Brasil,POINT (-9.567 -65.958)
focos_ams_ontem_hoje_ref.7ac2e0b1-55be-3cdf-a6d6-a5db3f4e12d3,-65.966,-9.566,2021-07-01T17:20:00,AQUA_M-T,PORTO VELHO,RONDÔNIA,Brasil,POINT (-9.566 -65.966)
focos_ams_ontem_hoje_ref.21cab5a5-9b73-3b99-8e6d-bc57dc7a2d83,-62.545,-9.549,2021-07-01T17:20:00,AQUA_M-T,RIO CRESPO,RONDÔNIA,Brasil,POINT (-9.549 -62.545)
focos_ams_ontem_hoje_ref.680228fd-7eb9-3b93-8aba-48f152e3a46e,-48.341,-9.539,2021-07-01T17:20:00,AQUA_M-T,TOCANTÍNIA,TOCANTINS,Brasil,POINT (-9.539 -48.341)
focos_ams_ontem_hoje_ref.eec7d464-ae0e-38d5-99c2-c7e8c71ac394,-48.346,-9.533,2021-07-01T17:20:00,AQUA_M-T,TOCANTÍNIA,TOCANTINS,Brasil,POINT (-9.533 -48.346)
focos_ams_ontem_hoje_ref.64dd641b-cc9e-394f-ae11-9a7cafa7dbc3,-48.088,-9.52,2021-07-01T17:20:00,AQUA_M-T,TOCANTÍNIA,TOCANTINS,Brasil,POINT (-9.52 -48.088)
focos_ams_ontem_hoje_ref.29440dff-109e-39a1-9bad-249d7f722b65,-58.206,-9.488,2021-07-01T17:20:00,AQUA_M-T,NOVA BANDEIRANTES,MATO GROSSO,Brasil,POINT (-9.488 -58.206)
focos_ams_ontem_hoje_ref.3e647c86-e83f-3727-857d-87268c38a452,-48.085,-9.509,2021-07-01T17:20:00,AQUA_M-T,TOCANTÍNIA,TOCANTINS,Brasil,POINT (-9.509 -48.085)
focos_ams_ontem_hoje_ref.2961b251-3b68-33ca-8ba7-51d44f0c9670,-58.196,-9.486,2021-07-01T17:20:00,AQUA_M-T,NOVA BANDEIRANTES,MATO GROSSO,Brasil,POINT (-9.486 -58.196)
focos_ams_ontem_hoje_ref.47f551d5-9614-33fb-94ef-c08308aaff73,-58.197,-9.476,2021-07-01T17:20:00,AQUA_M-T,NOVA BANDEIRANTES,MATO GROSSO,Brasil,POINT (-9.476 -58.197)
focos_ams_ontem_hoje_ref.582fe96b-0a4c-3d3d-9428-428fee9c0b9d,-57.698,-9.458,2021-07-01T17:20:00,AQUA_M-T,APIACÁS,MATO GROSSO,Brasil,POINT (-9.458 -57.698)
focos_ams_ontem_hoje_ref.6bdf6359-abcb-305d-98b9-8ea58e8912b8,-57.678,-9.455,2021-07-01T17:20:00,AQUA_M-T,APIACÁS,MATO GROSSO,Brasil,POINT (-9.455 -57.678)
focos_ams_ontem_hoje_ref.5b3ade35-88a7-3480-bbe2-92781afbdc5e,-57.668,-9.453,2021-07-01T17:20:00,AQUA_M-T,APIACÁS,MATO GROSSO,Brasil,POINT (-9.453 -57.668)
focos_ams_ontem_hoje_ref.def46e6c-9cc6-396b-b48a-4bc58b806368,-50.12,-9.244,2021-07-01T17:20:00,AQUA_M-T,SANTANA DO ARAGUAIA,PARÁ,Brasil,POINT (-9.244 -50.12)
focos_ams_ontem_hoje_ref.7ed2941e-12e4-381c-a9ac-e15d9443249b,-50.122,-9.232,2021-07-01T17:20:00,AQUA_M-T,SANTANA DO ARAGUAIA,PARÁ,Brasil,POINT (-9.232 -50.122)
focos_ams_ontem_hoje_ref.7cb4633e-6dea-3d8e-9812-b1e7e8135084,-57.699,-9.448,2021-07-01T17:20:00,AQUA_M-T,APIACÁS,MATO GROSSO,Brasil,POINT (-9.448 -57.699)
focos_ams_ontem_hoje_ref.7a8edc71-ae32-3cac-a634-61103f661715,-50.105,-9.229,2021-07-01T17:20:00,AQUA_M-T,SANTANA DO ARAGUAIA,PARÁ,Brasil,POINT (-9.229 -50.105)
focos_ams_ontem_hoje_ref.422b220b-e362-3a13-8e19-c4f1392887d1,-65.915,-8.931,2021-07-01T17:20:00,AQUA_M-T,LÁBREA,AMAZONAS,Brasil,POINT (-8.931 -65.915)
focos_ams_ontem_hoje_ref.43bc2715-1ec7-398c-b230-3e482c93fe61,-65.919,-8.93,2021-07-01T17:20:00,AQUA_M-T,LÁBREA,AMAZONAS,Brasil,POINT (-8.93 -65.919)
focos_ams_ontem_hoje_ref.a896647e-e6ef-3b13-8694-f89694918cc7,-62.525,-8.84,2021-07-01T17:20:00,AQUA_M-T,CUJUBIM,RONDÔNIA,Brasil,POINT (-8.84 -62.525)
focos_ams_ontem_hoje_ref.bd898f34-f844-3cc4-9184-fc016a814956,-62.531,-8.832,2021-07-01T17:20:00,AQUA_M-T,CUJUBIM,RONDÔNIA,Brasil,POINT (-8.832 -62.531)
focos_ams_ontem_hoje_ref.cd1079cd-8f35-31da-9691-a291d2397ebf,-50.839,-8.634,2021-07-01T17:20:00,AQUA_M-T,SANTA MARIA DAS BARREIRAS,PARÁ,Brasil,POINT (-8.634 -50.839)
focos_ams_ontem_hoje_ref.3021572b-ee14-30ef-87fe-825e6d09d4fe,-46.303,-8.534,2021-07-01T17:20:00,AQUA_M-T,BALSAS,MARANHÃO,Brasil,POINT (-8.534 -46.303)
focos_ams_ontem_hoje_ref.9a421083-f1d4-3608-957b-29b5507ae23e,-50.824,-8.632,2021-07-01T17:20:00,AQUA_M-T,SANTA MARIA DAS BARREIRAS,PARÁ,Brasil,POINT (-8.632 -50.824)
focos_ams_ontem_hoje_ref.84d95f7e-e4f2-36ed-af04-0545a3510121,-46.937,-8.519,2021-07-01T17:20:00,AQUA_M-T,RECURSOLÂNDIA,TOCANTINS,Brasil,POINT (-8.519 -46.937)
focos_ams_ontem_hoje_ref.331d55ce-05a3-3b18-ba52-3800f00c0b14,-46.307,-8.518,2021-07-01T17:20:00,AQUA_M-T,BALSAS,MARANHÃO,Brasil,POINT (-8.518 -46.307)
focos_ams_ontem_hoje_ref.934f9f59-7278-38ca-a957-a986cc66ff49,-49.045,-8.478,2021-07-01T17:20:00,AQUA_M-T,COUTO MAGALHÃES,TOCANTINS,Brasil,POINT (-8.478 -49.045)
focos_ams_ontem_hoje_ref.a13978aa-3a0a-3a35-baf7-333ca3761e68,-49.621,-8.468,2021-07-01T17:20:00,AQUA_M-T,CONCEIÇÃO DO ARAGUAIA,PARÁ,Brasil,POINT (-8.468 -49.621)
focos_ams_ontem_hoje_ref.beaf1d73-c63f-3c54-b663-77b15d73e6fd,-52.771,-10.087,2021-07-01T17:20:00,AQUA_M-T,SANTA CRUZ DO XINGU,MATO GROSSO,Brasil,POINT (-10.087 -52.771)
focos_ams_ontem_hoje_ref.eeb4d30d-ecea-35a6-a929-9fd96b14c91c,-52.792,-10.09,2021-07-01T17:20:00,AQUA_M-T,SANTA CRUZ DO XINGU,MATO GROSSO,Brasil,POINT (-10.09 -52.792)
focos_ams_ontem_hoje_ref.65d32580-4601-3122-85ea-de4d86dd741f,-49.033,-8.465,2021-07-01T17:20:00,AQUA_M-T,COUTO MAGALHÃES,TOCANTINS,Brasil,POINT (-8.465 -49.033)
focos_ams_ontem_hoje_ref.c95d0f10-e931-3e00-8776-41add609530d,-50.725,-8.444,2021-07-01T17:20:00,AQUA_M-T,SANTA MARIA DAS BARREIRAS,PARÁ,Brasil,POINT (-8.444 -50.725)
focos_ams_ontem_hoje_ref.36200031-5471-3387-93d8-eb29b7522abe,-49.054,-8.468,2021-07-01T17:20:00,AQUA_M-T,COUTO MAGALHÃES,TOCANTINS,Brasil,POINT (-8.468 -49.054)
focos_ams_ontem_hoje_ref.75bf0a7b-67b9-3020-b21a-7f81801a29fa,-50.412,-8.426,2021-07-01T17:20:00,AQUA_M-T,SANTA MARIA DAS BARREIRAS,PARÁ,Brasil,POINT (-8.426 -50.412)
focos_ams_ontem_hoje_ref.b3f16db9-d3a0-3399-a063-4bd195a43d1d,-50.396,-8.423,2021-07-01T17:20:00,AQUA_M-T,SANTA MARIA DAS BARREIRAS,PARÁ,Brasil,POINT (-8.423 -50.396)
focos_ams_ontem_hoje_ref.a29706c5-6dea-3632-b093-9315bcf13774,-50.402,-8.418,2021-07-01T17:20:00,AQUA_M-T,SANTA MARIA DAS BARREIRAS,PARÁ,Brasil,POINT (-8.418 -50.402)
focos_ams_ontem_hoje_ref.6d153299-82ac-309c-b8fe-447c09b3a6d2,-61.855,-8.406,2021-07-01T17:20:00,AQUA_M-T,MANICORÉ,AMAZONAS,Brasil,POINT (-8.406 -61.855)
focos_ams_ontem_hoje_ref.08ea657c-a19e-3a47-9ab0-e0f5477f4aef,-61.86,-8.405,2021-07-01T17:20:00,AQUA_M-T,MANICORÉ,AMAZONAS,Brasil,POINT (-8.405 -61.86)
focos_ams_ontem_hoje_ref.e3887191-1e0f-38e1-bfd4-cbb10403878a,-61.875,-8.395,2021-07-01T17:20:00,AQUA_M-T,MANICORÉ,AMAZONAS,Brasil,POINT (-8.395 -61.875)
focos_ams_ontem_hoje_ref.4271489a-4717-396e-8d1f-c8848035a6ae,-61.857,-8.393,2021-07-01T17:20:00,AQUA_M-T,MANICORÉ,AMAZONAS,Brasil,POINT (-8.393 -61.857)
focos_ams_ontem_hoje_ref.1b59bb25-4353-35d4-8e9b-b9f20c4028af,-47.529,-8.207,2021-07-01T17:20:00,AQUA_M-T,GOIATINS,TOCANTINS,Brasil,POINT (-8.207 -47.529)
focos_ams_ontem_hoje_ref.4fe6f92a-f349-311d-87bf-92527c694fb5,-61.862,-8.392,2021-07-01T17:20:00,AQUA_M-T,MANICORÉ,AMAZONAS,Brasil,POINT (-8.392 -61.862)
focos_ams_ontem_hoje_ref.9e11eb19-70d7-3e25-854c-443ce1f1a7c7,-47.521,-8.206,2021-07-01T17:20:00,AQUA_M-T,GOIATINS,TOCANTINS,Brasil,POINT (-8.206 -47.521)
focos_ams_ontem_hoje_ref.123794a7-a254-30a2-a9cf-7c225f4d0567,-47.501,-8.202,2021-07-01T17:20:00,AQUA_M-T,GOIATINS,TOCANTINS,Brasil,POINT (-8.202 -47.501)
focos_ams_ontem_hoje_ref.6d77f978-2fa7-3743-bb8c-53fb17dbd406,-47.467,-8.091,2021-07-01T17:20:00,AQUA_M-T,GOIATINS,TOCANTINS,Brasil,POINT (-8.091 -47.467)
focos_ams_ontem_hoje_ref.f09a43c4-b3c3-3614-b9ed-8c8e74713a35,-46.094,-8.047,2021-07-01T17:20:00,AQUA_M-T,TASSO FRAGOSO,MARANHÃO,Brasil,POINT (-8.047 -46.094)
focos_ams_ontem_hoje_ref.ffcabd70-d4e9-3df1-b777-53d388fd2d97,-46.099,-8.044,2021-07-01T17:20:00,AQUA_M-T,TASSO FRAGOSO,MARANHÃO,Brasil,POINT (-8.044 -46.099)
focos_ams_ontem_hoje_ref.bd76b318-6e13-3c74-8e11-467aedb9f98e,-46.063,-8.038,2021-07-01T17:20:00,AQUA_M-T,BALSAS,MARANHÃO,Brasil,POINT (-8.038 -46.063)
focos_ams_ontem_hoje_ref.0717435b-a06b-3f49-a092-1757a185f8bf,-55.371,-7.961,2021-07-01T17:20:00,AQUA_M-T,NOVO PROGRESSO,PARÁ,Brasil,POINT (-7.961 -55.371)
focos_ams_ontem_hoje_ref.545a601e-fe6c-33ad-b4e8-ce48c26821c2,-46.057,-8.041,2021-07-01T17:20:00,AQUA_M-T,BALSAS,MARANHÃO,Brasil,POINT (-8.041 -46.057)
focos_ams_ontem_hoje_ref.48ddaa1d-0e9f-3ca6-9c76-3214e6186087,-47.864,-7.958,2021-07-01T17:20:00,AQUA_M-T,GOIATINS,TOCANTINS,Brasil,POINT (-7.958 -47.864)
focos_ams_ontem_hoje_ref.ae7365a5-78b3-3584-969c-cec6c8edbbd9,-49.788,-7.943,2021-07-01T17:20:00,AQUA_M-T,CONCEIÇÃO DO ARAGUAIA,PARÁ,Brasil,POINT (-7.943 -49.788)
focos_ams_ontem_hoje_ref.f729a936-53b9-30a8-8bd1-5d155ff0c4b5,-49.783,-7.943,2021-07-01T17:20:00,AQUA_M-T,CONCEIÇÃO DO ARAGUAIA,PARÁ,Brasil,POINT (-7.943 -49.783)
focos_ams_ontem_hoje_ref.9549e582-aa35-3e09-a930-1d47802a0472,-49.77,-7.94,2021-07-01T17:20:00,AQUA_M-T,CONCEIÇÃO DO ARAGUAIA,PARÁ,Brasil,POINT (-7.94 -49.77)
focos_ams_ontem_hoje_ref.6d94f881-8a94-37c8-b69a-b1c629ce989b,-60.693,-16.161,2021-07-01T17:20:00,AQUA_M-T,José Miguel de Velasco,Santa Cruz,Bolivia,POINT (-16.161 -60.693)
focos_ams_ontem_hoje_ref.fa0e79b3-c86a-389d-9dbb-10aa46ab2e1e,-60.695,-16.148,2021-07-01T17:20:00,AQUA_M-T,José Miguel de Velasco,Santa Cruz,Bolivia,POINT (-16.148 -60.695)
focos_ams_ontem_hoje_ref.017fd778-9cb0-3cc2-8160-1b3b0f9f63ce,-60.779,-16.145,2021-07-01T17:20:00,AQUA_M-T,José Miguel de Velasco,Santa Cruz,Bolivia,POINT (-16.145 -60.779)
focos_ams_ontem_hoje_ref.d20c316f-f80c-3907-9e4f-5b049f8e9ffb,-60.78,-16.132,2021-07-01T17:20:00,AQUA_M-T,José Miguel de Velasco,Santa Cruz,Bolivia,POINT (-16.132 -60.78)
focos_ams_ontem_hoje_ref.bbd239eb-8ff4-34ca-8acc-1fd49a982544,-61.657,-15.943,2021-07-01T17:20:00,AQUA_M-T,Ñuflo de Chávez,Santa Cruz,Bolivia,POINT (-15.943 -61.657)
focos_ams_ontem_hoje_ref.c3656224-c31e-3394-9a9c-d96aa3844cc2,-61.633,-15.94,2021-07-01T17:20:00,AQUA_M-T,Ñuflo de Chávez,Santa Cruz,Bolivia,POINT (-15.94 -61.633)
focos_ams_ontem_hoje_ref.7b4a41d2-7686-3427-a3ca-9e9125a6de8f,-61.664,-15.937,2021-07-01T17:20:00,AQUA_M-T,Ñuflo de Chávez,Santa Cruz,Bolivia,POINT (-15.937 -61.664)
focos_ams_ontem_hoje_ref.97386f60-b5d4-3034-99bf-6b7461970e33,-61.683,-15.932,2021-07-01T17:20:00,AQUA_M-T,Ñuflo de Chávez,Santa Cruz,Bolivia,POINT (-15.932 -61.683)
focos_ams_ontem_hoje_ref.5505d922-984c-3400-b519-6e6a22b829e7,-61.641,-15.934,2021-07-01T17:20:00,AQUA_M-T,Ñuflo de Chávez,Santa Cruz,Bolivia,POINT (-15.934 -61.641)
focos_ams_ontem_hoje_ref.91fc7cb1-1131-3add-948b-ddc2db2f1dd6,-61.658,-15.929,2021-07-01T17:20:00,AQUA_M-T,Ñuflo de Chávez,Santa Cruz,Bolivia,POINT (-15.929 -61.658)
focos_ams_ontem_hoje_ref.173d1d63-4f90-3f43-b60c-cb05a66072de,-61.69,-15.926,2021-07-01T17:20:00,AQUA_M-T,Ñuflo de Chávez,Santa Cruz,Bolivia,POINT (-15.926 -61.69)
focos_ams_ontem_hoje_ref.8adbf20f-e6b4-3bd2-a6ed-989f4d397763,-61.635,-15.926,2021-07-01T17:20:00,AQUA_M-T,Ñuflo de Chávez,Santa Cruz,Bolivia,POINT (-15.926 -61.635)
focos_ams_ontem_hoje_ref.12f07273-ba16-3969-ac50-7ab597df7118,-61.666,-15.923,2021-07-01T17:20:00,AQUA_M-T,Ñuflo de Chávez,Santa Cruz,Bolivia,POINT (-15.923 -61.666)
