FID,longitude,latitude,data_hora_gmt,satelite,municipio,estado,pais,geom
focos_ams_ontem_hoje_ref.64fdfb84-8c99-34f3-b6cc-c501427e8e9d,-62.546,-9.555,2021-07-02T18:05:00,AQUA_M-T,RIO CRESPO,RONDÔNIA,Brasil,POINT (-9.555 -62.546)
focos_ams_ontem_hoje_ref.6d2265b7-ae82-3e06-a761-82a56fbe86dc,-62.821,-11.129,2021-07-02T18:05:00,AQUA_M-T,MIRANTE DA SERRA,RONDÔNIA,Brasil,POINT (-11.129 -62.821)
focos_ams_ontem_hoje_ref.048fae2a-2f87-3d9c-a3ef-f4eafdd17481,-62.81,-11.127,2021-07-02T18:05:00,AQUA_M-T,MIRANTE DA SERRA,RONDÔNIA,Brasil,POINT (-11.127 -62.81)
focos_ams_ontem_hoje_ref.429ab1cd-8188-360c-acbf-d3cef9d26f78,-69.837,-6.613,2021-07-02T18:05:00,AQUA_M-T,EIRUNEPÉ,AMAZONAS,Brasil,POINT (-6.613 -69.837)
focos_ams_ontem_hoje_ref.2ed3e00f-9b8d-37c0-a3c7-ef66352ab236,-69.826,-6.612,2021-07-02T18:05:00,AQUA_M-T,EIRUNEPÉ,AMAZONAS,Brasil,POINT (-6.612 -69.826)
focos_ams_ontem_hoje_ref.abacc859-ec49-3400-ab20-093d0c43f6d6,-75.849,-6.303,2021-07-02T18:05:00,AQUA_M-T,San Martín,San Martín,Peru,POINT (-6.303 -75.849)
focos_ams_ontem_hoje_ref.d9c66e39-354e-33d1-a9dd-cad371586a82,-76.628,-6.849,2021-07-02T18:05:00,AQUA_M-T,Bellavista,San Martín,Peru,POINT (-6.849 -76.628)
focos_ams_ontem_hoje_ref.728a7429-d0ea-3d5f-9ae5-9a8d3941a123,-69.376,-10.933,2021-07-02T18:05:00,AQUA_M-T,BRASILÉIA,ACRE,Brasil,POINT (-10.933 -69.376)
focos_ams_ontem_hoje_ref.d0068f2a-b3ed-370e-bef0-9cf23b00acfc,-70.145,-13.844,2021-07-02T18:05:00,AQUA_M-T,Carabaya,Puno,Peru,POINT (-13.844 -70.145)
focos_ams_ontem_hoje_ref.f39e0400-48f7-3885-a0d9-4ca8dab59c28,-76.622,-6.837,2021-07-02T18:05:00,AQUA_M-T,Bellavista,San Martín,Peru,POINT (-6.837 -76.622)
focos_ams_ontem_hoje_ref.a2c521da-7fab-3e6c-94ef-3f55e2c65a46,-76.415,-6.837,2021-07-02T18:05:00,AQUA_M-T,Picota,San Martín,Peru,POINT (-6.837 -76.415)
focos_ams_ontem_hoje_ref.5e29c00f-9f8b-3608-83d6-d31b259e9639,-70.138,-13.844,2021-07-02T18:05:00,AQUA_M-T,Carabaya,Puno,Peru,POINT (-13.844 -70.138)
focos_ams_ontem_hoje_ref.1d03fd41-f03b-341e-96bd-207f9167e1dc,-76.408,-6.827,2021-07-02T18:05:00,AQUA_M-T,Picota,San Martín,Peru,POINT (-6.827 -76.408)
focos_ams_ontem_hoje_ref.df77181c-114d-3e72-8157-b3305c18e94e,-66.022,-12.983,2021-07-02T18:05:00,AQUA_M-T,Yacuma,El Beni,Bolivia,POINT (-12.983 -66.022)
focos_ams_ontem_hoje_ref.235346eb-8ae3-307d-a6f1-c257f067732e,-66.931,-7.788,2021-07-02T18:05:00,AQUA_M-T,PAUINI,AMAZONAS,Brasil,POINT (-7.788 -66.931)
focos_ams_ontem_hoje_ref.abff77f5-654f-3b7e-8651-241dfba63693,-66.922,-7.786,2021-07-02T18:05:00,AQUA_M-T,PAUINI,AMAZONAS,Brasil,POINT (-7.786 -66.922)
focos_ams_ontem_hoje_ref.ba21475f-5b84-3616-91f7-2d031d164c71,-68.559,-9.516,2021-07-02T18:05:00,AQUA_M-T,SENA MADUREIRA,ACRE,Brasil,POINT (-9.516 -68.559)
focos_ams_ontem_hoje_ref.ddd42e6c-9617-3b27-8a0f-29be61cdcf26,-68.685,-11.657,2021-07-02T18:05:00,AQUA_M-T,Manuripi,Pando,Bolivia,POINT (-11.657 -68.685)
focos_ams_ontem_hoje_ref.23baf0f9-3566-33f0-9609-22030832e97e,-65.891,-14.15,2021-07-02T18:05:00,AQUA_M-T,Yacuma,El Beni,Bolivia,POINT (-14.15 -65.891)
focos_ams_ontem_hoje_ref.e6dddb0b-ba96-3045-8c1c-36a3a8ed774a,-67.373,-12.639,2021-07-02T18:05:00,AQUA_M-T,Abel Iturralde,La Paz,Bolivia,POINT (-12.639 -67.373)
focos_ams_ontem_hoje_ref.0b6b8b0a-d1f9-3ae1-91ce-c7ada62c7793,-67.383,-12.641,2021-07-02T18:05:00,AQUA_M-T,Abel Iturralde,La Paz,Bolivia,POINT (-12.641 -67.383)
focos_ams_ontem_hoje_ref.82f5e490-4971-3bdc-9e1b-49d9861784f1,-68.062,-13.052,2021-07-02T18:05:00,AQUA_M-T,Abel Iturralde,La Paz,Bolivia,POINT (-13.052 -68.062)
focos_ams_ontem_hoje_ref.34388a41-ca7f-3323-8293-b900dc214c19,-68.563,-9.521,2021-07-02T18:05:00,AQUA_M-T,SENA MADUREIRA,ACRE,Brasil,POINT (-9.521 -68.563)
focos_ams_ontem_hoje_ref.d5487c7f-613c-38ba-94f3-d55686b538cc,-65.771,-12.405,2021-07-02T18:05:00,AQUA_M-T,Yacuma,El Beni,Bolivia,POINT (-12.405 -65.771)
focos_ams_ontem_hoje_ref.5e73508b-6337-3d80-b988-f8cff7d914fc,-64.237,-12.918,2021-07-02T18:05:00,AQUA_M-T,Vaca Díez,El Beni,Bolivia,POINT (-12.918 -64.237)
focos_ams_ontem_hoje_ref.2ace6a87-2f43-3c4a-9f34-d5d59d7b9f70,-66.415,-12.487,2021-07-02T18:05:00,AQUA_M-T,José Ballivián,El Beni,Bolivia,POINT (-12.487 -66.415)
focos_ams_ontem_hoje_ref.fbe49439-9dda-33da-991b-ba0532ef0582,-64.833,-14.367,2021-07-02T18:05:00,AQUA_M-T,Cercado,El Beni,Bolivia,POINT (-14.367 -64.833)
focos_ams_ontem_hoje_ref.a4c4eefc-cdb7-332b-b19d-8c8a67734b35,-65.762,-12.404,2021-07-02T18:05:00,AQUA_M-T,Yacuma,El Beni,Bolivia,POINT (-12.404 -65.762)
focos_ams_ontem_hoje_ref.76b1b8ff-9163-3ceb-bfc3-10b94f7ee21a,-70.109,-8.344,2021-07-02T18:05:00,AQUA_M-T,FEIJÓ,ACRE,Brasil,POINT (-8.344 -70.109)
focos_ams_ontem_hoje_ref.d51f29de-83b3-35cd-8e7e-1ca7dcf58aa3,-68.982,-9.587,2021-07-02T18:05:00,AQUA_M-T,SENA MADUREIRA,ACRE,Brasil,POINT (-9.587 -68.982)
focos_ams_ontem_hoje_ref.4b43a423-0e1f-3985-9306-79fcb6feedae,-68.05,-13.06,2021-07-02T18:05:00,AQUA_M-T,Abel Iturralde,La Paz,Bolivia,POINT (-13.06 -68.05)
focos_ams_ontem_hoje_ref.d5fe40a9-9c3e-3cdf-b44d-46e6c5658bb4,-66.405,-12.495,2021-07-02T18:05:00,AQUA_M-T,Yacuma,El Beni,Bolivia,POINT (-12.495 -66.405)
focos_ams_ontem_hoje_ref.f41f01f2-8760-3592-be25-77fadbb0ff31,-64.779,-14.018,2021-07-02T18:05:00,AQUA_M-T,Mamoré,El Beni,Bolivia,POINT (-14.018 -64.779)
focos_ams_ontem_hoje_ref.37e737d8-2a03-33ac-ae9b-5588d3f58b04,-64.357,-12.733,2021-07-02T18:05:00,AQUA_M-T,Mamoré,El Beni,Bolivia,POINT (-12.733 -64.357)
focos_ams_ontem_hoje_ref.684e1d50-1ccd-3fd6-9cda-205a2002469e,-64.347,-12.732,2021-07-02T18:05:00,AQUA_M-T,Mamoré,El Beni,Bolivia,POINT (-12.732 -64.347)
focos_ams_ontem_hoje_ref.bcc67779-69fe-337d-8440-be1d24946bdd,-66.414,-12.496,2021-07-02T18:05:00,AQUA_M-T,José Ballivián,El Beni,Bolivia,POINT (-12.496 -66.414)
focos_ams_ontem_hoje_ref.f156f597-5df8-3003-b40c-1b470d3fd00f,-65.751,-12.586,2021-07-02T18:05:00,AQUA_M-T,Yacuma,El Beni,Bolivia,POINT (-12.586 -65.751)
focos_ams_ontem_hoje_ref.a9d1057b-60ca-3258-a8b7-9cf3914d253b,-64.382,-12.699,2021-07-02T18:05:00,AQUA_M-T,Mamoré,El Beni,Bolivia,POINT (-12.699 -64.382)
focos_ams_ontem_hoje_ref.e4c6cc21-75dd-3d95-8ff7-5026072b77aa,-64.372,-12.698,2021-07-02T18:05:00,AQUA_M-T,Mamoré,El Beni,Bolivia,POINT (-12.698 -64.372)
focos_ams_ontem_hoje_ref.2d92f32d-007f-3e25-91fb-0bed24ab1c8e,-65.032,-13.706,2021-07-02T18:05:00,AQUA_M-T,Mamoré,El Beni,Bolivia,POINT (-13.706 -65.032)
focos_ams_ontem_hoje_ref.75c4c238-a692-3a6e-aae9-e80eb185da17,-65.041,-13.726,2021-07-02T18:05:00,AQUA_M-T,Mamoré,El Beni,Bolivia,POINT (-13.726 -65.041)
focos_ams_ontem_hoje_ref.094573ca-3db9-3a25-addf-e5b7f550e780,-66.48,-12.588,2021-07-02T18:05:00,AQUA_M-T,José Ballivián,El Beni,Bolivia,POINT (-12.588 -66.48)
focos_ams_ontem_hoje_ref.e796befa-b5bb-370c-b62b-18c4a2f912e8,-65.606,-13.926,2021-07-02T18:05:00,AQUA_M-T,Yacuma,El Beni,Bolivia,POINT (-13.926 -65.606)
focos_ams_ontem_hoje_ref.9193be0b-9983-39fb-925c-2c653493287e,-65.749,-12.595,2021-07-02T18:05:00,AQUA_M-T,Yacuma,El Beni,Bolivia,POINT (-12.595 -65.749)
focos_ams_ontem_hoje_ref.ff50c2e2-76bb-3530-9b30-fc4192f4c006,-65.597,-13.925,2021-07-02T18:05:00,AQUA_M-T,Yacuma,El Beni,Bolivia,POINT (-13.925 -65.597)
focos_ams_ontem_hoje_ref.00e57743-0495-3aa3-b973-4eb33490b639,-59.814,-13.699,2021-07-02T18:05:00,AQUA_M-T,COMODORO,MATO GROSSO,Brasil,POINT (-13.699 -59.814)
