FID,id,longitude,latitude,data_hora_gmt,satelite,municipio,estado,pais,municipio_id,estado_id,pais_id,numero_dias_sem_chuva,precipitacao,risco_fogo,bioma,geom
focos_brasil_ontem_hoje_ref.21a2cf3b-53f1-31ab-bc9f-ff9c39f45680,21a2cf3b-53f1-31ab-bc9f-ff9c39f45680,-50.911,-21.201,2021-07-05T16:55:00,AQUA_M-T,VALPARAÍSO,SÃO PAULO,Brasil,3556305,35,33,,,,Mata Atlântica,POINT (-21.201 -50.911)
focos_brasil_ontem_hoje_ref.766de091-4fc8-38f3-8690-9427c79f3ca4,766de091-4fc8-38f3-8690-9427c79f3ca4,-47.759,-21.172,2021-07-05T16:55:00,AQUA_M-T,RIBEIRÃO PRETO,SÃO PAULO,Brasil,3543402,35,33,,,,Cerrado,POINT (-21.172 -47.759)
focos_brasil_ontem_hoje_ref.53e47a6c-cb48-31b4-913c-14fd55e05b4b,53e47a6c-cb48-31b4-913c-14fd55e05b4b,-44.758,-18.919,2021-07-05T16:55:00,AQUA_M-T,CURVELO,MINAS GERAIS,Brasil,3120904,31,33,,,,Cerrado,POINT (-18.919 -44.758)
focos_brasil_ontem_hoje_ref.9c68086d-534a-3ce0-a08d-ccfc8d82e904,9c68086d-534a-3ce0-a08d-ccfc8d82e904,-47.749,-21.171,2021-07-05T16:55:00,AQUA_M-T,RIBEIRÃO PRETO,SÃO PAULO,Brasil,3543402,35,33,,,,Cerrado,POINT (-21.171 -47.749)
focos_brasil_ontem_hoje_ref.86253970-e126-32cb-bf68-97667268176c,86253970-e126-32cb-bf68-97667268176c,-46.708,-10.668,2021-07-05T16:55:00,AQUA_M-T,MATEIROS,TOCANTINS,Brasil,1712702,17,33,,,,Cerrado,POINT (-10.668 -46.708)
focos_brasil_ontem_hoje_ref.9250a76e-67c2-3207-b2e1-08f0278038c2,9250a76e-67c2-3207-b2e1-08f0278038c2,-47.77,-21.164,2021-07-05T16:55:00,AQUA_M-T,RIBEIRÃO PRETO,SÃO PAULO,Brasil,3543402,35,33,,,,Cerrado,POINT (-21.164 -47.77)
focos_brasil_ontem_hoje_ref.ae614121-fd40-3d87-99a3-06a9f5f529a9,ae614121-fd40-3d87-99a3-06a9f5f529a9,-57.326,-18.908,2021-07-05T16:55:00,AQUA_M-T,CORUMBÁ,MATO GROSSO DO SUL,Brasil,5003207,50,33,,,,Pantanal,POINT (-18.908 -57.326)
focos_brasil_ontem_hoje_ref.be948314-81bd-3697-9e90-ec66aa881a58,be948314-81bd-3697-9e90-ec66aa881a58,-46.208,-7.849,2021-07-05T16:55:00,AQUA_M-T,BALSAS,MARANHÃO,Brasil,2101400,21,33,,,,Cerrado,POINT (-7.849 -46.208)
focos_brasil_ontem_hoje_ref.7e0c07bc-3238-35bf-b5a5-af4290d0fde5,7e0c07bc-3238-35bf-b5a5-af4290d0fde5,-47.76,-21.163,2021-07-05T16:55:00,AQUA_M-T,RIBEIRÃO PRETO,SÃO PAULO,Brasil,3543402,35,33,,,,Cerrado,POINT (-21.163 -47.76)
focos_brasil_ontem_hoje_ref.da34ca0f-97ca-3ebf-9ec1-44cbc58915a2,da34ca0f-97ca-3ebf-9ec1-44cbc58915a2,-46.22,-7.851,2021-07-05T16:55:00,AQUA_M-T,BALSAS,MARANHÃO,Brasil,2101400,21,33,,,,Cerrado,POINT (-7.851 -46.22)
focos_brasil_ontem_hoje_ref.b1af718b-f38f-36af-aab3-e85c6283a081,b1af718b-f38f-36af-aab3-e85c6283a081,-48.435,-21.143,2021-07-05T16:55:00,AQUA_M-T,TAIÚVA,SÃO PAULO,Brasil,3553203,35,33,,,,Cerrado,POINT (-21.143 -48.435)
focos_brasil_ontem_hoje_ref.a115dc6a-6f15-383c-9232-74b28ed140b2,a115dc6a-6f15-383c-9232-74b28ed140b2,-57.335,-18.903,2021-07-05T16:55:00,AQUA_M-T,CORUMBÁ,MATO GROSSO DO SUL,Brasil,5003207,50,33,,,,Pantanal,POINT (-18.903 -57.335)
focos_brasil_ontem_hoje_ref.753c6626-fafa-338f-b4cb-3275688342b3,753c6626-fafa-338f-b4cb-3275688342b3,-48.436,-21.134,2021-07-05T16:55:00,AQUA_M-T,TAIÚVA,SÃO PAULO,Brasil,3553203,35,33,,,,Cerrado,POINT (-21.134 -48.436)
focos_brasil_ontem_hoje_ref.3f69ec1c-8123-334e-bbe6-2455dcc6005f,3f69ec1c-8123-334e-bbe6-2455dcc6005f,-46.715,-10.665,2021-07-05T16:55:00,AQUA_M-T,MATEIROS,TOCANTINS,Brasil,1712702,17,33,,,,Cerrado,POINT (-10.665 -46.715)
focos_brasil_ontem_hoje_ref.b1899d66-468a-3133-b9e5-9cb9abfadac0,b1899d66-468a-3133-b9e5-9cb9abfadac0,-53.883,-21.103,2021-07-05T16:55:00,AQUA_M-T,CAMPO GRANDE,MATO GROSSO DO SUL,Brasil,5002704,50,33,,,,Cerrado,POINT (-21.103 -53.883)
focos_brasil_ontem_hoje_ref.bc9a3333-920c-3d16-9114-dfe7b2e04800,bc9a3333-920c-3d16-9114-dfe7b2e04800,-57.298,-18.899,2021-07-05T16:55:00,AQUA_M-T,CORUMBÁ,MATO GROSSO DO SUL,Brasil,5003207,50,33,,,,Pantanal,POINT (-18.899 -57.298)
focos_brasil_ontem_hoje_ref.4f0f6913-549b-32c2-9f52-ff1719bc9938,4f0f6913-549b-32c2-9f52-ff1719bc9938,-53.861,-21.101,2021-07-05T16:55:00,AQUA_M-T,CAMPO GRANDE,MATO GROSSO DO SUL,Brasil,5002704,50,33,,,,Cerrado,POINT (-21.101 -53.861)
focos_brasil_ontem_hoje_ref.1287c976-f196-3a99-a23b-0fa72b8e9e2b,1287c976-f196-3a99-a23b-0fa72b8e9e2b,-45.78,-21.1,2021-07-05T16:55:00,AQUA_M-T,CAMPO DO MEIO,MINAS GERAIS,Brasil,3111309,31,33,,,,Mata Atlântica,POINT (-21.1 -45.78)
focos_brasil_ontem_hoje_ref.364c197b-856e-3ad2-b07f-f9a15f3539b2,364c197b-856e-3ad2-b07f-f9a15f3539b2,-44.763,-18.89,2021-07-05T16:55:00,AQUA_M-T,CURVELO,MINAS GERAIS,Brasil,3120904,31,33,,,,Cerrado,POINT (-18.89 -44.763)
focos_brasil_ontem_hoje_ref.01233b3f-e3b0-334d-ae5d-88665a909999,01233b3f-e3b0-334d-ae5d-88665a909999,-45.77,-21.099,2021-07-05T16:55:00,AQUA_M-T,CAMPO DO MEIO,MINAS GERAIS,Brasil,3111309,31,33,,,,Mata Atlântica,POINT (-21.099 -45.77)
focos_brasil_ontem_hoje_ref.c761e815-b580-348f-b6f4-7e041d0f410e,c761e815-b580-348f-b6f4-7e041d0f410e,-54.301,-10.581,2021-07-05T16:55:00,AQUA_M-T,MARCELÂNDIA,MATO GROSSO,Brasil,5105580,51,33,,,,Amazônia,POINT (-10.581 -54.301)
focos_brasil_ontem_hoje_ref.f47cfb5d-2a41-321f-93e9-5e4f18cc5a3d,f47cfb5d-2a41-321f-93e9-5e4f18cc5a3d,-48.67,-20.89,2021-07-05T16:55:00,AQUA_M-T,MONTE AZUL PAULISTA,SÃO PAULO,Brasil,3531506,35,33,,,,Mata Atlântica,POINT (-20.89 -48.67)
focos_brasil_ontem_hoje_ref.9ee34796-dc21-3669-a1aa-6b6892de9921,9ee34796-dc21-3669-a1aa-6b6892de9921,-57.336,-18.886,2021-07-05T16:55:00,AQUA_M-T,CORUMBÁ,MATO GROSSO DO SUL,Brasil,5003207,50,33,,,,Pantanal,POINT (-18.886 -57.336)
focos_brasil_ontem_hoje_ref.04a5ec71-fa87-3239-bd97-8b6953a9a70b,04a5ec71-fa87-3239-bd97-8b6953a9a70b,-43.919,-20.866,2021-07-05T16:55:00,AQUA_M-T,CASA GRANDE,MINAS GERAIS,Brasil,3114907,31,33,,,,Mata Atlântica,POINT (-20.866 -43.919)
focos_brasil_ontem_hoje_ref.7566fc9c-e403-3d06-9917-478f439ec8c5,7566fc9c-e403-3d06-9917-478f439ec8c5,-42.747,-20.798,2021-07-05T16:55:00,AQUA_M-T,CAJURI,MINAS GERAIS,Brasil,3110202,31,33,,,,Mata Atlântica,POINT (-20.798 -42.747)
focos_brasil_ontem_hoje_ref.a0571a08-43f4-30f8-b794-e6a9fd798ed7,a0571a08-43f4-30f8-b794-e6a9fd798ed7,-57.341,-18.881,2021-07-05T16:55:00,AQUA_M-T,CORUMBÁ,MATO GROSSO DO SUL,Brasil,5003207,50,33,,,,Pantanal,POINT (-18.881 -57.341)
focos_brasil_ontem_hoje_ref.2580fe0d-ed63-3fd9-b31c-2388cbb097bf,2580fe0d-ed63-3fd9-b31c-2388cbb097bf,-42.734,-20.796,2021-07-05T16:55:00,AQUA_M-T,CAJURI,MINAS GERAIS,Brasil,3110202,31,33,,,,Mata Atlântica,POINT (-20.796 -42.734)
focos_brasil_ontem_hoje_ref.0ef93e6c-ea47-3aaa-9cfc-ed1cc77aae1d,0ef93e6c-ea47-3aaa-9cfc-ed1cc77aae1d,-49.346,-10.542,2021-07-05T16:55:00,AQUA_M-T,CRISTALÂNDIA,TOCANTINS,Brasil,1706100,17,33,,,,Cerrado,POINT (-10.542 -49.346)
focos_brasil_ontem_hoje_ref.5a1a67e9-f75c-38cf-8f31-d3945a834316,5a1a67e9-f75c-38cf-8f31-d3945a834316,-49.375,-20.755,2021-07-05T16:55:00,AQUA_M-T,SÃO JOSÉ DO RIO PRETO,SÃO PAULO,Brasil,3549805,35,33,,,,Cerrado,POINT (-20.755 -49.375)
focos_brasil_ontem_hoje_ref.bb736726-62bc-3ad2-8415-3acf93b062f0,bb736726-62bc-3ad2-8415-3acf93b062f0,-49.523,-18.88,2021-07-05T16:55:00,AQUA_M-T,ITUIUTABA,MINAS GERAIS,Brasil,3134202,31,33,,,,Mata Atlântica,POINT (-18.88 -49.523)
focos_brasil_ontem_hoje_ref.d49fed5a-d71c-395f-a056-a5d28195abf5,d49fed5a-d71c-395f-a056-a5d28195abf5,-48.407,-14.271,2021-07-05T16:55:00,AQUA_M-T,NIQUELÂNDIA,GOIÁS,Brasil,5214606,52,33,,,,Cerrado,POINT (-14.271 -48.407)
focos_brasil_ontem_hoje_ref.d4f8c734-c956-358d-bc6e-71a525f5ead2,d4f8c734-c956-358d-bc6e-71a525f5ead2,-45.568,-9.562,2021-07-05T16:55:00,AQUA_M-T,GILBUÉS,PIAUÍ,Brasil,2204402,22,33,,,,Cerrado,POINT (-9.562 -45.568)
focos_brasil_ontem_hoje_ref.56229d00-d03c-3dbf-97d9-54519d2de3e1,56229d00-d03c-3dbf-97d9-54519d2de3e1,-49.363,-20.754,2021-07-05T16:55:00,AQUA_M-T,SÃO JOSÉ DO RIO PRETO,SÃO PAULO,Brasil,3549805,35,33,,,,Cerrado,POINT (-20.754 -49.363)
focos_brasil_ontem_hoje_ref.68a40d09-9ea2-3853-9df0-6abba9933734,68a40d09-9ea2-3853-9df0-6abba9933734,-44.411,-7.64,2021-07-05T16:55:00,AQUA_M-T,URUÇUÍ,PIAUÍ,Brasil,2211209,22,33,,,,Cerrado,POINT (-7.64 -44.411)
