FID,longitude,latitude,data_hora_gmt,satelite,municipio,estado,pais,geom
focos_ams_ontem_hoje_ref.f6f468ce-63c3-3b33-b1f5-3431109884f3,-65.849,-12.979,2021-07-13T17:45:00,AQUA_M-T,Yacuma,El Beni,Bolivia,POINT (-12.979 -65.849)
focos_ams_ontem_hoje_ref.afc26c65-6ed9-3083-89d7-42a60b5c468c,-66.37,-12.976,2021-07-13T17:45:00,AQUA_M-T,Yacuma,El Beni,Bolivia,POINT (-12.976 -66.37)
focos_ams_ontem_hoje_ref.49caf5df-5eef-343c-8be8-726a8ee3f9cc,-64.63,-12.915,2021-07-13T17:45:00,AQUA_M-T,Mamoré,El Beni,Bolivia,POINT (-12.915 -64.63)
focos_ams_ontem_hoje_ref.c5a33607-783c-3558-8bd1-6e83432b191c,-65.109,-12.907,2021-07-13T17:45:00,AQUA_M-T,Yacuma,El Beni,Bolivia,POINT (-12.907 -65.109)
focos_ams_ontem_hoje_ref.ff4020c5-4538-3185-b080-494389bd60cc,-65.324,-12.788,2021-07-13T17:45:00,AQUA_M-T,Yacuma,El Beni,Bolivia,POINT (-12.788 -65.324)
focos_ams_ontem_hoje_ref.8e9b9a15-3f10-34dc-a904-33598de59f6c,-65.11,-12.897,2021-07-13T17:45:00,AQUA_M-T,Yacuma,El Beni,Bolivia,POINT (-12.897 -65.11)
focos_ams_ontem_hoje_ref.4368519c-ec1f-3a12-92ea-28fcec075830,-64.911,-12.833,2021-07-13T17:45:00,AQUA_M-T,Mamoré,El Beni,Bolivia,POINT (-12.833 -64.911)
focos_ams_ontem_hoje_ref.fb4de91c-d417-3c68-9363-dbea62afa479,-64.982,-12.799,2021-07-13T17:45:00,AQUA_M-T,Mamoré,El Beni,Bolivia,POINT (-12.799 -64.982)
focos_ams_ontem_hoje_ref.eaf87b41-b722-3f54-9fbd-3471c110d417,-65.316,-12.784,2021-07-13T17:45:00,AQUA_M-T,Yacuma,El Beni,Bolivia,POINT (-12.784 -65.316)
focos_ams_ontem_hoje_ref.8f80dc9b-f1d0-346f-988c-7641ee4ae650,-65.318,-12.774,2021-07-13T17:45:00,AQUA_M-T,Yacuma,El Beni,Bolivia,POINT (-12.774 -65.318)
focos_ams_ontem_hoje_ref.436b2c2a-48f8-3288-b9fd-a3d962bd3450,-66.404,-12.639,2021-07-13T17:45:00,AQUA_M-T,Yacuma,El Beni,Bolivia,POINT (-12.639 -66.404)
focos_ams_ontem_hoje_ref.62972685-506e-3358-a554-d7720bfbf9b7,-67.488,-12.632,2021-07-13T17:45:00,AQUA_M-T,Abel Iturralde,La Paz,Bolivia,POINT (-12.632 -67.488)
focos_ams_ontem_hoje_ref.42468fe7-3700-35ed-885b-821029c43a79,-67.468,-12.63,2021-07-13T17:45:00,AQUA_M-T,Abel Iturralde,La Paz,Bolivia,POINT (-12.63 -67.468)
focos_ams_ontem_hoje_ref.e379d33b-ee03-3df8-ad56-d51cc532e1d5,-64.624,-12.63,2021-07-13T17:45:00,AQUA_M-T,Mamoré,El Beni,Bolivia,POINT (-12.63 -64.624)
focos_ams_ontem_hoje_ref.0ad3faab-c86a-37d5-bc56-4fb957c5efa5,-64.633,-12.612,2021-07-13T17:45:00,AQUA_M-T,Mamoré,El Beni,Bolivia,POINT (-12.612 -64.633)
focos_ams_ontem_hoje_ref.93d56ba7-3249-3f34-95e4-3ad4a2a933c2,-64.625,-12.619,2021-07-13T17:45:00,AQUA_M-T,Mamoré,El Beni,Bolivia,POINT (-12.619 -64.625)
focos_ams_ontem_hoje_ref.53a71fab-e904-3848-a83f-e6c806fae2a8,-64.621,-12.611,2021-07-13T17:45:00,AQUA_M-T,Mamoré,El Beni,Bolivia,POINT (-12.611 -64.621)
focos_ams_ontem_hoje_ref.e4f290eb-319b-36c3-8569-370d04680636,-64.627,-12.609,2021-07-13T17:45:00,AQUA_M-T,Mamoré,El Beni,Bolivia,POINT (-12.609 -64.627)
focos_ams_ontem_hoje_ref.485528ea-cc8d-34b3-8b7b-ce7e3656ad18,-67.5,-12.594,2021-07-13T17:45:00,AQUA_M-T,Abel Iturralde,La Paz,Bolivia,POINT (-12.594 -67.5)
focos_ams_ontem_hoje_ref.365a82d2-3e54-3c6a-9f70-8985f393a2c9,-67.493,-12.594,2021-07-13T17:45:00,AQUA_M-T,Abel Iturralde,La Paz,Bolivia,POINT (-12.594 -67.493)
focos_ams_ontem_hoje_ref.f4e1dfc4-ae35-3fd2-acbf-4e48861a3ab2,-65.816,-12.541,2021-07-13T17:45:00,AQUA_M-T,Yacuma,El Beni,Bolivia,POINT (-12.541 -65.816)
focos_ams_ontem_hoje_ref.e890ab9e-c3a0-3844-a969-cc720994fbc4,-58.447,-17.032,2021-07-13T17:45:00,AQUA_M-T,José Miguel de Velasco,Santa Cruz,Bolivia,POINT (-17.032 -58.447)
focos_ams_ontem_hoje_ref.6a00a920-2248-360f-9cec-27ad8101b23d,-55.592,-19.562,2021-07-13T17:45:00,AQUA_M-T,AQUIDAUANA,MATO GROSSO DO SUL,Brasil,POINT (-19.562 -55.592)
focos_ams_ontem_hoje_ref.6f015924-8db3-39fc-abc1-e934c11f767f,-65.506,-12.388,2021-07-13T17:45:00,AQUA_M-T,Yacuma,El Beni,Bolivia,POINT (-12.388 -65.506)
focos_ams_ontem_hoje_ref.99e4e30b-fb67-3a3f-b714-7dafef464885,-57.156,-19.117,2021-07-13T17:45:00,AQUA_M-T,CORUMBÁ,MATO GROSSO DO SUL,Brasil,POINT (-19.117 -57.156)
focos_ams_ontem_hoje_ref.3294a74c-06aa-3217-a375-d21ff9b02c0b,-57.145,-19.115,2021-07-13T17:45:00,AQUA_M-T,CORUMBÁ,MATO GROSSO DO SUL,Brasil,POINT (-19.115 -57.145)
focos_ams_ontem_hoje_ref.d06b5499-bf15-34b0-a13b-c56ca3d08112,-57.157,-19.108,2021-07-13T17:45:00,AQUA_M-T,CORUMBÁ,MATO GROSSO DO SUL,Brasil,POINT (-19.108 -57.157)
focos_ams_ontem_hoje_ref.e8e93af1-21fc-3dc3-92ca-2371eaa7da6d,-57.146,-19.106,2021-07-13T17:45:00,AQUA_M-T,CORUMBÁ,MATO GROSSO DO SUL,Brasil,POINT (-19.106 -57.146)
focos_ams_ontem_hoje_ref.a4832f7f-4c5e-3a77-8ab6-d4501e18d5ed,-57.17,-19.1,2021-07-13T17:45:00,AQUA_M-T,CORUMBÁ,MATO GROSSO DO SUL,Brasil,POINT (-19.1 -57.17)
focos_ams_ontem_hoje_ref.75be44b1-87d9-3dd2-9f4b-210e4584e951,-57.159,-19.098,2021-07-13T17:45:00,AQUA_M-T,CORUMBÁ,MATO GROSSO DO SUL,Brasil,POINT (-19.098 -57.159)
focos_ams_ontem_hoje_ref.af3470cc-fe6b-3c9a-9cb2-02afa4c1243a,-57.137,-19.095,2021-07-13T17:45:00,AQUA_M-T,CORUMBÁ,MATO GROSSO DO SUL,Brasil,POINT (-19.095 -57.137)
focos_ams_ontem_hoje_ref.7279ec60-9a16-3015-af7c-07f57870779a,-57.148,-19.096,2021-07-13T17:45:00,AQUA_M-T,CORUMBÁ,MATO GROSSO DO SUL,Brasil,POINT (-19.096 -57.148)
focos_ams_ontem_hoje_ref.f1d67b3b-5353-33ad-a721-7f7b1bc5379b,-57.161,-19.088,2021-07-13T17:45:00,AQUA_M-T,CORUMBÁ,MATO GROSSO DO SUL,Brasil,POINT (-19.088 -57.161)
focos_ams_ontem_hoje_ref.4d655b15-50d3-39db-bca2-462574f4d2a8,-57.15,-19.087,2021-07-13T17:45:00,AQUA_M-T,CORUMBÁ,MATO GROSSO DO SUL,Brasil,POINT (-19.087 -57.15)
focos_ams_ontem_hoje_ref.9d5f7c68-aa54-318c-a201-c38f81855beb,-57.139,-19.085,2021-07-13T17:45:00,AQUA_M-T,CORUMBÁ,MATO GROSSO DO SUL,Brasil,POINT (-19.085 -57.139)
focos_ams_ontem_hoje_ref.00e0ecbb-917c-3178-9643-ddf8dd4b46ab,-57.157,-19.084,2021-07-13T17:45:00,AQUA_M-T,CORUMBÁ,MATO GROSSO DO SUL,Brasil,POINT (-19.084 -57.157)
focos_ams_ontem_hoje_ref.119f82ee-f957-3bda-b8f7-0431d04a5140,-57.159,-19.074,2021-07-13T17:45:00,AQUA_M-T,CORUMBÁ,MATO GROSSO DO SUL,Brasil,POINT (-19.074 -57.159)
focos_ams_ontem_hoje_ref.e4764335-e66e-3763-bd0c-8a366696ccd7,-57.148,-19.072,2021-07-13T17:45:00,AQUA_M-T,CORUMBÁ,MATO GROSSO DO SUL,Brasil,POINT (-19.072 -57.148)
focos_ams_ontem_hoje_ref.b13f94da-c44f-3ba5-96ca-9c71045ba267,-57.146,-19.082,2021-07-13T17:45:00,AQUA_M-T,CORUMBÁ,MATO GROSSO DO SUL,Brasil,POINT (-19.082 -57.146)
focos_ams_ontem_hoje_ref.5a928de2-bad8-322d-984d-dcfec8e2f5c4,-57.235,-18.81,2021-07-13T17:45:00,AQUA_M-T,CORUMBÁ,MATO GROSSO DO SUL,Brasil,POINT (-18.81 -57.235)
focos_ams_ontem_hoje_ref.735f1280-8556-316d-a65f-7ac722cf3d26,-57.319,-18.774,2021-07-13T17:45:00,AQUA_M-T,CORUMBÁ,MATO GROSSO DO SUL,Brasil,POINT (-18.774 -57.319)
focos_ams_ontem_hoje_ref.472c9850-ad6c-3b8c-971a-70860adadf75,-57.308,-18.772,2021-07-13T17:45:00,AQUA_M-T,CORUMBÁ,MATO GROSSO DO SUL,Brasil,POINT (-18.772 -57.308)
focos_ams_ontem_hoje_ref.bd988408-ca71-3303-8711-ef76c1104f8b,-57.377,-18.754,2021-07-13T17:45:00,AQUA_M-T,CORUMBÁ,MATO GROSSO DO SUL,Brasil,POINT (-18.754 -57.377)
focos_ams_ontem_hoje_ref.16d4a46e-0368-39cd-a7c8-ee3a03c4b2dd,-57.367,-18.752,2021-07-13T17:45:00,AQUA_M-T,CORUMBÁ,MATO GROSSO DO SUL,Brasil,POINT (-18.752 -57.367)
focos_ams_ontem_hoje_ref.f6acd576-9a1d-35ef-873f-7f0e010706e7,-57.374,-18.749,2021-07-13T17:45:00,AQUA_M-T,CORUMBÁ,MATO GROSSO DO SUL,Brasil,POINT (-18.749 -57.374)
focos_ams_ontem_hoje_ref.cbdd07a2-0bed-3770-b8c2-5d4d2527f85c,-57.155,-18.38,2021-07-13T17:45:00,AQUA_M-T,CORUMBÁ,MATO GROSSO DO SUL,Brasil,POINT (-18.38 -57.155)
focos_ams_ontem_hoje_ref.b0f8d99d-4289-368c-b106-b8cbb99f26c3,-63.256,-17.062,2021-07-13T17:45:00,AQUA_M-T,Obispo Santistevan,Santa Cruz,Bolivia,POINT (-17.062 -63.256)
focos_ams_ontem_hoje_ref.826c273c-64f8-328e-89c7-8f149dd41ff3,-61.218,-16.808,2021-07-13T17:45:00,AQUA_M-T,José Miguel de Velasco,Santa Cruz,Bolivia,POINT (-16.808 -61.218)
focos_ams_ontem_hoje_ref.a8cbf2be-e699-36e3-9287-09c59e60e6c0,-63.786,-16.805,2021-07-13T17:45:00,AQUA_M-T,Sara,Santa Cruz,Bolivia,POINT (-16.805 -63.786)
focos_ams_ontem_hoje_ref.6c17cd79-987a-343e-8f5b-0caf749c15b0,-63.781,-16.801,2021-07-13T17:45:00,AQUA_M-T,Sara,Santa Cruz,Bolivia,POINT (-16.801 -63.781)
focos_ams_ontem_hoje_ref.2578e3e7-491d-3bd3-ba41-d4769cd06de2,-58.981,-16.744,2021-07-13T17:45:00,AQUA_M-T,José Miguel de Velasco,Santa Cruz,Bolivia,POINT (-16.744 -58.981)
focos_ams_ontem_hoje_ref.2a7c7e49-ebb9-3bfe-a6f9-676bb92f9fa7,-63.235,-16.58,2021-07-13T17:45:00,AQUA_M-T,Ñuflo de Chávez,Santa Cruz,Bolivia,POINT (-16.58 -63.235)
focos_ams_ontem_hoje_ref.a773def3-489a-378c-8a00-7b4093a61e4c,-63.224,-16.579,2021-07-13T17:45:00,AQUA_M-T,Ñuflo de Chávez,Santa Cruz,Bolivia,POINT (-16.579 -63.224)
focos_ams_ontem_hoje_ref.8454b981-e95e-3b38-8da7-53fb4c7029e5,-64.032,-16.67,2021-07-13T17:45:00,AQUA_M-T,Sara,Santa Cruz,Bolivia,POINT (-16.67 -64.032)
focos_ams_ontem_hoje_ref.a92ffe77-74ab-373b-86dc-1a305f155948,-62.553,-16.555,2021-07-13T17:45:00,AQUA_M-T,Ñuflo de Chávez,Santa Cruz,Bolivia,POINT (-16.555 -62.553)
focos_ams_ontem_hoje_ref.e1c4ddb1-0850-34ed-b366-0eb06e02aa0d,-62.561,-16.551,2021-07-13T17:45:00,AQUA_M-T,Ñuflo de Chávez,Santa Cruz,Bolivia,POINT (-16.551 -62.561)
focos_ams_ontem_hoje_ref.8bb6a4ff-90e4-31c6-97b5-f1d97a26004b,-62.55,-16.55,2021-07-13T17:45:00,AQUA_M-T,Ñuflo de Chávez,Santa Cruz,Bolivia,POINT (-16.55 -62.55)
focos_ams_ontem_hoje_ref.a7cc010c-92f5-3a45-8dcc-1b67ea6fdc21,-62.562,-16.542,2021-07-13T17:45:00,AQUA_M-T,Ñuflo de Chávez,Santa Cruz,Bolivia,POINT (-16.542 -62.562)
focos_ams_ontem_hoje_ref.d5fd416e-938d-3f6f-b0cc-0f4593dc89b3,-57.465,-19.582,2021-07-13T17:45:00,AQUA_M-T,CORUMBÁ,MATO GROSSO DO SUL,Brasil,POINT (-19.582 -57.465)
focos_ams_ontem_hoje_ref.fc834d52-7e63-3070-91ed-83fa6fee6a38,-57.454,-19.581,2021-07-13T17:45:00,AQUA_M-T,CORUMBÁ,MATO GROSSO DO SUL,Brasil,POINT (-19.581 -57.454)
focos_ams_ontem_hoje_ref.c18d0761-97b8-3c42-bdf4-e905232e460d,-61.536,-16.429,2021-07-13T17:45:00,AQUA_M-T,José Miguel de Velasco,Santa Cruz,Bolivia,POINT (-16.429 -61.536)
focos_ams_ontem_hoje_ref.c7d73877-81d2-334c-af7b-f560a192ebac,-61.474,-16.356,2021-07-13T17:45:00,AQUA_M-T,José Miguel de Velasco,Santa Cruz,Bolivia,POINT (-16.356 -61.474)
focos_ams_ontem_hoje_ref.e4678f01-9452-3056-9bc0-8940e69132ef,-63.398,-16.307,2021-07-13T17:45:00,AQUA_M-T,Ñuflo de Chávez,Santa Cruz,Bolivia,POINT (-16.307 -63.398)
focos_ams_ontem_hoje_ref.613744c6-63fa-3d8f-b69c-f7c26c8158f3,-61.96,-16.302,2021-07-13T17:45:00,AQUA_M-T,Ñuflo de Chávez,Santa Cruz,Bolivia,POINT (-16.302 -61.96)
focos_ams_ontem_hoje_ref.bd9481b0-bdc4-3449-9e28-8b5a0ddb22b7,-61.97,-16.304,2021-07-13T17:45:00,AQUA_M-T,Ñuflo de Chávez,Santa Cruz,Bolivia,POINT (-16.304 -61.97)
focos_ams_ontem_hoje_ref.4e757b6b-543d-3342-b53a-d2b37013bf22,-61.95,-16.301,2021-07-13T17:45:00,AQUA_M-T,Ñuflo de Chávez,Santa Cruz,Bolivia,POINT (-16.301 -61.95)
focos_ams_ontem_hoje_ref.4b9a642c-bc90-3a3b-b794-ce4ef81275f9,-60.986,-16.297,2021-07-13T17:45:00,AQUA_M-T,José Miguel de Velasco,Santa Cruz,Bolivia,POINT (-16.297 -60.986)
focos_ams_ontem_hoje_ref.1f766bba-bf38-3b67-b1d5-c02bb68c06c3,-55.153,-7.665,2021-07-13T17:45:00,AQUA_M-T,NOVO PROGRESSO,PARÁ,Brasil,POINT (-7.665 -55.153)
focos_ams_ontem_hoje_ref.f0056874-c80b-39f7-9c60-d184f6db6ad7,-64.584,-7.621,2021-07-13T17:45:00,AQUA_M-T,LÁBREA,AMAZONAS,Brasil,POINT (-7.621 -64.584)
focos_ams_ontem_hoje_ref.0e2e095b-a302-3c5c-9c7a-c93336b18919,-64.573,-7.62,2021-07-13T17:45:00,AQUA_M-T,LÁBREA,AMAZONAS,Brasil,POINT (-7.62 -64.573)
focos_ams_ontem_hoje_ref.8df7485b-845b-3545-ba93-328677797703,-57.68,-7.559,2021-07-13T17:45:00,AQUA_M-T,JACAREACANGA,PARÁ,Brasil,POINT (-7.559 -57.68)
focos_ams_ontem_hoje_ref.94751732-e419-3263-9db5-94305f5921e3,-70.234,-7.543,2021-07-13T17:45:00,AQUA_M-T,ENVIRA,AMAZONAS,Brasil,POINT (-7.543 -70.234)
focos_ams_ontem_hoje_ref.c95961d0-a2fb-3207-b030-f760510286d2,-57.687,-7.563,2021-07-13T17:45:00,AQUA_M-T,JACAREACANGA,PARÁ,Brasil,POINT (-7.563 -57.687)
focos_ams_ontem_hoje_ref.c70ed514-031f-3fb0-8733-7fbe4492e0cf,-62.272,-7.379,2021-07-13T17:45:00,AQUA_M-T,HUMAITÁ,AMAZONAS,Brasil,POINT (-7.379 -62.272)
focos_ams_ontem_hoje_ref.5e71da84-3a03-340e-bd20-0fd943244da9,-62.282,-7.371,2021-07-13T17:45:00,AQUA_M-T,HUMAITÁ,AMAZONAS,Brasil,POINT (-7.371 -62.282)
focos_ams_ontem_hoje_ref.f0a00db4-7cb0-3d3f-9137-7c409fc46b64,-62.273,-7.37,2021-07-13T17:45:00,AQUA_M-T,HUMAITÁ,AMAZONAS,Brasil,POINT (-7.37 -62.273)
focos_ams_ontem_hoje_ref.6d7eaa26-2744-3c72-b66c-c25690bda3bb,-59.646,-7.18,2021-07-13T17:45:00,AQUA_M-T,APUÍ,AMAZONAS,Brasil,POINT (-7.18 -59.646)
focos_ams_ontem_hoje_ref.976d2393-f780-34f7-bf91-b1e9281a4a87,-59.635,-7.178,2021-07-13T17:45:00,AQUA_M-T,APUÍ,AMAZONAS,Brasil,POINT (-7.178 -59.635)
focos_ams_ontem_hoje_ref.f8497361-5ec4-3cc0-986c-14b0412b6693,-60.814,-16.035,2021-07-13T17:45:00,AQUA_M-T,José Miguel de Velasco,Santa Cruz,Bolivia,POINT (-16.035 -60.814)
focos_ams_ontem_hoje_ref.75d93a19-55ce-3a17-9382-4b0cc797b0ea,-61.876,-16.034,2021-07-13T17:45:00,AQUA_M-T,Ñuflo de Chávez,Santa Cruz,Bolivia,POINT (-16.034 -61.876)
focos_ams_ontem_hoje_ref.3ba58ca6-583f-3b30-9f51-8a57798d5100,-61.162,-15.936,2021-07-13T17:45:00,AQUA_M-T,José Miguel de Velasco,Santa Cruz,Bolivia,POINT (-15.936 -61.162)
focos_ams_ontem_hoje_ref.bbc8b4c0-b698-3277-9d44-4a7e7806ecf8,-61.152,-15.935,2021-07-13T17:45:00,AQUA_M-T,José Miguel de Velasco,Santa Cruz,Bolivia,POINT (-15.935 -61.152)
focos_ams_ontem_hoje_ref.a87556f6-689a-3af7-8ded-d1d9f0336b35,-60.815,-16.026,2021-07-13T17:45:00,AQUA_M-T,José Miguel de Velasco,Santa Cruz,Bolivia,POINT (-16.026 -60.815)
focos_ams_ontem_hoje_ref.ed362515-36d1-311b-a3a7-ccffe9624a20,-61.163,-15.927,2021-07-13T17:45:00,AQUA_M-T,José Miguel de Velasco,Santa Cruz,Bolivia,POINT (-15.927 -61.163)
focos_ams_ontem_hoje_ref.6d27ef6c-5832-328f-9453-6a3eda735be7,-61.154,-15.926,2021-07-13T17:45:00,AQUA_M-T,José Miguel de Velasco,Santa Cruz,Bolivia,POINT (-15.926 -61.154)
focos_ams_ontem_hoje_ref.19b746a1-95c5-3b5c-850f-28a682837f5d,-61.668,-15.924,2021-07-13T17:45:00,AQUA_M-T,Ñuflo de Chávez,Santa Cruz,Bolivia,POINT (-15.924 -61.668)
focos_ams_ontem_hoje_ref.7a389a56-aec9-3cdc-891e-983710ccb9d4,-62.625,-15.87,2021-07-13T17:45:00,AQUA_M-T,Marbán,El Beni,Bolivia,POINT (-15.87 -62.625)
focos_ams_ontem_hoje_ref.4ecf30b7-7bd9-357b-b0ee-289df0116045,-62.614,-15.868,2021-07-13T17:45:00,AQUA_M-T,Marbán,El Beni,Bolivia,POINT (-15.868 -62.614)
focos_ams_ontem_hoje_ref.2abc8a65-473d-36da-8227-b0145cf570e4,-60.674,-15.868,2021-07-13T17:45:00,AQUA_M-T,José Miguel de Velasco,Santa Cruz,Bolivia,POINT (-15.868 -60.674)
focos_ams_ontem_hoje_ref.eeeb068f-012e-3c7d-94ed-b8851eb34f18,-63.008,-15.848,2021-07-13T17:45:00,AQUA_M-T,Marbán,El Beni,Bolivia,POINT (-15.848 -63.008)
focos_ams_ontem_hoje_ref.8cb15703-efbd-3b80-913f-d18983b7a135,-52.753,-18.932,2021-07-13T17:45:00,AQUA_M-T,CHAPADÃO DO SUL,MATO GROSSO DO SUL,Brasil,POINT (-18.932 -52.753)
focos_ams_ontem_hoje_ref.d1f11324-fdd5-345d-97e9-761b720e2117,-52.732,-18.928,2021-07-13T17:45:00,AQUA_M-T,CHAPADÃO DO SUL,MATO GROSSO DO SUL,Brasil,POINT (-18.928 -52.732)
focos_ams_ontem_hoje_ref.e8548ad5-e21b-35f3-bcaa-85786f80e34f,-49.722,-15.024,2021-07-13T17:45:00,AQUA_M-T,ITAPACI,GOIÁS,Brasil,POINT (-15.024 -49.722)
focos_ams_ontem_hoje_ref.4ad7ec32-191d-32ca-be58-2b2b8de03dc7,-63.094,-15.646,2021-07-13T17:45:00,AQUA_M-T,Ñuflo de Chávez,Santa Cruz,Bolivia,POINT (-15.646 -63.094)
focos_ams_ontem_hoje_ref.62f8758b-f176-36f1-a690-d86c91e5ec7d,-63.672,-15.772,2021-07-13T17:45:00,AQUA_M-T,Marbán,El Beni,Bolivia,POINT (-15.772 -63.672)
focos_ams_ontem_hoje_ref.63986150-ed40-3c03-93d2-d322355e735b,-63.867,-15.644,2021-07-13T17:45:00,AQUA_M-T,Marbán,El Beni,Bolivia,POINT (-15.644 -63.867)
focos_ams_ontem_hoje_ref.d0eaf8c4-5cad-3f02-8783-4456d16d38a6,-61.75,-15.631,2021-07-13T17:45:00,AQUA_M-T,Ñuflo de Chávez,Santa Cruz,Bolivia,POINT (-15.631 -61.75)
focos_ams_ontem_hoje_ref.e9b5687b-9bfa-3097-acdb-a07fd4d000d3,-64.703,-15.551,2021-07-13T17:45:00,AQUA_M-T,Marbán,El Beni,Bolivia,POINT (-15.551 -64.703)
focos_ams_ontem_hoje_ref.ad280362-4641-3369-bd4a-b38faffca37d,-64.712,-15.545,2021-07-13T17:45:00,AQUA_M-T,Marbán,El Beni,Bolivia,POINT (-15.545 -64.712)
focos_ams_ontem_hoje_ref.595eb87f-2ab7-3d92-bec9-9d3d038843af,-64.698,-15.543,2021-07-13T17:45:00,AQUA_M-T,Marbán,El Beni,Bolivia,POINT (-15.543 -64.698)
focos_ams_ontem_hoje_ref.7b863721-b631-3473-819d-23b1a868150a,-64.705,-15.54,2021-07-13T17:45:00,AQUA_M-T,Marbán,El Beni,Bolivia,POINT (-15.54 -64.705)
focos_ams_ontem_hoje_ref.f5b4ee96-5148-3e1b-b70d-2ab8299d2c34,-63.679,-15.376,2021-07-13T17:45:00,AQUA_M-T,Marbán,El Beni,Bolivia,POINT (-15.376 -63.679)
focos_ams_ontem_hoje_ref.12628b20-2bc5-39f8-bddf-72ce0e1f8c78,-64.719,-15.542,2021-07-13T17:45:00,AQUA_M-T,Marbán,El Beni,Bolivia,POINT (-15.542 -64.719)
focos_ams_ontem_hoje_ref.2b70b1b2-ffcd-32fd-8de3-1575ad034ca6,-63.751,-15.243,2021-07-13T17:45:00,AQUA_M-T,Marbán,El Beni,Bolivia,POINT (-15.243 -63.751)
focos_ams_ontem_hoje_ref.47722436-39d5-3038-b830-da283f7f69d4,-63.745,-15.243,2021-07-13T17:45:00,AQUA_M-T,Marbán,El Beni,Bolivia,POINT (-15.243 -63.745)
focos_ams_ontem_hoje_ref.9f8b042e-038f-3150-a00a-8bdfe23a0048,-64.032,-15.218,2021-07-13T17:45:00,AQUA_M-T,Marbán,El Beni,Bolivia,POINT (-15.218 -64.032)
focos_ams_ontem_hoje_ref.ccd195c5-8790-354a-ac18-bae800656066,-65.902,-14.925,2021-07-13T17:45:00,AQUA_M-T,Yacuma,El Beni,Bolivia,POINT (-14.925 -65.902)
