FID,longitude,latitude,data_hora_gmt,satelite,municipio,estado,pais,geom
focos_ams_ontem_hoje_ref.ee586230-6e31-3ea0-ae33-9ef87ff98f0d,-74.941,6.631,2021-07-07T18:25:00,AQUA_M-T,Yolombó,Antioquia,Colombia,POINT (6.631 -74.941)
focos_ams_ontem_hoje_ref.ec04cb99-94d8-36d4-b38f-f9d1f38c9df5,-76.357,-5.841,2021-07-07T18:25:00,AQUA_M-T,Alto Amazonas,Loreto,Peru,POINT (-5.841 -76.357)
focos_ams_ontem_hoje_ref.f879f785-1912-37a3-b3e0-cc559cde98a5,-76.338,-7.601,2021-07-07T18:25:00,AQUA_M-T,Bellavista,San Martín,Peru,POINT (-7.601 -76.338)
focos_ams_ontem_hoje_ref.69f8080d-cff6-32ba-ae03-c323f5b51984,-72.82,-8.218,2021-07-07T18:25:00,AQUA_M-T,PORTO WALTER,ACRE,Brasil,POINT (-8.218 -72.82)
focos_ams_ontem_hoje_ref.73ebf789-9d7f-3be8-90e1-ec826482f2dd,-72.752,-8.218,2021-07-07T18:25:00,AQUA_M-T,PORTO WALTER,ACRE,Brasil,POINT (-8.218 -72.752)
focos_ams_ontem_hoje_ref.63346342-759b-3c34-a159-53145d95f2ee,-75.77,5.46,2021-07-07T18:25:00,AQUA_M-T,Riosucio,Caldas,Colombia,POINT (5.46 -75.77)
focos_ams_ontem_hoje_ref.a8ac58e6-0758-37a1-b8fc-d57c69197db1,-72.839,8.849,2021-07-07T18:25:00,AQUA_M-T,Tibú,Norte de Santander,Colombia,POINT (8.849 -72.839)
focos_ams_ontem_hoje_ref.937546b5-18a3-3998-ab82-e555eaf4e075,-74.816,5.608,2021-07-07T18:25:00,AQUA_M-T,Samaná,Caldas,Colombia,POINT (5.608 -74.816)
focos_ams_ontem_hoje_ref.261915a6-37b4-3432-8a82-b5f35da98931,-72.835,8.898,2021-07-07T18:25:00,AQUA_M-T,Tibú,Norte de Santander,Colombia,POINT (8.898 -72.835)
focos_ams_ontem_hoje_ref.7b13b8f5-3fef-3a44-a45c-a1883fec1b2c,-74.745,5.932,2021-07-07T18:25:00,AQUA_M-T,Puerto Triunfo,Antioquia,Colombia,POINT (5.932 -74.745)
focos_ams_ontem_hoje_ref.ce9dbcac-4c3f-3957-bebd-fcf83b680031,-76.439,-8.529,2021-07-07T18:25:00,AQUA_M-T,Marañón,Huánuco,Peru,POINT (-8.529 -76.439)
focos_ams_ontem_hoje_ref.c863425a-f9a7-38ef-b84e-9ba647eb1131,-74.991,6.431,2021-07-07T18:25:00,AQUA_M-T,San Roque,Antioquia,Colombia,POINT (6.431 -74.991)
focos_ams_ontem_hoje_ref.8c8e554a-55c2-3c33-8fca-878c9622a1fb,-74.397,-8.361,2021-07-07T18:25:00,AQUA_M-T,Coronel Portillo,Ucayali,Peru,POINT (-8.361 -74.397)
focos_ams_ontem_hoje_ref.95b56449-1f27-3175-83d0-95fda84f3134,-73.361,8.575,2021-07-07T18:25:00,AQUA_M-T,Convención,Norte de Santander,Colombia,POINT (8.575 -73.361)
focos_ams_ontem_hoje_ref.fd2a572d-a2dc-3066-8404-afb92f8fdf93,-74.61,-8.982,2021-07-07T18:25:00,AQUA_M-T,Coronel Portillo,Ucayali,Peru,POINT (-8.982 -74.61)
focos_ams_ontem_hoje_ref.11bc05a2-0402-38e8-8858-a5f7ea34b69a,-74.815,6.566,2021-07-07T18:25:00,AQUA_M-T,Maceo,Antioquia,Colombia,POINT (6.566 -74.815)
focos_ams_ontem_hoje_ref.d3f4b364-0da1-3382-a318-948989f75268,-72.633,8.409,2021-07-07T18:25:00,AQUA_M-T,Sardinata,Norte de Santander,Colombia,POINT (8.409 -72.633)
focos_ams_ontem_hoje_ref.857daa49-6c45-390a-9cf6-46d6c1ef6ba6,-73.154,8.061,2021-07-07T18:25:00,AQUA_M-T,Abrego,Norte de Santander,Colombia,POINT (8.061 -73.154)
focos_ams_ontem_hoje_ref.dcde39ec-75da-34f2-955f-2af73399777d,-74.807,5.61,2021-07-07T18:25:00,AQUA_M-T,Samaná,Caldas,Colombia,POINT (5.61 -74.807)
focos_ams_ontem_hoje_ref.655c8f54-90ad-3ada-ba6a-39cedad39875,-72.808,8.505,2021-07-07T18:25:00,AQUA_M-T,Tibú,Norte de Santander,Colombia,POINT (8.505 -72.808)
focos_ams_ontem_hoje_ref.e9d5a92e-e185-3d9a-bcae-131cff0a29c9,-76.34,-7.317,2021-07-07T18:25:00,AQUA_M-T,Bellavista,San Martín,Peru,POINT (-7.317 -76.34)
focos_ams_ontem_hoje_ref.f964cce1-00db-3e88-9ece-41edac56e9d2,-75.065,6.761,2021-07-07T18:25:00,AQUA_M-T,Amalfi,Antioquia,Colombia,POINT (6.761 -75.065)
focos_ams_ontem_hoje_ref.42c5e2f2-057a-330c-8d8b-349e87a8636c,-76.029,-9.15,2021-07-07T18:25:00,AQUA_M-T,Leoncio Prado,Huánuco,Peru,POINT (-9.15 -76.029)
focos_ams_ontem_hoje_ref.de31d909-c9f2-3659-b01d-d43ade9c4bda,-75,6.429,2021-07-07T18:25:00,AQUA_M-T,San Roque,Antioquia,Colombia,POINT (6.429 -75)
focos_ams_ontem_hoje_ref.33cb2da3-f05f-389a-8fb2-3f0e1e2e9993,-72.821,8.761,2021-07-07T18:25:00,AQUA_M-T,Tibú,Norte de Santander,Colombia,POINT (8.761 -72.821)
focos_ams_ontem_hoje_ref.8694a144-0f27-34d4-8070-a942a2dce3a9,-76.281,-7.286,2021-07-07T18:25:00,AQUA_M-T,Bellavista,San Martín,Peru,POINT (-7.286 -76.281)
focos_ams_ontem_hoje_ref.3ffe9616-5a53-33af-871f-a04be0e19d1b,-72.734,8.912,2021-07-07T18:25:00,AQUA_M-T,Tibú,Norte de Santander,Colombia,POINT (8.912 -72.734)
focos_ams_ontem_hoje_ref.4c03be86-09e9-3e17-9b8a-5916a64cd8a2,-76.982,-7.277,2021-07-07T18:25:00,AQUA_M-T,Mariscal Cáceres,San Martín,Peru,POINT (-7.277 -76.982)
focos_ams_ontem_hoje_ref.8c5500a1-5d16-3211-9b93-9bb2274d5afb,-75.074,6.759,2021-07-07T18:25:00,AQUA_M-T,Yolombó,Antioquia,Colombia,POINT (6.759 -75.074)
focos_ams_ontem_hoje_ref.dfc5e408-3d21-380d-a97c-259030a44754,-72.785,8.489,2021-07-07T18:25:00,AQUA_M-T,Tibú,Norte de Santander,Colombia,POINT (8.489 -72.785)
focos_ams_ontem_hoje_ref.ac49fd3d-e43b-3474-9a07-bd9246c31851,-72.953,-7.659,2021-07-07T18:25:00,AQUA_M-T,MÂNCIO LIMA,ACRE,Brasil,POINT (-7.659 -72.953)
focos_ams_ontem_hoje_ref.29a38ca6-2bb9-3c58-b80b-6bdc2cbc0721,-74.306,8.535,2021-07-07T18:25:00,AQUA_M-T,Pinillos,Bolívar,Colombia,POINT (8.535 -74.306)
focos_ams_ontem_hoje_ref.8b1d2fa2-88ab-3e92-916d-833d4a365ca3,-76.08,-10.035,2021-07-07T18:25:00,AQUA_M-T,Pachitea,Huánuco,Peru,POINT (-10.035 -76.08)
focos_ams_ontem_hoje_ref.0b34da1e-dbab-3e41-b0d7-6b2f8ee789e5,-73.99,7.338,2021-07-07T18:25:00,AQUA_M-T,Cantagallo,Bolívar,Colombia,POINT (7.338 -73.99)
focos_ams_ontem_hoje_ref.dc582c22-d1c7-3c2c-9cde-e27d8f569470,-72.988,-1.281,2021-07-07T18:25:00,AQUA_M-T,La Chorrera,Amazonas,Colombia,POINT (-1.281 -72.988)
focos_ams_ontem_hoje_ref.fc6ca4a3-7d01-3bd2-9fed-ca4c3b7075e9,-72.678,-9.127,2021-07-07T18:25:00,AQUA_M-T,MARECHAL THAUMATURGO,ACRE,Brasil,POINT (-9.127 -72.678)
focos_ams_ontem_hoje_ref.fd5ce5ca-41d6-3bf3-b93f-2dc403a5ecd9,-67.143,6.348,2021-07-07T18:25:00,AQUA_M-T,Cedeño,Bolívar,Venezuela,POINT (6.348 -67.143)
focos_ams_ontem_hoje_ref.702bd143-953f-35e1-b8a5-331f1dd37b55,-74.799,5.611,2021-07-07T18:25:00,AQUA_M-T,La Dorada,Caldas,Colombia,POINT (5.611 -74.799)
focos_ams_ontem_hoje_ref.df7096a9-bc9a-3dd3-a5e2-038e42cc2ff5,-75.219,-8.848,2021-07-07T18:25:00,AQUA_M-T,Padre Abad,Ucayali,Peru,POINT (-8.848 -75.219)
focos_ams_ontem_hoje_ref.10448992-e654-3e42-8638-04bcd6461ebe,-74.827,6.582,2021-07-07T18:25:00,AQUA_M-T,Yolombó,Antioquia,Colombia,POINT (6.582 -74.827)
focos_ams_ontem_hoje_ref.0d945a5d-bd31-3a67-9e2e-0106792e0621,-74.931,-7.72,2021-07-07T18:25:00,AQUA_M-T,Ucayali,Loreto,Peru,POINT (-7.72 -74.931)
focos_ams_ontem_hoje_ref.33934528-b612-392f-8ab2-a516cca49513,-75.001,6.77,2021-07-07T18:25:00,AQUA_M-T,Yolombó,Antioquia,Colombia,POINT (6.77 -75.001)
focos_ams_ontem_hoje_ref.d24ae0e2-20cb-3707-9419-ba94162008bb,-75.265,-8.43,2021-07-07T18:25:00,AQUA_M-T,Padre Abad,Ucayali,Peru,POINT (-8.43 -75.265)
focos_ams_ontem_hoje_ref.a88881be-1638-3398-9f81-0c54b603b2c3,-74.556,-8.71,2021-07-07T18:25:00,AQUA_M-T,Puerto Inca,Huánuco,Peru,POINT (-8.71 -74.556)
focos_ams_ontem_hoje_ref.01a1dbdf-1991-3224-8160-eb5534e0a18c,-75.106,6.626,2021-07-07T18:25:00,AQUA_M-T,Yolombó,Antioquia,Colombia,POINT (6.626 -75.106)
focos_ams_ontem_hoje_ref.0652ded0-50fb-34f6-b0f2-0e22b4506b4e,-75.015,-8.691,2021-07-07T18:25:00,AQUA_M-T,Padre Abad,Ucayali,Peru,POINT (-8.691 -75.015)
focos_ams_ontem_hoje_ref.f3d4ef8d-c81c-3dad-bed9-0365031d4f50,-72.817,8.495,2021-07-07T18:25:00,AQUA_M-T,Tibú,Norte de Santander,Colombia,POINT (8.495 -72.817)
focos_ams_ontem_hoje_ref.1087e6dd-942e-380d-83d7-9e0e949ea73e,-75.586,8.407,2021-07-07T18:25:00,AQUA_M-T,Planeta Rica,Córdoba,Colombia,POINT (8.407 -75.586)
focos_ams_ontem_hoje_ref.065085e6-a0f7-3413-a8ef-e983e249030e,-74.471,-8.758,2021-07-07T18:25:00,AQUA_M-T,Coronel Portillo,Ucayali,Peru,POINT (-8.758 -74.471)
focos_ams_ontem_hoje_ref.d1644124-33c5-328f-a357-4acd4e94f902,-75.245,-8.588,2021-07-07T18:25:00,AQUA_M-T,Padre Abad,Ucayali,Peru,POINT (-8.588 -75.245)
focos_ams_ontem_hoje_ref.5a2f0596-9ca4-3c88-9653-9ce0840a0733,-73.613,8.347,2021-07-07T18:25:00,AQUA_M-T,Aguachica,Cesar,Colombia,POINT (8.347 -73.613)
focos_ams_ontem_hoje_ref.3444f468-9fd6-3ce4-b08e-e4a6aa863af1,-75.158,1.905,2021-07-07T18:25:00,AQUA_M-T,Puerto Rico,Caquetá,Colombia,POINT (1.905 -75.158)
focos_ams_ontem_hoje_ref.4bb95ab9-b639-388f-8d8b-4e7b6ed53f72,-73.479,7.245,2021-07-07T18:25:00,AQUA_M-T,Sabana de Torres,Santander,Colombia,POINT (7.245 -73.479)
focos_ams_ontem_hoje_ref.35c936b5-d0b2-3f8d-a3ef-d11da3a74ad6,-67.137,6.355,2021-07-07T18:25:00,AQUA_M-T,Cedeño,Bolívar,Venezuela,POINT (6.355 -67.137)
focos_ams_ontem_hoje_ref.b70b2683-6117-3ecf-bcf4-2109a4b90d60,-76.532,-6.883,2021-07-07T18:25:00,AQUA_M-T,Bellavista,San Martín,Peru,POINT (-6.883 -76.532)
focos_ams_ontem_hoje_ref.752a105b-3127-30d5-80a5-9f6aa71e3416,-76.517,-6.881,2021-07-07T18:25:00,AQUA_M-T,Bellavista,San Martín,Peru,POINT (-6.881 -76.517)
focos_ams_ontem_hoje_ref.0ebc22d9-291d-34bc-9885-ffbd9d46bce1,-75.037,6.829,2021-07-07T18:25:00,AQUA_M-T,Amalfi,Antioquia,Colombia,POINT (6.829 -75.037)
focos_ams_ontem_hoje_ref.4730cfe2-4873-30c0-b231-60ca53b8865d,-74.981,6.819,2021-07-07T18:25:00,AQUA_M-T,Amalfi,Antioquia,Colombia,POINT (6.819 -74.981)
focos_ams_ontem_hoje_ref.80ed4430-124c-3e56-bbb6-24b932dc37dd,-73.144,8.063,2021-07-07T18:25:00,AQUA_M-T,Abrego,Norte de Santander,Colombia,POINT (8.063 -73.144)
focos_ams_ontem_hoje_ref.7ffcbf85-aee1-37ce-9c45-be6e41c2ba0c,-74.274,-8.568,2021-07-07T18:25:00,AQUA_M-T,Coronel Portillo,Ucayali,Peru,POINT (-8.568 -74.274)
focos_ams_ontem_hoje_ref.b8b63ec5-207e-32ed-bac3-f8c27ca6fa96,-72.076,2.972,2021-07-07T18:25:00,AQUA_M-T,Mapiripán,Meta,Colombia,POINT (2.972 -72.076)
focos_ams_ontem_hoje_ref.85b4c093-deed-34fc-819f-5f88981c63f6,-76.194,-9.331,2021-07-07T18:25:00,AQUA_M-T,Huamalíes,Huánuco,Peru,POINT (-9.331 -76.194)
focos_ams_ontem_hoje_ref.ab9f6222-3c55-354f-af24-069b6fc49578,-76.525,-6.872,2021-07-07T18:25:00,AQUA_M-T,Bellavista,San Martín,Peru,POINT (-6.872 -76.525)
focos_ams_ontem_hoje_ref.9c8e3bc4-1d02-31cf-9c92-c357ac9c082f,-76.066,-9.282,2021-07-07T18:25:00,AQUA_M-T,Huamalíes,Huánuco,Peru,POINT (-9.282 -76.066)
focos_ams_ontem_hoje_ref.f5c9c2d9-cd89-3a10-bec3-e040332293cd,-75.105,6.617,2021-07-07T18:25:00,AQUA_M-T,Yolombó,Antioquia,Colombia,POINT (6.617 -75.105)
focos_ams_ontem_hoje_ref.59793fb3-a725-366e-b2bd-c1f9547ba245,-76.061,-9.278,2021-07-07T18:25:00,AQUA_M-T,Huamalíes,Huánuco,Peru,POINT (-9.278 -76.061)
focos_ams_ontem_hoje_ref.ecd8e963-7aa5-3c5e-89dc-5db83a0005b1,-77.102,-8.469,2021-07-07T18:25:00,AQUA_M-T,Tocache,San Martín,Peru,POINT (-8.469 -77.102)
focos_ams_ontem_hoje_ref.795b986b-7759-34fc-a7b0-03a337c17d87,-72.34,3.026,2021-07-07T18:25:00,AQUA_M-T,Mapiripán,Meta,Colombia,POINT (3.026 -72.34)
focos_ams_ontem_hoje_ref.2fc9cc26-da16-3132-b29b-d804475cc015,-74.73,7.499,2021-07-07T18:25:00,AQUA_M-T,El Bagre,Antioquia,Colombia,POINT (7.499 -74.73)
focos_ams_ontem_hoje_ref.515e5753-2423-364e-b1b3-ed626a8bffc9,-74.49,7.321,2021-07-07T18:25:00,AQUA_M-T,Segovia,Antioquia,Colombia,POINT (7.321 -74.49)
focos_ams_ontem_hoje_ref.b6383e89-bedb-3d62-aa38-88e9986d3675,-75.121,5.859,2021-07-07T18:25:00,AQUA_M-T,Sonsón,Antioquia,Colombia,POINT (5.859 -75.121)
focos_ams_ontem_hoje_ref.357d38dc-67ad-3670-9987-36f4ffe1a5f1,-76.76,-6.71,2021-07-07T18:25:00,AQUA_M-T,El Dorado,San Martín,Peru,POINT (-6.71 -76.76)
focos_ams_ontem_hoje_ref.9f5d0a0f-47df-3a62-8100-7cc0717c13c8,-74.675,7.331,2021-07-07T18:25:00,AQUA_M-T,Segovia,Antioquia,Colombia,POINT (7.331 -74.675)
focos_ams_ontem_hoje_ref.5adbb6ed-b83a-3e90-9a05-4edf20d53657,-72.827,8.595,2021-07-07T18:25:00,AQUA_M-T,Tibú,Norte de Santander,Colombia,POINT (8.595 -72.827)
focos_ams_ontem_hoje_ref.afc68d14-6f54-319e-9859-75739410ded1,-73.486,7.251,2021-07-07T18:25:00,AQUA_M-T,Sabana de Torres,Santander,Colombia,POINT (7.251 -73.486)
focos_ams_ontem_hoje_ref.b667c2f9-e5aa-3620-b924-8266c6d74c96,-76.032,-9.048,2021-07-07T18:25:00,AQUA_M-T,Leoncio Prado,Huánuco,Peru,POINT (-9.048 -76.032)
focos_ams_ontem_hoje_ref.f391fa00-eb95-3e6f-9673-355b53b466a0,-75.095,-9.979,2021-07-07T18:25:00,AQUA_M-T,Oxapampa,Pasco,Peru,POINT (-9.979 -75.095)
focos_ams_ontem_hoje_ref.0ecb1a5c-e540-34a5-9e6f-98403b9fbcab,-74.987,-9.916,2021-07-07T18:25:00,AQUA_M-T,Oxapampa,Pasco,Peru,POINT (-9.916 -74.987)
focos_ams_ontem_hoje_ref.1ed8d560-5479-386d-95d3-a29d9814d060,-74.95,6.63,2021-07-07T18:25:00,AQUA_M-T,Yolombó,Antioquia,Colombia,POINT (6.63 -74.95)
focos_ams_ontem_hoje_ref.d166d229-c350-386b-b3e4-8ff75ca09940,-72.818,8.504,2021-07-07T18:25:00,AQUA_M-T,Tibú,Norte de Santander,Colombia,POINT (8.504 -72.818)
focos_ams_ontem_hoje_ref.05551bb8-e79e-3fa2-9a02-303f27761000,-57.555,-20.613,2021-07-07T18:20:00,AQUA_M-T,PORTO MURTINHO,MATO GROSSO DO SUL,Brasil,POINT (-20.613 -57.555)
focos_ams_ontem_hoje_ref.ce34ded1-017e-3836-aedb-21bb3a0711f8,-69.557,-10.99,2021-07-07T18:20:00,AQUA_M-T,Tahuamanu,Madre de Dios,Peru,POINT (-10.99 -69.557)
focos_ams_ontem_hoje_ref.ef9ee60a-be00-3285-bc7d-7df0fa4b3102,-60.829,-17.166,2021-07-07T18:20:00,AQUA_M-T,José Miguel de Velasco,Santa Cruz,Bolivia,POINT (-17.166 -60.829)
focos_ams_ontem_hoje_ref.d3b2af7c-a727-377f-ba69-80e9cd0c6ae0,-56.381,-23.901,2021-07-07T18:20:00,AQUA_M-T,Lima,San Pedro,Paraguay,POINT (-23.901 -56.381)
focos_ams_ontem_hoje_ref.7d5e67b5-d431-3d53-b02b-28905739ac2e,-64.425,-17.183,2021-07-07T18:20:00,AQUA_M-T,Carrasco,Cochabamba,Bolivia,POINT (-17.183 -64.425)
focos_ams_ontem_hoje_ref.be3018e7-a93f-3a57-800d-de186c78a093,-63.197,-17.311,2021-07-07T18:20:00,AQUA_M-T,Obispo Santistevan,Santa Cruz,Bolivia,POINT (-17.311 -63.197)
focos_ams_ontem_hoje_ref.d3b65733-b023-38ff-82b5-26464272f8cd,-64.125,-17.363,2021-07-07T18:20:00,AQUA_M-T,Ichilo,Santa Cruz,Bolivia,POINT (-17.363 -64.125)
focos_ams_ontem_hoje_ref.7ebd5d38-d1b3-3f53-bb30-a67dd7f24429,-64.141,-17.366,2021-07-07T18:20:00,AQUA_M-T,Ichilo,Santa Cruz,Bolivia,POINT (-17.366 -64.141)
focos_ams_ontem_hoje_ref.d5e60290-1233-3d0b-9489-b46350c1f7ef,-56.787,-24.139,2021-07-07T18:20:00,AQUA_M-T,Choré,San Pedro,Paraguay,POINT (-24.139 -56.787)
focos_ams_ontem_hoje_ref.ec64e109-292f-38bb-93c3-7607c5b853ab,-56.791,-24.123,2021-07-07T18:20:00,AQUA_M-T,Choré,San Pedro,Paraguay,POINT (-24.123 -56.791)
focos_ams_ontem_hoje_ref.e3810915-535a-3d63-bd2c-80127e08f561,-64.297,-12.844,2021-07-07T18:20:00,AQUA_M-T,Mamoré,El Beni,Bolivia,POINT (-12.844 -64.297)
focos_ams_ontem_hoje_ref.c1d615c3-607d-37ef-a44e-461dec364cc1,-61.458,-25.874,2021-07-07T18:20:00,AQUA_M-T,Almirante Brown,Chaco,Argentina,POINT (-25.874 -61.458)
focos_ams_ontem_hoje_ref.0adb66e0-502a-362b-abfd-3b337c6d9d76,-70.303,-12.874,2021-07-07T18:20:00,AQUA_M-T,Tambopata,Madre de Dios,Peru,POINT (-12.874 -70.303)
focos_ams_ontem_hoje_ref.6ef04627-f457-3bef-b4b0-25b782d42d15,-60.675,-17.505,2021-07-07T18:20:00,AQUA_M-T,Chiquitos,Santa Cruz,Bolivia,POINT (-17.505 -60.675)
focos_ams_ontem_hoje_ref.f9d390b8-19bc-3d08-a0db-ae7670b82563,-60.683,-17.505,2021-07-07T18:20:00,AQUA_M-T,Chiquitos,Santa Cruz,Bolivia,POINT (-17.505 -60.683)
focos_ams_ontem_hoje_ref.8b7fd691-831e-3910-a890-41416c2d3394,-62.063,-26.733,2021-07-07T18:20:00,AQUA_M-T,Alberdi,Santiago del Estero,Argentina,POINT (-26.733 -62.063)
focos_ams_ontem_hoje_ref.5c1926f3-a02f-37d9-9f1d-e402c1576de8,-63.38,-9.178,2021-07-07T18:20:00,AQUA_M-T,ITAPUÃ DO OESTE,RONDÔNIA,Brasil,POINT (-9.178 -63.38)
focos_ams_ontem_hoje_ref.bdfe2815-c888-3bf4-9b03-e2a0ed2d9d7e,-56.687,-21.456,2021-07-07T18:20:00,AQUA_M-T,JARDIM,MATO GROSSO DO SUL,Brasil,POINT (-21.456 -56.687)
focos_ams_ontem_hoje_ref.25327d3f-c93d-3a38-b03a-c68734ceda82,-65.979,-14.274,2021-07-07T18:20:00,AQUA_M-T,Yacuma,El Beni,Bolivia,POINT (-14.274 -65.979)
