FID,longitude,latitude,data_hora_gmt,satelite,municipio,estado,pais,geom
focos_ams_ontem_hoje_ref.60680b51-5f17-3f99-bbb0-54137f9a20c2,-73.949,-11.92,2021-07-05T18:35:00,AQUA_M-T,Satipo,Junín,Peru,POINT (-11.92 -73.949)
focos_ams_ontem_hoje_ref.65577ef5-2c98-37da-8399-8fd264a59fc4,-77.009,-5.96,2021-07-05T18:35:00,AQUA_M-T,Moyobamba,San Martín,Peru,POINT (-5.96 -77.009)
focos_ams_ontem_hoje_ref.470fb4ac-e5e1-3897-898e-e51ff278e179,-76.998,-5.959,2021-07-05T18:35:00,AQUA_M-T,Moyobamba,San Martín,Peru,POINT (-5.959 -76.998)
focos_ams_ontem_hoje_ref.114522a6-a2f8-3cdf-9d98-0f4344b8ce47,-65.955,-13.942,2021-07-05T18:35:00,AQUA_M-T,Yacuma,El Beni,Bolivia,POINT (-13.942 -65.955)
focos_ams_ontem_hoje_ref.8d197279-0022-3fad-85ef-fc74e1202edf,-77.104,-5.944,2021-07-05T18:35:00,AQUA_M-T,Moyobamba,San Martín,Peru,POINT (-5.944 -77.104)
focos_ams_ontem_hoje_ref.81d8a5c9-0eaa-32e0-8cec-ff2430a4ed8d,-77.094,-5.943,2021-07-05T18:35:00,AQUA_M-T,Moyobamba,San Martín,Peru,POINT (-5.943 -77.094)
focos_ams_ontem_hoje_ref.137908ae-ca6d-3bce-90a4-e7738f83ef57,-77.055,-7.272,2021-07-05T18:35:00,AQUA_M-T,Mariscal Cáceres,San Martín,Peru,POINT (-7.272 -77.055)
focos_ams_ontem_hoje_ref.52b47fa7-55fd-3e51-9a8b-bde0ee05fe5b,-64.677,-14.174,2021-07-05T18:35:00,AQUA_M-T,Cercado,El Beni,Bolivia,POINT (-14.174 -64.677)
focos_ams_ontem_hoje_ref.ab724205-7e27-3eee-bdb5-3c7578cdb1d7,-76.271,-7.245,2021-07-05T18:35:00,AQUA_M-T,Bellavista,San Martín,Peru,POINT (-7.245 -76.271)
focos_ams_ontem_hoje_ref.a12a057f-4100-324e-83d1-412e23d037c4,-76.067,-7.236,2021-07-05T18:35:00,AQUA_M-T,Ucayali,Loreto,Peru,POINT (-7.236 -76.067)
focos_ams_ontem_hoje_ref.71f802ee-4f99-3acf-8546-7114ca63b62f,-79.683,-3.865,2021-07-05T18:35:00,AQUA_M-T,Chaguarpamba,Loja,Ecuador,POINT (-3.865 -79.683)
focos_ams_ontem_hoje_ref.76d02a2f-9333-3c7a-a0f4-e1e8f32c4650,-76.373,-7.231,2021-07-05T18:35:00,AQUA_M-T,Bellavista,San Martín,Peru,POINT (-7.231 -76.373)
focos_ams_ontem_hoje_ref.a9716681-88b0-3470-8902-37171be8129c,-75.104,-7.228,2021-07-05T18:35:00,AQUA_M-T,Ucayali,Loreto,Peru,POINT (-7.228 -75.104)
focos_ams_ontem_hoje_ref.0d4dd1ab-8cfc-3178-a86a-f3abce809fbc,-76.256,-7.215,2021-07-05T18:35:00,AQUA_M-T,Bellavista,San Martín,Peru,POINT (-7.215 -76.256)
focos_ams_ontem_hoje_ref.59dfac6f-4c68-3198-9b4f-d5f6c6665522,-76.709,-7.625,2021-07-05T18:35:00,AQUA_M-T,Mariscal Cáceres,San Martín,Peru,POINT (-7.625 -76.709)
focos_ams_ontem_hoje_ref.80db3935-b5f1-3d1c-8e2d-a86a36851f6f,-76.191,-7.161,2021-07-05T18:35:00,AQUA_M-T,Bellavista,San Martín,Peru,POINT (-7.161 -76.191)
focos_ams_ontem_hoje_ref.25bbe3c3-9fcb-39f8-a090-a3d4d186f99d,-76.403,-7.109,2021-07-05T18:35:00,AQUA_M-T,Bellavista,San Martín,Peru,POINT (-7.109 -76.403)
focos_ams_ontem_hoje_ref.06a6cbb1-f36b-3ab1-8807-589365836efd,-76.514,-7.105,2021-07-05T18:35:00,AQUA_M-T,Bellavista,San Martín,Peru,POINT (-7.105 -76.514)
focos_ams_ontem_hoje_ref.29630550-5f69-3af5-bab9-b078544ed703,-76.414,-7.101,2021-07-05T18:35:00,AQUA_M-T,Bellavista,San Martín,Peru,POINT (-7.101 -76.414)
focos_ams_ontem_hoje_ref.c41d9039-1a55-339d-9bca-5ed1669e04fa,-76.47,-7.061,2021-07-05T18:35:00,AQUA_M-T,Bellavista,San Martín,Peru,POINT (-7.061 -76.47)
focos_ams_ontem_hoje_ref.79ea6aa1-73a4-3660-b177-4e2feeaac291,-76.501,-6.929,2021-07-05T18:35:00,AQUA_M-T,Picota,San Martín,Peru,POINT (-6.929 -76.501)
focos_ams_ontem_hoje_ref.9146c3ed-ec96-3e52-8bfd-d4d703d792eb,-76.509,-6.847,2021-07-05T18:35:00,AQUA_M-T,Bellavista,San Martín,Peru,POINT (-6.847 -76.509)
focos_ams_ontem_hoje_ref.d3d3855a-d734-3efb-a174-a3fadfe169a1,-76.499,-6.846,2021-07-05T18:35:00,AQUA_M-T,Bellavista,San Martín,Peru,POINT (-6.846 -76.499)
focos_ams_ontem_hoje_ref.10774e26-e4a6-3555-9d4d-67b303f9fd1b,-76.163,-6.779,2021-07-05T18:35:00,AQUA_M-T,Picota,San Martín,Peru,POINT (-6.779 -76.163)
focos_ams_ontem_hoje_ref.a6a208de-5587-335c-afb4-fdc8bc2410fa,-76.6,-6.74,2021-07-05T18:35:00,AQUA_M-T,El Dorado,San Martín,Peru,POINT (-6.74 -76.6)
focos_ams_ontem_hoje_ref.f1d7c8e9-6d27-3795-8adf-4cf49caa264a,-66.964,-13.209,2021-07-05T18:35:00,AQUA_M-T,José Ballivián,El Beni,Bolivia,POINT (-13.209 -66.964)
focos_ams_ontem_hoje_ref.cdbf5489-e089-3564-82ed-c97b62e902f3,-63.432,-16.381,2021-07-05T18:35:00,AQUA_M-T,Ñuflo de Chávez,Santa Cruz,Bolivia,POINT (-16.381 -63.432)
focos_ams_ontem_hoje_ref.9997d3f2-9219-32f5-89ba-babe983be032,-76.142,-6.629,2021-07-05T18:35:00,AQUA_M-T,San Martín,San Martín,Peru,POINT (-6.629 -76.142)
focos_ams_ontem_hoje_ref.3950d91f-5748-32b7-b482-b3595212b8b3,-71.824,-14.068,2021-07-05T18:35:00,AQUA_M-T,Paruro,Cusco,Peru,POINT (-14.068 -71.824)
focos_ams_ontem_hoje_ref.36dad46c-710e-3ccb-a9ca-8be0b74ef380,-76.133,-6.628,2021-07-05T18:35:00,AQUA_M-T,San Martín,San Martín,Peru,POINT (-6.628 -76.133)
focos_ams_ontem_hoje_ref.c0e825ac-bc82-3f48-9ec5-52b763ed0a93,-76.26,-6.6,2021-07-05T18:35:00,AQUA_M-T,San Martín,San Martín,Peru,POINT (-6.6 -76.26)
focos_ams_ontem_hoje_ref.95a88f76-ff34-39ea-8b18-78c02eeee042,-77.848,-6.586,2021-07-05T18:35:00,AQUA_M-T,Luya,Amazonas,Peru,POINT (-6.586 -77.848)
focos_ams_ontem_hoje_ref.4460a640-cd6f-34ed-84b0-229c2eadce22,-77.843,-6.586,2021-07-05T18:35:00,AQUA_M-T,Luya,Amazonas,Peru,POINT (-6.586 -77.843)
focos_ams_ontem_hoje_ref.8f5ebb54-60d5-3b9f-b336-a010c48779f6,-63.425,-16.377,2021-07-05T18:35:00,AQUA_M-T,Ñuflo de Chávez,Santa Cruz,Bolivia,POINT (-16.377 -63.425)
focos_ams_ontem_hoje_ref.b83f2c1c-eaa0-3b12-9a3e-420e9063b924,-77.162,-5.87,2021-07-05T18:35:00,AQUA_M-T,Moyobamba,San Martín,Peru,POINT (-5.87 -77.162)
focos_ams_ontem_hoje_ref.163d1c08-3a0f-3a40-947c-673040958410,-77.152,-5.869,2021-07-05T18:35:00,AQUA_M-T,Moyobamba,San Martín,Peru,POINT (-5.869 -77.152)
focos_ams_ontem_hoje_ref.121bda9f-4cee-31a8-ba0a-afb9e20a6c79,-76.465,-5.846,2021-07-05T18:35:00,AQUA_M-T,Alto Amazonas,Loreto,Peru,POINT (-5.846 -76.465)
focos_ams_ontem_hoje_ref.c5b9262b-7908-30e7-9b91-3341410ef964,-76.445,-5.735,2021-07-05T18:35:00,AQUA_M-T,Alto Amazonas,Loreto,Peru,POINT (-5.735 -76.445)
focos_ams_ontem_hoje_ref.075b34c3-c058-3ba9-be56-2334b8c002f0,-77.543,-5.717,2021-07-05T18:35:00,AQUA_M-T,Rioja,San Martín,Peru,POINT (-5.717 -77.543)
focos_ams_ontem_hoje_ref.26ecb35d-b633-3dd2-b3ff-4b6776f4b2fc,-76.582,-5.635,2021-07-05T18:35:00,AQUA_M-T,Alto Amazonas,Loreto,Peru,POINT (-5.635 -76.582)
focos_ams_ontem_hoje_ref.6c8ab7a0-458d-3324-9a6b-8aaf17240f11,-76.572,-5.633,2021-07-05T18:35:00,AQUA_M-T,Alto Amazonas,Loreto,Peru,POINT (-5.633 -76.572)
focos_ams_ontem_hoje_ref.7014ec36-b835-31b3-a126-5b0893860619,-76.622,-5.631,2021-07-05T18:35:00,AQUA_M-T,Alto Amazonas,Loreto,Peru,POINT (-5.631 -76.622)
focos_ams_ontem_hoje_ref.c57a8861-b520-3796-8f50-df58fdd78f15,-78.446,-5.446,2021-07-05T18:35:00,AQUA_M-T,Bagua,Amazonas,Peru,POINT (-5.446 -78.446)
focos_ams_ontem_hoje_ref.43b03365-b97c-37a5-b3f8-276259bff097,-76.78,-5.44,2021-07-05T18:35:00,AQUA_M-T,Alto Amazonas,Loreto,Peru,POINT (-5.44 -76.78)
focos_ams_ontem_hoje_ref.ea9400eb-9d18-3a92-8ac5-1ec974f9c5b7,-76.562,-5.355,2021-07-05T18:35:00,AQUA_M-T,Alto Amazonas,Loreto,Peru,POINT (-5.355 -76.562)
focos_ams_ontem_hoje_ref.445a462c-1149-3b95-8cd1-e081b481e6e9,-76.78,-5.348,2021-07-05T18:35:00,AQUA_M-T,Alto Amazonas,Loreto,Peru,POINT (-5.348 -76.78)
focos_ams_ontem_hoje_ref.a9b9e92d-0709-3fa0-b467-98e30f6b88f8,-80.748,-5.344,2021-07-05T18:35:00,AQUA_M-T,Piura,Piura,Peru,POINT (-5.344 -80.748)
focos_ams_ontem_hoje_ref.70ae48df-cc7a-36a5-9e07-cb4d9aa5786a,-72.922,-12.949,2021-07-05T18:35:00,AQUA_M-T,La Convención,Cusco,Peru,POINT (-12.949 -72.922)
focos_ams_ontem_hoje_ref.90db081e-54cc-362a-9808-ba31852d8ad3,-64.258,-12.707,2021-07-05T18:35:00,AQUA_M-T,Vaca Díez,El Beni,Bolivia,POINT (-12.707 -64.258)
focos_ams_ontem_hoje_ref.b1d2e643-8557-39da-9d6b-997dd9c063c1,-67.911,-12.697,2021-07-05T18:35:00,AQUA_M-T,Abel Iturralde,La Paz,Bolivia,POINT (-12.697 -67.911)
focos_ams_ontem_hoje_ref.9a9d8b26-94fc-320b-9267-bc14b8daf5e6,-71.862,-15.786,2021-07-05T18:35:00,AQUA_M-T,Caylloma,Arequipa,Peru,POINT (-15.786 -71.862)
focos_ams_ontem_hoje_ref.b21ba1d1-2f43-3e26-824e-c55b25fa35bf,-65.95,-12.364,2021-07-05T18:35:00,AQUA_M-T,Yacuma,El Beni,Bolivia,POINT (-12.364 -65.95)
focos_ams_ontem_hoje_ref.74aad50c-8d6d-33d2-8770-94a95abad21d,-65.813,-13.683,2021-07-05T18:35:00,AQUA_M-T,Yacuma,El Beni,Bolivia,POINT (-13.683 -65.813)
focos_ams_ontem_hoje_ref.07bd5c81-bb35-346e-b493-dcc4d8e303a9,-73.874,-12.258,2021-07-05T18:35:00,AQUA_M-T,Satipo,Junín,Peru,POINT (-12.258 -73.874)
focos_ams_ontem_hoje_ref.a4c995b0-0833-3461-a013-ff63d2c36156,-65.627,-12.216,2021-07-05T18:35:00,AQUA_M-T,Yacuma,El Beni,Bolivia,POINT (-12.216 -65.627)
focos_ams_ontem_hoje_ref.877ccc8d-98be-31e6-9f29-36b52d1c7964,-73.948,-11.956,2021-07-05T18:35:00,AQUA_M-T,Satipo,Junín,Peru,POINT (-11.956 -73.948)
focos_ams_ontem_hoje_ref.58e125c1-4472-3f46-bd97-75ed6b1d607c,-73.938,-11.954,2021-07-05T18:35:00,AQUA_M-T,Satipo,Junín,Peru,POINT (-11.954 -73.938)
focos_ams_ontem_hoje_ref.ed1e8e81-7a72-399e-b8b9-93e1a131b856,-73.943,-11.836,2021-07-05T18:35:00,AQUA_M-T,Satipo,Junín,Peru,POINT (-11.836 -73.943)
focos_ams_ontem_hoje_ref.5670733c-3aea-3db3-a5cb-601ad238125b,-75.095,-11.73,2021-07-05T18:35:00,AQUA_M-T,Concepción,Junín,Peru,POINT (-11.73 -75.095)
focos_ams_ontem_hoje_ref.cd65c9f0-1894-3541-a09e-49f7413129ff,-75.086,-11.728,2021-07-05T18:35:00,AQUA_M-T,Concepción,Junín,Peru,POINT (-11.728 -75.086)
focos_ams_ontem_hoje_ref.fc312559-f352-3ef7-a88b-d6ea5a0955e4,-74.363,-11.656,2021-07-05T18:35:00,AQUA_M-T,Satipo,Junín,Peru,POINT (-11.656 -74.363)
focos_ams_ontem_hoje_ref.2581694e-b6cf-3686-880a-dce65176a624,-74.457,-11.651,2021-07-05T18:35:00,AQUA_M-T,Satipo,Junín,Peru,POINT (-11.651 -74.457)
focos_ams_ontem_hoje_ref.cc380614-2ea8-3629-8f7e-37dcb37dbf03,-74.448,-11.649,2021-07-05T18:35:00,AQUA_M-T,Satipo,Junín,Peru,POINT (-11.649 -74.448)
focos_ams_ontem_hoje_ref.27ed7911-f744-3e2e-91c2-3564cade1da2,-74.458,-11.624,2021-07-05T18:35:00,AQUA_M-T,Satipo,Junín,Peru,POINT (-11.624 -74.458)
focos_ams_ontem_hoje_ref.3d7f3a1d-e61f-3d24-ab64-c1e19df99cc5,-74.449,-11.623,2021-07-05T18:35:00,AQUA_M-T,Satipo,Junín,Peru,POINT (-11.623 -74.449)
focos_ams_ontem_hoje_ref.0377ed88-47ea-3bdf-8815-3b991e44cf8a,-74.44,-11.621,2021-07-05T18:35:00,AQUA_M-T,Satipo,Junín,Peru,POINT (-11.621 -74.44)
focos_ams_ontem_hoje_ref.ae14f402-f1ec-3c85-88c3-8cbab13da8a5,-74.253,-11.549,2021-07-05T18:35:00,AQUA_M-T,Satipo,Junín,Peru,POINT (-11.549 -74.253)
focos_ams_ontem_hoje_ref.835cddca-a1fd-3e22-8d42-0ca7b4bcd8a9,-74.494,-11.49,2021-07-05T18:35:00,AQUA_M-T,Satipo,Junín,Peru,POINT (-11.49 -74.494)
focos_ams_ontem_hoje_ref.80b52b2d-fcb8-39c0-a6c4-389899c5505b,-71.852,-15.784,2021-07-05T18:35:00,AQUA_M-T,Caylloma,Arequipa,Peru,POINT (-15.784 -71.852)
focos_ams_ontem_hoje_ref.5658275f-3f11-361e-a4cf-ecc3a16eaad7,-74.485,-11.489,2021-07-05T18:35:00,AQUA_M-T,Satipo,Junín,Peru,POINT (-11.489 -74.485)
focos_ams_ontem_hoje_ref.08f90928-b4d6-3b38-a9ab-dea2737f48d8,-74.345,-10.872,2021-07-05T18:35:00,AQUA_M-T,Atalaya,Ucayali,Peru,POINT (-10.872 -74.345)
focos_ams_ontem_hoje_ref.da56f82a-95b4-3c96-9a8a-a4d07d2b5d08,-74.448,-10.703,2021-07-05T18:35:00,AQUA_M-T,Oxapampa,Pasco,Peru,POINT (-10.703 -74.448)
focos_ams_ontem_hoje_ref.41d2a8b7-b312-3fa9-85fd-bd583c270f8a,-73.975,-10.636,2021-07-05T18:35:00,AQUA_M-T,Atalaya,Ucayali,Peru,POINT (-10.636 -73.975)
focos_ams_ontem_hoje_ref.8cf2d4d1-1285-305c-8d3f-24b8c14de491,-77.355,-10.483,2021-07-05T18:35:00,AQUA_M-T,Ocros,Ancash,Peru,POINT (-10.483 -77.355)
focos_ams_ontem_hoje_ref.72292624-b631-36a8-9efd-e1d90759b46b,-74.902,-10.435,2021-07-05T18:35:00,AQUA_M-T,Oxapampa,Pasco,Peru,POINT (-10.435 -74.902)
focos_ams_ontem_hoje_ref.986ceea9-bda3-3257-8348-632567955a12,-74.991,-10.236,2021-07-05T18:35:00,AQUA_M-T,Oxapampa,Pasco,Peru,POINT (-10.236 -74.991)
focos_ams_ontem_hoje_ref.fff697d0-40f7-31d8-aa1a-aafee0aa72c2,-74.91,-10.18,2021-07-05T18:35:00,AQUA_M-T,Oxapampa,Pasco,Peru,POINT (-10.18 -74.91)
focos_ams_ontem_hoje_ref.4bee071e-c77a-361f-828d-889c84a0757e,-73.957,-10.063,2021-07-05T18:35:00,AQUA_M-T,Atalaya,Ucayali,Peru,POINT (-10.063 -73.957)
focos_ams_ontem_hoje_ref.7b7ca415-5557-3934-84d6-6144832e1cbf,-75.037,-10.042,2021-07-05T18:35:00,AQUA_M-T,Oxapampa,Pasco,Peru,POINT (-10.042 -75.037)
focos_ams_ontem_hoje_ref.5fa929b3-8709-3972-bc08-b8f62bab84f4,-76.093,-10.029,2021-07-05T18:35:00,AQUA_M-T,Pachitea,Huánuco,Peru,POINT (-10.029 -76.093)
focos_ams_ontem_hoje_ref.86889e25-c164-39a5-8684-5d199b9302a0,-63.565,-9.815,2021-07-05T18:35:00,AQUA_M-T,ARIQUEMES,RONDÔNIA,Brasil,POINT (-9.815 -63.565)
focos_ams_ontem_hoje_ref.e1c15afa-d4df-3f49-82e8-8c337f53a4f8,-71.027,-8.252,2021-07-05T18:35:00,AQUA_M-T,TARAUACÁ,ACRE,Brasil,POINT (-8.252 -71.027)
focos_ams_ontem_hoje_ref.95fae499-1200-3149-a734-ca2f46625015,-71.922,-7.489,2021-07-05T18:35:00,AQUA_M-T,IPIXUNA,AMAZONAS,Brasil,POINT (-7.489 -71.922)
focos_ams_ontem_hoje_ref.23a6d854-ceb4-355d-9f98-c27bbc98bc76,-72.751,-7.191,2021-07-05T18:35:00,AQUA_M-T,GUAJARÁ,AMAZONAS,Brasil,POINT (-7.191 -72.751)
focos_ams_ontem_hoje_ref.12d9aa6b-3aa4-33d7-9899-c804de0b8ec8,-72.708,-13.185,2021-07-05T18:35:00,AQUA_M-T,La Convención,Cusco,Peru,POINT (-13.185 -72.708)
focos_ams_ontem_hoje_ref.4cfc873e-3453-3ab9-a1fa-d6124e264d7e,-69.014,-15.365,2021-07-05T18:35:00,AQUA_M-T,Eliodoro Camacho,La Paz,Bolivia,POINT (-15.365 -69.014)
focos_ams_ontem_hoje_ref.33aec8df-fcf1-3f02-9096-c84a49384086,-65.806,-13.676,2021-07-05T18:35:00,AQUA_M-T,Yacuma,El Beni,Bolivia,POINT (-13.676 -65.806)
focos_ams_ontem_hoje_ref.6e5586a2-a976-3615-b1d6-119a5ea6f25e,-64.557,-15.149,2021-07-05T18:35:00,AQUA_M-T,Marbán,El Beni,Bolivia,POINT (-15.149 -64.557)
focos_ams_ontem_hoje_ref.154334a4-4ded-3457-b915-4b7ef89e75b4,-64.56,-15.135,2021-07-05T18:35:00,AQUA_M-T,Marbán,El Beni,Bolivia,POINT (-15.135 -64.56)
focos_ams_ontem_hoje_ref.85247adb-1b1e-3462-88b3-2b9a7ee12f90,-77.502,-6.528,2021-07-05T18:35:00,AQUA_M-T,Rodríguez de Mendoza,Amazonas,Peru,POINT (-6.528 -77.502)
focos_ams_ontem_hoje_ref.c3944ec3-8852-3d64-b230-b319df7ec389,-77.491,-6.527,2021-07-05T18:35:00,AQUA_M-T,Rodríguez de Mendoza,Amazonas,Peru,POINT (-6.527 -77.491)
focos_ams_ontem_hoje_ref.4fa2d0cf-061e-3c63-a797-c9f1d539094b,-77.637,-6.231,2021-07-05T18:35:00,AQUA_M-T,Chachapoyas,Amazonas,Peru,POINT (-6.231 -77.637)
focos_ams_ontem_hoje_ref.4215c3b4-d659-3665-8125-7a31c7288957,-65.8,-13.519,2021-07-05T18:35:00,AQUA_M-T,Yacuma,El Beni,Bolivia,POINT (-13.519 -65.8)
focos_ams_ontem_hoje_ref.f4d9501c-e719-31bd-acd8-7817f12b9c70,-76.146,-6.216,2021-07-05T18:35:00,AQUA_M-T,Lamas,San Martín,Peru,POINT (-6.216 -76.146)
focos_ams_ontem_hoje_ref.c57b0de3-8c4c-33eb-bcf7-a36302a7c750,-76.137,-6.215,2021-07-05T18:35:00,AQUA_M-T,Lamas,San Martín,Peru,POINT (-6.215 -76.137)
focos_ams_ontem_hoje_ref.75407054-ab3d-3b10-aee4-2b0cf62115a1,-76.333,-6.195,2021-07-05T18:35:00,AQUA_M-T,Lamas,San Martín,Peru,POINT (-6.195 -76.333)
focos_ams_ontem_hoje_ref.dba4fdf5-a753-39f6-92b8-57c48bddbb3c,-76.237,-6.156,2021-07-05T18:35:00,AQUA_M-T,Lamas,San Martín,Peru,POINT (-6.156 -76.237)
focos_ams_ontem_hoje_ref.ef58ff82-265b-354d-b674-fee626dfa70e,-76.228,-6.155,2021-07-05T18:35:00,AQUA_M-T,Lamas,San Martín,Peru,POINT (-6.155 -76.228)
focos_ams_ontem_hoje_ref.c1ec6f64-b825-36dd-8e2f-471e4f1c1c1f,-77.156,-6.154,2021-07-05T18:35:00,AQUA_M-T,Rioja,San Martín,Peru,POINT (-6.154 -77.156)
focos_ams_ontem_hoje_ref.9e324efe-96b1-37da-ab48-8e56d5c1e185,-76.315,-6.065,2021-07-05T18:35:00,AQUA_M-T,Alto Amazonas,Loreto,Peru,POINT (-6.065 -76.315)
