FID,id,longitude,latitude,data_hora_gmt,satelite,municipio,estado,pais,municipio_id,estado_id,pais_id,numero_dias_sem_chuva,precipitacao,risco_fogo,bioma,geom
focos_brasil_ontem_hoje_ref.54a4fd81-8c6b-33f6-af5f-9846964d8c7e,54a4fd81-8c6b-33f6-af5f-9846964d8c7e,-71.904,-7.46,2021-07-12T18:40:00,AQUA_M-T,IPIXUNA,AMAZONAS,Brasil,1301803,13,33,,,,Amazônia,POINT (-7.46 -71.904)
focos_brasil_ontem_hoje_ref.09f1fdcf-e07b-3ffb-87f5-41a9a58eee8d,09f1fdcf-e07b-3ffb-87f5-41a9a58eee8d,-68.547,-9.91,2021-07-12T18:40:00,AQUA_M-T,RIO BRANCO,ACRE,Brasil,1200401,12,33,,,,Amazônia,POINT (-9.91 -68.547)
focos_brasil_ontem_hoje_ref.67629bdf-21b1-39ee-964e-7f9a3ef094c9,67629bdf-21b1-39ee-964e-7f9a3ef094c9,-43.674,-6.287,2021-07-12T17:05:00,AQUA_M-T,PASSAGEM FRANCA,MARANHÃO,Brasil,2107902,21,33,,,,Cerrado,POINT (-6.287 -43.674)
focos_brasil_ontem_hoje_ref.46c11f98-0bfc-3f52-b674-a8e105a925dd,46c11f98-0bfc-3f52-b674-a8e105a925dd,-54.458,-1.558,2021-07-12T17:05:00,AQUA_M-T,ALENQUER,PARÁ,Brasil,1500404,15,33,,,,Amazônia,POINT (-1.558 -54.458)
focos_brasil_ontem_hoje_ref.0b889849-6d85-3929-8f76-8a508566d3df,0b889849-6d85-3929-8f76-8a508566d3df,-54.641,-1.536,2021-07-12T17:05:00,AQUA_M-T,ALENQUER,PARÁ,Brasil,1500404,15,33,,,,Amazônia,POINT (-1.536 -54.641)
focos_brasil_ontem_hoje_ref.92a1b120-e695-3cf5-a5b0-c0707a00c414,92a1b120-e695-3cf5-a5b0-c0707a00c414,-43.443,-5.807,2021-07-12T17:05:00,AQUA_M-T,PARNARAMA,MARANHÃO,Brasil,2107803,21,33,,,,Cerrado,POINT (-5.807 -43.443)
focos_brasil_ontem_hoje_ref.6fc4308e-f928-301c-ad7b-520f429a8da1,6fc4308e-f928-301c-ad7b-520f429a8da1,-43.581,-5.723,2021-07-12T17:05:00,AQUA_M-T,PARNARAMA,MARANHÃO,Brasil,2107803,21,33,,,,Cerrado,POINT (-5.723 -43.581)
focos_brasil_ontem_hoje_ref.2aab614d-0498-3996-8ec6-cc04a3d8e99a,2aab614d-0498-3996-8ec6-cc04a3d8e99a,-43.498,-5.574,2021-07-12T17:05:00,AQUA_M-T,PARNARAMA,MARANHÃO,Brasil,2107803,21,33,,,,Cerrado,POINT (-5.574 -43.498)
focos_brasil_ontem_hoje_ref.78e70639-c103-3337-82b8-260ef7c43992,78e70639-c103-3337-82b8-260ef7c43992,-43.729,-5.428,2021-07-12T17:05:00,AQUA_M-T,PARNARAMA,MARANHÃO,Brasil,2107803,21,33,,,,Cerrado,POINT (-5.428 -43.729)
focos_brasil_ontem_hoje_ref.1a861e03-84b7-3c19-9108-4d4e876e0435,1a861e03-84b7-3c19-9108-4d4e876e0435,-57.25,-2.979,2021-07-12T17:05:00,AQUA_M-T,BARREIRINHA,AMAZONAS,Brasil,1300508,13,33,,,,Amazônia,POINT (-2.979 -57.25)
focos_brasil_ontem_hoje_ref.59d249d3-f5a4-3855-b7dc-1fb61d3368fe,59d249d3-f5a4-3855-b7dc-1fb61d3368fe,-57.265,-2.981,2021-07-12T17:05:00,AQUA_M-T,BARREIRINHA,AMAZONAS,Brasil,1300508,13,33,,,,Amazônia,POINT (-2.981 -57.265)
focos_brasil_ontem_hoje_ref.9c38638a-5dfd-349f-9609-3ba097bab8cb,9c38638a-5dfd-349f-9609-3ba097bab8cb,-56.884,-3.5,2021-07-12T17:05:00,AQUA_M-T,AVEIRO,PARÁ,Brasil,1501006,15,33,,,,Amazônia,POINT (-3.5 -56.884)
