FID,id,longitude,latitude,data_hora_gmt,satelite,municipio,estado,pais,municipio_id,estado_id,pais_id,numero_dias_sem_chuva,precipitacao,risco_fogo,bioma,geom
focos_brasil_ontem_hoje_ref.0b7bbe97-b07a-3a75-a645-81f360dfc017,0b7bbe97-b07a-3a75-a645-81f360dfc017,-67.409,-9.498,2021-07-04T17:50:00,AQUA_M-T,BOCA DO ACRE,AMAZONAS,Brasil,1300706,13,33,,,,Amazônia,POINT (-9.498 -67.409)
focos_brasil_ontem_hoje_ref.ce32f627-c1a4-3f46-adaa-c5cbad016f95,ce32f627-c1a4-3f46-adaa-c5cbad016f95,-57.303,-18.801,2021-07-04T17:50:00,AQUA_M-T,CORUMBÁ,MATO GROSSO DO SUL,Brasil,5003207,50,33,,,,Pantanal,POINT (-18.801 -57.303)
focos_brasil_ontem_hoje_ref.626d331d-3c00-3b04-8862-a3aca13ee459,626d331d-3c00-3b04-8862-a3aca13ee459,-64.057,-8.655,2021-07-04T17:50:00,AQUA_M-T,CANUTAMA,AMAZONAS,Brasil,1300904,13,33,,,,Amazônia,POINT (-8.655 -64.057)
focos_brasil_ontem_hoje_ref.1a18b319-c026-318d-8cf2-d9f020845c46,1a18b319-c026-318d-8cf2-d9f020845c46,-57.29,-18.799,2021-07-04T17:50:00,AQUA_M-T,CORUMBÁ,MATO GROSSO DO SUL,Brasil,5003207,50,33,,,,Pantanal,POINT (-18.799 -57.29)
focos_brasil_ontem_hoje_ref.21090a49-7624-3749-80a9-4adb6a448aee,21090a49-7624-3749-80a9-4adb6a448aee,-57.305,-18.791,2021-07-04T17:50:00,AQUA_M-T,CORUMBÁ,MATO GROSSO DO SUL,Brasil,5003207,50,33,,,,Pantanal,POINT (-18.791 -57.305)
focos_brasil_ontem_hoje_ref.0368197b-af02-3ff9-a07a-5752a4eb8535,0368197b-af02-3ff9-a07a-5752a4eb8535,-61.918,-8.596,2021-07-04T17:50:00,AQUA_M-T,MANICORÉ,AMAZONAS,Brasil,1302702,13,33,,,,Amazônia,POINT (-8.596 -61.918)
focos_brasil_ontem_hoje_ref.02d7471e-c438-3901-ab9c-51f50b088326,02d7471e-c438-3901-ab9c-51f50b088326,-61.875,-11.607,2021-07-04T17:50:00,AQUA_M-T,ROLIM DE MOURA,RONDÔNIA,Brasil,1100288,11,33,,,,Amazônia,POINT (-11.607 -61.875)
focos_brasil_ontem_hoje_ref.d3b249c6-67a6-38eb-be44-2dfaa963e21a,d3b249c6-67a6-38eb-be44-2dfaa963e21a,-57.292,-18.789,2021-07-04T17:50:00,AQUA_M-T,CORUMBÁ,MATO GROSSO DO SUL,Brasil,5003207,50,33,,,,Pantanal,POINT (-18.789 -57.292)
focos_brasil_ontem_hoje_ref.29e22b60-6d02-3e7f-a61e-4b4371680b32,29e22b60-6d02-3e7f-a61e-4b4371680b32,-61.909,-8.594,2021-07-04T17:50:00,AQUA_M-T,MANICORÉ,AMAZONAS,Brasil,1302702,13,33,,,,Amazônia,POINT (-8.594 -61.909)
focos_brasil_ontem_hoje_ref.0b73accb-c62e-34a9-b19c-db491e1508ff,0b73accb-c62e-34a9-b19c-db491e1508ff,-55.97,-18.599,2021-07-04T17:50:00,AQUA_M-T,CORUMBÁ,MATO GROSSO DO SUL,Brasil,5003207,50,33,,,,Pantanal,POINT (-18.599 -55.97)
focos_brasil_ontem_hoje_ref.948d42fa-2283-3dbe-91ab-e8857b2c87f7,948d42fa-2283-3dbe-91ab-e8857b2c87f7,-57.972,-20.416,2021-07-04T17:50:00,AQUA_M-T,CORUMBÁ,MATO GROSSO DO SUL,Brasil,5003207,50,33,,,,Pantanal,POINT (-20.416 -57.972)
focos_brasil_ontem_hoje_ref.bbd85d46-7e79-3432-9993-cafb94e63f0f,bbd85d46-7e79-3432-9993-cafb94e63f0f,-61.929,-8.588,2021-07-04T17:50:00,AQUA_M-T,MANICORÉ,AMAZONAS,Brasil,1302702,13,33,,,,Amazônia,POINT (-8.588 -61.929)
focos_brasil_ontem_hoje_ref.ac78a8d2-1ad5-3926-a6c9-1f50d169a7a4,ac78a8d2-1ad5-3926-a6c9-1f50d169a7a4,-53.97,-11.306,2021-07-04T17:50:00,AQUA_M-T,UNIÃO DO SUL,MATO GROSSO,Brasil,5108303,51,33,,,,Amazônia,POINT (-11.306 -53.97)
focos_brasil_ontem_hoje_ref.a8c62af0-6266-3366-9868-f0c725453970,a8c62af0-6266-3366-9868-f0c725453970,-57.961,-20.414,2021-07-04T17:50:00,AQUA_M-T,CORUMBÁ,MATO GROSSO DO SUL,Brasil,5003207,50,33,,,,Pantanal,POINT (-20.414 -57.961)
focos_brasil_ontem_hoje_ref.916c9d2d-4773-3add-8fbc-2effb9634ffe,916c9d2d-4773-3add-8fbc-2effb9634ffe,-57.953,-10.733,2021-07-04T17:50:00,AQUA_M-T,JUARA,MATO GROSSO,Brasil,5105101,51,33,,,,Amazônia,POINT (-10.733 -57.953)
focos_brasil_ontem_hoje_ref.09cbac2f-baac-341f-a079-f43268872a12,09cbac2f-baac-341f-a079-f43268872a12,-57.962,-20.405,2021-07-04T17:50:00,AQUA_M-T,CORUMBÁ,MATO GROSSO DO SUL,Brasil,5003207,50,33,,,,Pantanal,POINT (-20.405 -57.962)
focos_brasil_ontem_hoje_ref.ac538156-cf08-3ed4-89a2-826052adbb0e,ac538156-cf08-3ed4-89a2-826052adbb0e,-61.92,-8.586,2021-07-04T17:50:00,AQUA_M-T,MANICORÉ,AMAZONAS,Brasil,1302702,13,33,,,,Amazônia,POINT (-8.586 -61.92)
