FID,longitude,latitude,data_hora_gmt,satelite,municipio,estado,pais,geom
focos_ams_ontem_hoje_ref.e0b795f5-0089-3c2c-813a-97e92557f6a0,-63.126,-27.316,2021-06-28T18:25:00,AQUA_M-T,Moreno,Santiago del Estero,Argentina,POINT (-27.316 -63.126)
focos_ams_ontem_hoje_ref.3cf67e95-a102-3b92-809a-2f3f8a6956cb,-61.035,-23.081,2021-06-28T18:25:00,AQUA_M-T,Doctor Pedro P. Peña,Boquerón,Paraguay,POINT (-23.081 -61.035)
focos_ams_ontem_hoje_ref.ecf6f27f-893d-397a-a19c-f896cdd7e2c5,-61.342,-21.233,2021-06-28T18:25:00,AQUA_M-T,General Eugenio A. Garay,Boquerón,Paraguay,POINT (-21.233 -61.342)
focos_ams_ontem_hoje_ref.cd6012db-e068-3ad2-9db1-8746367ba5a3,-56.795,-28.42,2021-06-28T18:25:00,AQUA_M-T,San Martín,Corrientes,Argentina,POINT (-28.42 -56.795)
focos_ams_ontem_hoje_ref.6efaf13d-987f-32c8-b45f-4f35f71fb154,-62.378,-29.76,2021-06-28T18:25:00,AQUA_M-T,Rivadavia,Santiago del Estero,Argentina,POINT (-29.76 -62.378)
focos_ams_ontem_hoje_ref.2aa070c8-e02b-3cd3-a790-32594fc0f466,-62.361,-29.757,2021-06-28T18:25:00,AQUA_M-T,Rivadavia,Santiago del Estero,Argentina,POINT (-29.757 -62.361)
focos_ams_ontem_hoje_ref.08088421-bded-3040-8d81-c0541111e16e,-61.222,-22.009,2021-06-28T18:25:00,AQUA_M-T,Doctor Pedro P. Peña,Boquerón,Paraguay,POINT (-22.009 -61.222)
focos_ams_ontem_hoje_ref.89e3d2ad-9316-3868-99d5-a87562ded206,-61.904,-26.967,2021-06-28T18:25:00,AQUA_M-T,Moreno,Santiago del Estero,Argentina,POINT (-26.967 -61.904)
focos_ams_ontem_hoje_ref.f3a7ccac-025c-35f6-8659-ce7c40ad3d2f,-66.818,-29.416,2021-06-28T18:25:00,AQUA_M-T,Capital,La Rioja,Argentina,POINT (-29.416 -66.818)
focos_ams_ontem_hoje_ref.dd7de0b1-0c70-3665-9293-93f57adb27af,-61.508,-23.053,2021-06-28T18:25:00,AQUA_M-T,Doctor Pedro P. Peña,Boquerón,Paraguay,POINT (-23.053 -61.508)
focos_ams_ontem_hoje_ref.124fc342-4f9f-3d99-bf56-bb6697accc9c,-65.552,-28.067,2021-06-28T18:25:00,AQUA_M-T,Paclín,Catamarca,Argentina,POINT (-28.067 -65.552)
focos_ams_ontem_hoje_ref.204ee770-4ccc-3fb8-9187-a7abbce71a26,-57.755,-24.115,2021-06-28T18:25:00,AQUA_M-T,Villa Hayes,Presidente Hayes,Paraguay,POINT (-24.115 -57.755)
focos_ams_ontem_hoje_ref.dfb5c2bd-b807-3868-acce-fa3d6262be62,-60.885,-28.421,2021-06-28T18:25:00,AQUA_M-T,Nueve de Julio,Santa Fe,Argentina,POINT (-28.421 -60.885)
focos_ams_ontem_hoje_ref.405119f0-0efb-3d8f-9c18-3bd1ba791a6c,-63.939,-27.801,2021-06-28T18:25:00,AQUA_M-T,Robles,Santiago del Estero,Argentina,POINT (-27.801 -63.939)
focos_ams_ontem_hoje_ref.ff98fbea-083c-3cf8-b91b-4a80eeadec96,-60.713,-28.427,2021-06-28T18:25:00,AQUA_M-T,Vera,Santa Fe,Argentina,POINT (-28.427 -60.713)
focos_ams_ontem_hoje_ref.38defa5c-7ea4-3e7d-bf8a-7a6725557fa7,-61.436,-27.139,2021-06-28T18:25:00,AQUA_M-T,Doce de Octubre,Chaco,Argentina,POINT (-27.139 -61.436)
focos_ams_ontem_hoje_ref.f057d18f-0c61-3cc1-9eae-ce92c09ae29d,-61.361,-21.252,2021-06-28T18:25:00,AQUA_M-T,General Eugenio A. Garay,Boquerón,Paraguay,POINT (-21.252 -61.361)
focos_ams_ontem_hoje_ref.5ee4a5db-89c2-301b-9118-24a64684e44f,-66.017,-18.929,2021-06-28T18:25:00,AQUA_M-T,Chayanta,Potosí,Bolivia,POINT (-18.929 -66.017)
focos_ams_ontem_hoje_ref.48b84f69-cca0-31db-8581-b1076ee7530c,-66.807,-29.414,2021-06-28T18:25:00,AQUA_M-T,Capital,La Rioja,Argentina,POINT (-29.414 -66.807)
focos_ams_ontem_hoje_ref.856fcd83-48e4-3811-ade4-19b6b8c0f1b7,-60.215,-29.891,2021-06-28T18:25:00,AQUA_M-T,Vera,Santa Fe,Argentina,POINT (-29.891 -60.215)
focos_ams_ontem_hoje_ref.8d7bed55-10d9-3b21-9b15-2bf25a3702e9,-61.42,-21.818,2021-06-28T18:25:00,AQUA_M-T,General Eugenio A. Garay,Boquerón,Paraguay,POINT (-21.818 -61.42)
focos_ams_ontem_hoje_ref.27f13573-0e37-34e3-b9e0-f2a14ad0fe68,-65.55,-28.077,2021-06-28T18:25:00,AQUA_M-T,Paclín,Catamarca,Argentina,POINT (-28.077 -65.55)
focos_ams_ontem_hoje_ref.8f2d67a7-ccbc-3aaa-9644-536b9530331f,-64.435,-27.982,2021-06-28T18:25:00,AQUA_M-T,Capital,Santiago del Estero,Argentina,POINT (-27.982 -64.435)
focos_ams_ontem_hoje_ref.7caa0f3c-94f6-3f7e-89a5-27608b6880c0,-61.109,-28.149,2021-06-28T18:25:00,AQUA_M-T,Nueve de Julio,Santa Fe,Argentina,POINT (-28.149 -61.109)
focos_ams_ontem_hoje_ref.eb0f1301-c708-3bc7-90d1-1888c4b27dbe,-60.368,-28.049,2021-06-28T18:25:00,AQUA_M-T,Vera,Santa Fe,Argentina,POINT (-28.049 -60.368)
focos_ams_ontem_hoje_ref.158894e4-f8c1-390c-860e-fbfe65bceaaf,-64.449,-27.984,2021-06-28T18:25:00,AQUA_M-T,Capital,Santiago del Estero,Argentina,POINT (-27.984 -64.449)
focos_ams_ontem_hoje_ref.044c2bb2-db46-3ea3-bad3-872b7924fa0b,-60.93,-28.484,2021-06-28T18:25:00,AQUA_M-T,Nueve de Julio,Santa Fe,Argentina,POINT (-28.484 -60.93)
focos_ams_ontem_hoje_ref.49a9c001-bcd4-3385-b033-9991e85f1020,-63.931,-27.795,2021-06-28T18:25:00,AQUA_M-T,Robles,Santiago del Estero,Argentina,POINT (-27.795 -63.931)
focos_ams_ontem_hoje_ref.7f49a956-7b95-3aa8-a897-71bb3c63c068,-63.945,-27.798,2021-06-28T18:25:00,AQUA_M-T,Robles,Santiago del Estero,Argentina,POINT (-27.798 -63.945)
focos_ams_ontem_hoje_ref.882d3c99-4773-336e-b5e6-22a3ce73909a,-61.33,-21.261,2021-06-28T18:25:00,AQUA_M-T,General Eugenio A. Garay,Boquerón,Paraguay,POINT (-21.261 -61.33)
focos_ams_ontem_hoje_ref.d47f1c8b-057f-3e09-8ce4-c066ecb3f06d,-64.636,-26.036,2021-06-28T18:25:00,AQUA_M-T,Rosario de la Frontera,Salta,Argentina,POINT (-26.036 -64.636)
focos_ams_ontem_hoje_ref.d5f7ac70-71d3-3233-bb20-cfd21e71243e,-61.441,-27.141,2021-06-28T18:25:00,AQUA_M-T,Doce de Octubre,Chaco,Argentina,POINT (-27.141 -61.441)
focos_ams_ontem_hoje_ref.c0747bc2-9d0a-3743-a6e2-a05ab1934fda,-63.904,-36.413,2021-06-28T18:20:00,AQUA_M-T,Catriló,La Pampa,Argentina,POINT (-36.413 -63.904)
focos_ams_ontem_hoje_ref.c3d92a5b-4f3f-3786-a5c5-b40b3658a37c,-68.285,-32.697,2021-06-28T18:20:00,AQUA_M-T,Lavalle,Mendoza,Argentina,POINT (-32.697 -68.285)
focos_ams_ontem_hoje_ref.ac3e49fd-f3de-32fb-9ef1-48ff48b596b7,-70.569,-33.479,2021-06-28T18:20:00,AQUA_M-T,Cordillera,Región Metropolitana de Santiago,Chile,POINT (-33.479 -70.569)
focos_ams_ontem_hoje_ref.557055d6-c528-3ac4-8fd8-b5033b86659d,-65.714,-39.276,2021-06-28T18:20:00,AQUA_M-T,Avellaneda,Río Negro,Argentina,POINT (-39.276 -65.714)
focos_ams_ontem_hoje_ref.b1c4501c-09ef-3727-99d2-1bfcf419a928,-62.736,-39.747,2021-06-28T18:20:00,AQUA_M-T,Patagones,Buenos Aires,Argentina,POINT (-39.747 -62.736)
focos_ams_ontem_hoje_ref.4628cb8e-de90-3784-92c4-61f04d8a5734,-65.726,-39.277,2021-06-28T18:20:00,AQUA_M-T,Avellaneda,Río Negro,Argentina,POINT (-39.277 -65.726)
focos_ams_ontem_hoje_ref.e8aa2ae1-53d0-375c-9581-b120922ed5dd,-58.092,5.569,2021-06-28T16:55:00,AQUA_M-T,Ituni,Upper Demerara-Berbice,Guyana,POINT (5.569 -58.092)
focos_ams_ontem_hoje_ref.18ab87ce-20b5-35b8-b681-da8f72800021,-46.911,-8.986,2021-06-28T16:50:00,AQUA_M-T,BALSAS,MARANHÃO,Brasil,POINT (-8.986 -46.911)
focos_ams_ontem_hoje_ref.18659030-70d7-31e1-98f1-bde94c827e5a,-52.075,-10.292,2021-06-28T16:50:00,AQUA_M-T,CONFRESA,MATO GROSSO,Brasil,POINT (-10.292 -52.075)
focos_ams_ontem_hoje_ref.74df4e69-6071-38a4-bb72-3122b54101dc,-47.345,-11.202,2021-06-28T16:50:00,AQUA_M-T,ALMAS,TOCANTINS,Brasil,POINT (-11.202 -47.345)
focos_ams_ontem_hoje_ref.021d82f9-7e42-3f1c-95c5-5599d0ceef2f,-48.305,-6.859,2021-06-28T16:50:00,AQUA_M-T,PIRAQUÊ,TOCANTINS,Brasil,POINT (-6.859 -48.305)
focos_ams_ontem_hoje_ref.36bbe8df-3c65-3506-b750-910cf8f82344,-47.336,-11.2,2021-06-28T16:50:00,AQUA_M-T,ALMAS,TOCANTINS,Brasil,POINT (-11.2 -47.336)
focos_ams_ontem_hoje_ref.270c822a-83a1-3444-9182-d9ff1e8ebc65,-43.754,-5.427,2021-06-28T16:50:00,AQUA_M-T,PARNARAMA,MARANHÃO,Brasil,POINT (-5.427 -43.754)
focos_ams_ontem_hoje_ref.6586c955-a1f8-33cc-86ac-10987a20f259,-46.898,-11.137,2021-06-28T16:50:00,AQUA_M-T,ALMAS,TOCANTINS,Brasil,POINT (-11.137 -46.898)
focos_ams_ontem_hoje_ref.51d9eb0e-ac23-3b9d-96b3-ef2446a1241f,-46.63,-11.522,2021-06-28T16:50:00,AQUA_M-T,DIANÓPOLIS,TOCANTINS,Brasil,POINT (-11.522 -46.63)
focos_ams_ontem_hoje_ref.8e27f8ad-030a-351a-a5c8-96eb13b3716c,-43.739,-5.424,2021-06-28T16:50:00,AQUA_M-T,PARNARAMA,MARANHÃO,Brasil,POINT (-5.424 -43.739)
focos_ams_ontem_hoje_ref.0375cdca-e38b-35da-8ff8-06abbe6b871d,-48.303,-6.895,2021-06-28T16:50:00,AQUA_M-T,PIRAQUÊ,TOCANTINS,Brasil,POINT (-6.895 -48.303)
focos_ams_ontem_hoje_ref.468ac369-5c0e-39d1-aecf-b09ea63c3d7f,-51.79,-9.979,2021-06-28T16:50:00,AQUA_M-T,VILA RICA,MATO GROSSO,Brasil,POINT (-9.979 -51.79)
focos_ams_ontem_hoje_ref.237afa28-5060-369f-a274-4e2a351ff75d,-46.913,-11.158,2021-06-28T16:50:00,AQUA_M-T,ALMAS,TOCANTINS,Brasil,POINT (-11.158 -46.913)
focos_ams_ontem_hoje_ref.ea6cfee3-40c4-3f17-a61c-f77c3288ba29,-46.584,-11.175,2021-06-28T16:50:00,AQUA_M-T,MATEIROS,TOCANTINS,Brasil,POINT (-11.175 -46.584)
focos_ams_ontem_hoje_ref.de21971d-ba2e-3436-a3b7-3648162bb791,-50.126,-9.295,2021-06-28T16:50:00,AQUA_M-T,SANTANA DO ARAGUAIA,PARÁ,Brasil,POINT (-9.295 -50.126)
focos_ams_ontem_hoje_ref.c73a8631-d16a-3534-af88-da81e7cb784a,-47.697,-13.579,2021-06-28T16:50:00,AQUA_M-T,CAVALCANTE,GOIÁS,Brasil,POINT (-13.579 -47.697)
focos_ams_ontem_hoje_ref.e6684b60-93ec-3f00-800d-ad4928e5f0eb,-47.688,-13.578,2021-06-28T16:50:00,AQUA_M-T,CAVALCANTE,GOIÁS,Brasil,POINT (-13.578 -47.688)
focos_ams_ontem_hoje_ref.5ecbac1e-ac98-3107-ab67-005c0fd29eed,-43.669,-6.286,2021-06-28T16:50:00,AQUA_M-T,PASSAGEM FRANCA,MARANHÃO,Brasil,POINT (-6.286 -43.669)
focos_ams_ontem_hoje_ref.cb3ec82c-c150-375f-a350-b5d831d428a2,-46.986,-12.622,2021-06-28T16:50:00,AQUA_M-T,ARRAIAS,TOCANTINS,Brasil,POINT (-12.622 -46.986)
focos_ams_ontem_hoje_ref.bae06058-bd47-324d-81a9-03d544fadfe4,-47.493,-14.845,2021-06-28T16:50:00,AQUA_M-T,ÁGUA FRIA DE GOIÁS,GOIÁS,Brasil,POINT (-14.845 -47.493)
focos_ams_ontem_hoje_ref.73f63dbd-ffdd-334d-a4b0-3a31b000a0dd,-44.797,-6.438,2021-06-28T16:50:00,AQUA_M-T,MIRADOR,MARANHÃO,Brasil,POINT (-6.438 -44.797)
focos_ams_ontem_hoje_ref.4a20be2c-a763-3947-9641-48f1d2a974b6,-49.668,-9.076,2021-06-28T16:50:00,AQUA_M-T,ARAGUACEMA,TOCANTINS,Brasil,POINT (-9.076 -49.668)
focos_ams_ontem_hoje_ref.e752c5ee-108c-3fa2-b2bc-95fbbe991da6,-51.803,-9.981,2021-06-28T16:50:00,AQUA_M-T,VILA RICA,MATO GROSSO,Brasil,POINT (-9.981 -51.803)
focos_ams_ontem_hoje_ref.4648e230-cf03-34d2-86e7-36788e25233f,-47.733,-14.65,2021-06-28T16:50:00,AQUA_M-T,ÁGUA FRIA DE GOIÁS,GOIÁS,Brasil,POINT (-14.65 -47.733)
focos_ams_ontem_hoje_ref.db50f777-2736-391b-9ffa-d088558b4e6d,-48.693,-16.471,2021-06-28T16:50:00,AQUA_M-T,GAMELEIRA DE GOIÁS,GOIÁS,Brasil,POINT (-16.471 -48.693)
focos_ams_ontem_hoje_ref.8f1fefa7-9fcb-3fbd-b5f0-ebe09af3648c,-45.058,-6.357,2021-06-28T16:50:00,AQUA_M-T,MIRADOR,MARANHÃO,Brasil,POINT (-6.357 -45.058)
focos_ams_ontem_hoje_ref.f5f850e0-db7a-36d9-97d2-2340173a662c,-48.239,-15.95,2021-06-28T16:50:00,AQUA_M-T,BRASÍLIA,DISTRITO FEDERAL,Brasil,POINT (-15.95 -48.239)
focos_ams_ontem_hoje_ref.07fde269-eedf-3045-b32d-caa864e4d792,-47.898,-15.663,2021-06-28T16:50:00,AQUA_M-T,BRASÍLIA,DISTRITO FEDERAL,Brasil,POINT (-15.663 -47.898)
focos_ams_ontem_hoje_ref.3ba8f8fd-6f15-3a61-bfbb-6fcbec5ef575,-44.949,-6.227,2021-06-28T16:50:00,AQUA_M-T,FERNANDO FALCÃO,MARANHÃO,Brasil,POINT (-6.227 -44.949)
focos_ams_ontem_hoje_ref.6cf44eca-8988-30d6-961e-3cb9b74196c5,-47.888,-15.662,2021-06-28T16:50:00,AQUA_M-T,BRASÍLIA,DISTRITO FEDERAL,Brasil,POINT (-15.662 -47.888)
focos_ams_ontem_hoje_ref.7204fe08-30e1-3cd0-823c-6a99738e91c6,-47.687,-15.625,2021-06-28T16:50:00,AQUA_M-T,BRASÍLIA,DISTRITO FEDERAL,Brasil,POINT (-15.625 -47.687)
focos_ams_ontem_hoje_ref.bcdd2180-e401-37af-90fe-1cb13b9adccc,-43.833,-6.85,2021-06-28T16:50:00,AQUA_M-T,GUADALUPE,PIAUÍ,Brasil,POINT (-6.85 -43.833)
focos_ams_ontem_hoje_ref.e1ca2761-71ab-371c-9448-db1ebd4efa89,-43.826,-6.85,2021-06-28T16:50:00,AQUA_M-T,GUADALUPE,PIAUÍ,Brasil,POINT (-6.85 -43.826)
focos_ams_ontem_hoje_ref.d5cfa59c-0443-3c6b-960e-be3d2be806d7,-49.696,-8.04,2021-06-28T16:50:00,AQUA_M-T,CONCEIÇÃO DO ARAGUAIA,PARÁ,Brasil,POINT (-8.04 -49.696)
focos_ams_ontem_hoje_ref.bd93bf19-c747-372a-bc0d-afc0a1880e52,-43.826,-6.803,2021-06-28T16:50:00,AQUA_M-T,GUADALUPE,PIAUÍ,Brasil,POINT (-6.803 -43.826)
focos_ams_ontem_hoje_ref.4eb93485-9d5a-3609-b669-d7317fa92a07,-44.145,-7.047,2021-06-28T16:50:00,AQUA_M-T,PORTO ALEGRE DO PIAUÍ,PIAUÍ,Brasil,POINT (-7.047 -44.145)
focos_ams_ontem_hoje_ref.02fdbc0f-e8f8-3f0b-9fb0-5a26829243f2,-49.756,-8.635,2021-06-28T16:50:00,AQUA_M-T,CONCEIÇÃO DO ARAGUAIA,PARÁ,Brasil,POINT (-8.635 -49.756)
focos_ams_ontem_hoje_ref.85f52eec-a1a7-3d32-8959-4a6dc87f6489,-47.025,-11.717,2021-06-28T16:50:00,AQUA_M-T,DIANÓPOLIS,TOCANTINS,Brasil,POINT (-11.717 -47.025)
focos_ams_ontem_hoje_ref.e4e30085-4908-3833-ab38-ede056b0a7d0,-43.864,-5.294,2021-06-28T16:50:00,AQUA_M-T,SENADOR ALEXANDRE COSTA,MARANHÃO,Brasil,POINT (-5.294 -43.864)
focos_ams_ontem_hoje_ref.75e24541-d470-3e33-be80-c3c4b9e2f886,-47.367,-11.177,2021-06-28T16:50:00,AQUA_M-T,PINDORAMA DO TOCANTINS,TOCANTINS,Brasil,POINT (-11.177 -47.367)
focos_ams_ontem_hoje_ref.fdcfbe54-e94d-3c09-b2ae-a1f2b1bc894a,-47.016,-11.716,2021-06-28T16:50:00,AQUA_M-T,DIANÓPOLIS,TOCANTINS,Brasil,POINT (-11.716 -47.016)
focos_ams_ontem_hoje_ref.27b81cc3-ee6a-39e1-8071-7fe182db18d8,-43.628,-5.842,2021-06-28T16:50:00,AQUA_M-T,LAGOA DO MATO,MARANHÃO,Brasil,POINT (-5.842 -43.628)
focos_ams_ontem_hoje_ref.01af4a42-f97d-3b5f-846c-a7d918b85ffd,-51.838,-10.283,2021-06-28T16:50:00,AQUA_M-T,CONFRESA,MATO GROSSO,Brasil,POINT (-10.283 -51.838)
focos_ams_ontem_hoje_ref.36503dd7-2f23-3ad9-b500-580c3c5673f9,-47.027,-11.708,2021-06-28T16:50:00,AQUA_M-T,DIANÓPOLIS,TOCANTINS,Brasil,POINT (-11.708 -47.027)
focos_ams_ontem_hoje_ref.5bf43bf0-1788-3850-96af-e92c10ce41b6,-47.368,-11.168,2021-06-28T16:50:00,AQUA_M-T,PINDORAMA DO TOCANTINS,TOCANTINS,Brasil,POINT (-11.168 -47.368)
focos_ams_ontem_hoje_ref.9aa75138-27ae-395f-9e37-4fe6fb896092,-47.376,-11.179,2021-06-28T16:50:00,AQUA_M-T,PINDORAMA DO TOCANTINS,TOCANTINS,Brasil,POINT (-11.179 -47.376)
focos_ams_ontem_hoje_ref.d12c577f-38f7-3fae-85f4-36865c9b067d,-47.377,-11.17,2021-06-28T16:50:00,AQUA_M-T,PINDORAMA DO TOCANTINS,TOCANTINS,Brasil,POINT (-11.17 -47.377)
