FID,id,longitude,latitude,data_hora_gmt,satelite,municipio,estado,pais,municipio_id,estado_id,pais_id,numero_dias_sem_chuva,precipitacao,risco_fogo,bioma,geom
focos_brasil_ontem_hoje_ref.bcb65f84-abc1-33e9-bc09-deff5df1cce2,bcb65f84-abc1-33e9-bc09-deff5df1cce2,-55.784,1.957,2021-07-10T17:20:00,AQUA_M-T,ÓBIDOS,PARÁ,Brasil,1505106,15,33,,,,Amazônia,POINT (1.957 -55.784)
focos_brasil_ontem_hoje_ref.6e670965-58df-37df-8d6a-d9fa379dd3c9,6e670965-58df-37df-8d6a-d9fa379dd3c9,-56.006,1.816,2021-07-10T17:20:00,AQUA_M-T,ORIXIMINÁ,PARÁ,Brasil,1505304,15,33,,,,Amazônia,POINT (1.816 -56.006)
focos_brasil_ontem_hoje_ref.af4e7e50-efd8-3336-9338-9ad5b918a9ac,af4e7e50-efd8-3336-9338-9ad5b918a9ac,-55.969,1.812,2021-07-10T17:20:00,AQUA_M-T,ORIXIMINÁ,PARÁ,Brasil,1505304,15,33,,,,Amazônia,POINT (1.812 -55.969)
focos_brasil_ontem_hoje_ref.26aec9d6-4041-3a7c-bb37-81a6c0361d71,26aec9d6-4041-3a7c-bb37-81a6c0361d71,-55.753,1.934,2021-07-10T17:20:00,AQUA_M-T,ÓBIDOS,PARÁ,Brasil,1505106,15,33,,,,Amazônia,POINT (1.934 -55.753)
focos_brasil_ontem_hoje_ref.87f6e2d0-78ba-3d27-b256-68e0e1cf6f48,87f6e2d0-78ba-3d27-b256-68e0e1cf6f48,-52.783,-10.096,2021-07-10T17:15:00,AQUA_M-T,SANTA CRUZ DO XINGU,MATO GROSSO,Brasil,5107743,51,33,,,,Amazônia,POINT (-10.096 -52.783)
focos_brasil_ontem_hoje_ref.72c31cfe-8099-3c96-8518-efe89674cfb2,72c31cfe-8099-3c96-8518-efe89674cfb2,-58.776,-3.202,2021-07-10T17:15:00,AQUA_M-T,ITACOATIARA,AMAZONAS,Brasil,1301902,13,33,,,,Amazônia,POINT (-3.202 -58.776)
focos_brasil_ontem_hoje_ref.a06848ef-42b3-3b16-bc61-91577b19f5b5,a06848ef-42b3-3b16-bc61-91577b19f5b5,-57.898,-2.475,2021-07-10T17:15:00,AQUA_M-T,SÃO SEBASTIÃO DO UATUMÃ,AMAZONAS,Brasil,1303957,13,33,,,,Amazônia,POINT (-2.475 -57.898)
focos_brasil_ontem_hoje_ref.c8c501b0-25ac-30f5-b915-b890fd9f8843,c8c501b0-25ac-30f5-b915-b890fd9f8843,-55.27,-15.822,2021-07-10T17:15:00,AQUA_M-T,CAMPO VERDE,MATO GROSSO,Brasil,5102678,51,33,,,,Cerrado,POINT (-15.822 -55.27)
focos_brasil_ontem_hoje_ref.2b54548a-f2a6-3866-9a55-f32cc453b99e,2b54548a-f2a6-3866-9a55-f32cc453b99e,-47.73,-12.829,2021-07-10T17:15:00,AQUA_M-T,PARANÃ,TOCANTINS,Brasil,1716208,17,33,,,,Cerrado,POINT (-12.829 -47.73)
focos_brasil_ontem_hoje_ref.ef72d4d2-e9b9-35fd-87f1-43027f0cfa1f,ef72d4d2-e9b9-35fd-87f1-43027f0cfa1f,-52.927,-12.601,2021-07-10T17:15:00,AQUA_M-T,QUERÊNCIA,MATO GROSSO,Brasil,5107065,51,33,,,,Amazônia,POINT (-12.601 -52.927)
