FID,id,longitude,latitude,data_hora_gmt,satelite,municipio,estado,pais,municipio_id,estado_id,pais_id,numero_dias_sem_chuva,precipitacao,risco_fogo,bioma,geom
focos_brasil_ontem_hoje_ref.298f0d70-94a0-3a59-bf48-5f48ea87bee2,298f0d70-94a0-3a59-bf48-5f48ea87bee2,-68.054,-10.131,2021-07-11T18:00:00,AQUA_M-T,RIO BRANCO,ACRE,Brasil,1200401,12,33,,,,Amazônia,POINT (-10.131 -68.054)
focos_brasil_ontem_hoje_ref.ed2b9ac3-9a58-3388-91df-d97da2f3af76,ed2b9ac3-9a58-3388-91df-d97da2f3af76,-67.249,-10.113,2021-07-11T18:00:00,AQUA_M-T,PLÁCIDO DE CASTRO,ACRE,Brasil,1200385,12,33,,,,Amazônia,POINT (-10.113 -67.249)
focos_brasil_ontem_hoje_ref.8d4eafca-4d3d-35a1-a368-1cde6328bc05,8d4eafca-4d3d-35a1-a368-1cde6328bc05,-69.753,-10.459,2021-07-11T18:00:00,AQUA_M-T,ASSIS BRASIL,ACRE,Brasil,1200054,12,33,,,,Amazônia,POINT (-10.459 -69.753)
focos_brasil_ontem_hoje_ref.a19034bd-13a8-31f2-9acc-900cb138d926,a19034bd-13a8-31f2-9acc-900cb138d926,-56.312,-6.683,2021-07-11T18:00:00,AQUA_M-T,ITAITUBA,PARÁ,Brasil,1503606,15,33,,,,Amazônia,POINT (-6.683 -56.312)
focos_brasil_ontem_hoje_ref.b1be3ac1-4f5a-345e-9571-8bc7ac296c30,b1be3ac1-4f5a-345e-9571-8bc7ac296c30,-69.758,-10.464,2021-07-11T18:00:00,AQUA_M-T,ASSIS BRASIL,ACRE,Brasil,1200054,12,33,,,,Amazônia,POINT (-10.464 -69.758)
focos_brasil_ontem_hoje_ref.50c03b63-5008-31cc-9c28-12cc6c270e39,50c03b63-5008-31cc-9c28-12cc6c270e39,-62.037,-6.522,2021-07-11T18:00:00,AQUA_M-T,HUMAITÁ,AMAZONAS,Brasil,1301704,13,33,,,,Amazônia,POINT (-6.522 -62.037)
focos_brasil_ontem_hoje_ref.d865e34e-d6e8-3253-b482-d244e91fe7a8,d865e34e-d6e8-3253-b482-d244e91fe7a8,-65.278,-9.616,2021-07-11T18:00:00,AQUA_M-T,PORTO VELHO,RONDÔNIA,Brasil,1100205,11,33,,,,Amazônia,POINT (-9.616 -65.278)
focos_brasil_ontem_hoje_ref.d796ed5c-142b-32b8-8352-31b7d71f7fcf,d796ed5c-142b-32b8-8352-31b7d71f7fcf,-64.813,-9.568,2021-07-11T18:00:00,AQUA_M-T,PORTO VELHO,RONDÔNIA,Brasil,1100205,11,33,,,,Amazônia,POINT (-9.568 -64.813)
focos_brasil_ontem_hoje_ref.2080d1ad-a77d-3f6d-b13a-d9e5ea6482a1,2080d1ad-a77d-3f6d-b13a-d9e5ea6482a1,-66.742,-9.544,2021-07-11T18:00:00,AQUA_M-T,LÁBREA,AMAZONAS,Brasil,1302405,13,33,,,,Amazônia,POINT (-9.544 -66.742)
focos_brasil_ontem_hoje_ref.4bbf3e62-653e-3de1-81de-3e1b323f984f,4bbf3e62-653e-3de1-81de-3e1b323f984f,-62.672,-9.541,2021-07-11T18:00:00,AQUA_M-T,RIO CRESPO,RONDÔNIA,Brasil,1100262,11,33,,,,Amazônia,POINT (-9.541 -62.672)
focos_brasil_ontem_hoje_ref.60efd8eb-8b43-3dec-98de-dea7169eab6e,60efd8eb-8b43-3dec-98de-dea7169eab6e,-62.662,-9.539,2021-07-11T18:00:00,AQUA_M-T,RIO CRESPO,RONDÔNIA,Brasil,1100262,11,33,,,,Amazônia,POINT (-9.539 -62.662)
focos_brasil_ontem_hoje_ref.f76a2359-3ab5-3cdc-9b24-81ae588a228a,f76a2359-3ab5-3cdc-9b24-81ae588a228a,-62.652,-9.538,2021-07-11T18:00:00,AQUA_M-T,RIO CRESPO,RONDÔNIA,Brasil,1100262,11,33,,,,Amazônia,POINT (-9.538 -62.652)
focos_brasil_ontem_hoje_ref.572dffa3-7e9c-3ad8-ac8d-a94c0dc0ffe4,572dffa3-7e9c-3ad8-ac8d-a94c0dc0ffe4,-62.663,-9.53,2021-07-11T18:00:00,AQUA_M-T,RIO CRESPO,RONDÔNIA,Brasil,1100262,11,33,,,,Amazônia,POINT (-9.53 -62.663)
focos_brasil_ontem_hoje_ref.4ec3d23c-f40d-39fa-9a99-e7e61623cb8c,4ec3d23c-f40d-39fa-9a99-e7e61623cb8c,-62.653,-9.528,2021-07-11T18:00:00,AQUA_M-T,RIO CRESPO,RONDÔNIA,Brasil,1100262,11,33,,,,Amazônia,POINT (-9.528 -62.653)
focos_brasil_ontem_hoje_ref.47c60f73-fa87-320f-9bc7-8e03a63300aa,47c60f73-fa87-320f-9bc7-8e03a63300aa,-66.579,-9.484,2021-07-11T18:00:00,AQUA_M-T,LÁBREA,AMAZONAS,Brasil,1302405,13,33,,,,Amazônia,POINT (-9.484 -66.579)
focos_brasil_ontem_hoje_ref.7c9ed53f-4e50-31ef-98cf-4bd582dd47fc,7c9ed53f-4e50-31ef-98cf-4bd582dd47fc,-66.569,-9.482,2021-07-11T18:00:00,AQUA_M-T,LÁBREA,AMAZONAS,Brasil,1302405,13,33,,,,Amazônia,POINT (-9.482 -66.569)
focos_brasil_ontem_hoje_ref.d61990ae-d07c-3914-b56c-a94daef8a61c,d61990ae-d07c-3914-b56c-a94daef8a61c,-66.56,-9.481,2021-07-11T18:00:00,AQUA_M-T,LÁBREA,AMAZONAS,Brasil,1302405,13,33,,,,Amazônia,POINT (-9.481 -66.56)
focos_brasil_ontem_hoje_ref.9b7830d6-8006-37c1-9a9e-007a76fbdf1f,9b7830d6-8006-37c1-9a9e-007a76fbdf1f,-63.137,-9.471,2021-07-11T18:00:00,AQUA_M-T,ALTO PARAÍSO,RONDÔNIA,Brasil,1100403,11,33,,,,Amazônia,POINT (-9.471 -63.137)
focos_brasil_ontem_hoje_ref.25ac1d4a-7354-3fc3-a7f0-551353b9942e,25ac1d4a-7354-3fc3-a7f0-551353b9942e,-66.747,-9.473,2021-07-11T18:00:00,AQUA_M-T,LÁBREA,AMAZONAS,Brasil,1302405,13,33,,,,Amazônia,POINT (-9.473 -66.747)
focos_brasil_ontem_hoje_ref.a1aa2f8d-025e-3812-ac6f-e9c7dfb5a440,a1aa2f8d-025e-3812-ac6f-e9c7dfb5a440,-66.576,-9.477,2021-07-11T18:00:00,AQUA_M-T,LÁBREA,AMAZONAS,Brasil,1302405,13,33,,,,Amazônia,POINT (-9.477 -66.576)
focos_brasil_ontem_hoje_ref.7aea5f7a-977d-3919-8ec2-7927b5c0533e,7aea5f7a-977d-3919-8ec2-7927b5c0533e,-66.566,-9.476,2021-07-11T18:00:00,AQUA_M-T,LÁBREA,AMAZONAS,Brasil,1302405,13,33,,,,Amazônia,POINT (-9.476 -66.566)
focos_brasil_ontem_hoje_ref.90404e98-4f0b-3e0e-8266-28f9e10d11e5,90404e98-4f0b-3e0e-8266-28f9e10d11e5,-68.404,-9.456,2021-07-11T18:00:00,AQUA_M-T,SENA MADUREIRA,ACRE,Brasil,1200500,12,33,,,,Amazônia,POINT (-9.456 -68.404)
focos_brasil_ontem_hoje_ref.04bd15aa-3c7d-359a-9df1-7b19b39b583f,04bd15aa-3c7d-359a-9df1-7b19b39b583f,-68.41,-9.454,2021-07-11T18:00:00,AQUA_M-T,SENA MADUREIRA,ACRE,Brasil,1200500,12,33,,,,Amazônia,POINT (-9.454 -68.41)
focos_brasil_ontem_hoje_ref.588beea0-5cc5-314e-931d-251bbd1f0f19,588beea0-5cc5-314e-931d-251bbd1f0f19,-68.397,-9.452,2021-07-11T18:00:00,AQUA_M-T,SENA MADUREIRA,ACRE,Brasil,1200500,12,33,,,,Amazônia,POINT (-9.452 -68.397)
focos_brasil_ontem_hoje_ref.c54753c8-9a04-3e44-8151-bdcb178c36b4,c54753c8-9a04-3e44-8151-bdcb178c36b4,-65.545,-9.386,2021-07-11T18:00:00,AQUA_M-T,LÁBREA,AMAZONAS,Brasil,1302405,13,33,,,,Amazônia,POINT (-9.386 -65.545)
focos_brasil_ontem_hoje_ref.4badf9b5-dabb-389f-8eec-d78992e60c9a,4badf9b5-dabb-389f-8eec-d78992e60c9a,-65.536,-9.385,2021-07-11T18:00:00,AQUA_M-T,LÁBREA,AMAZONAS,Brasil,1302405,13,33,,,,Amazônia,POINT (-9.385 -65.536)
focos_brasil_ontem_hoje_ref.e1953065-ff82-3831-bdae-67fc99eba438,e1953065-ff82-3831-bdae-67fc99eba438,-65.537,-9.376,2021-07-11T18:00:00,AQUA_M-T,LÁBREA,AMAZONAS,Brasil,1302405,13,33,,,,Amazônia,POINT (-9.376 -65.537)
focos_brasil_ontem_hoje_ref.dc0c2ed3-8571-3550-b061-d868c9a7e664,dc0c2ed3-8571-3550-b061-d868c9a7e664,-67.344,-8.932,2021-07-11T18:00:00,AQUA_M-T,BOCA DO ACRE,AMAZONAS,Brasil,1300706,13,33,,,,Amazônia,POINT (-8.932 -67.344)
focos_brasil_ontem_hoje_ref.389da20e-7ef4-331b-b6ee-e4c5a5767dbc,389da20e-7ef4-331b-b6ee-e4c5a5767dbc,-65.912,-8.924,2021-07-11T18:00:00,AQUA_M-T,LÁBREA,AMAZONAS,Brasil,1302405,13,33,,,,Amazônia,POINT (-8.924 -65.912)
focos_brasil_ontem_hoje_ref.d1b0e78a-ee0f-3023-a1f6-2c9a41641f91,d1b0e78a-ee0f-3023-a1f6-2c9a41641f91,-65.902,-8.922,2021-07-11T18:00:00,AQUA_M-T,LÁBREA,AMAZONAS,Brasil,1302405,13,33,,,,Amazônia,POINT (-8.922 -65.902)
focos_brasil_ontem_hoje_ref.ce7b485d-a64f-38d1-b18a-b38edb228ca6,ce7b485d-a64f-38d1-b18a-b38edb228ca6,-69.413,-8.838,2021-07-11T18:00:00,AQUA_M-T,MANOEL URBANO,ACRE,Brasil,1200344,12,33,,,,Amazônia,POINT (-8.838 -69.413)
focos_brasil_ontem_hoje_ref.888ef7cc-9480-379b-b8a4-5045e9c01bea,888ef7cc-9480-379b-b8a4-5045e9c01bea,-69.399,-8.836,2021-07-11T18:00:00,AQUA_M-T,MANOEL URBANO,ACRE,Brasil,1200344,12,33,,,,Amazônia,POINT (-8.836 -69.399)
focos_brasil_ontem_hoje_ref.359d0a3f-67fc-39df-b5bb-78532a10005d,359d0a3f-67fc-39df-b5bb-78532a10005d,-63.814,-8.788,2021-07-11T18:00:00,AQUA_M-T,PORTO VELHO,RONDÔNIA,Brasil,1100205,11,33,,,,Amazônia,POINT (-8.788 -63.814)
focos_brasil_ontem_hoje_ref.c82c3bd4-3875-3362-9848-01d3d260ae75,c82c3bd4-3875-3362-9848-01d3d260ae75,-63.804,-8.787,2021-07-11T18:00:00,AQUA_M-T,PORTO VELHO,RONDÔNIA,Brasil,1100205,11,33,,,,Amazônia,POINT (-8.787 -63.804)
focos_brasil_ontem_hoje_ref.a5e70c40-8c72-37b2-801f-4fcd1a448324,a5e70c40-8c72-37b2-801f-4fcd1a448324,-64.184,-8.786,2021-07-11T18:00:00,AQUA_M-T,CANUTAMA,AMAZONAS,Brasil,1300904,13,33,,,,Amazônia,POINT (-8.786 -64.184)
