FID,longitude,latitude,data_hora_gmt,satelite,municipio,estado,pais,geom
focos_ams_ontem_hoje_ref.943eba1f-d2ee-3cb4-9cc7-d48225f10913,-66.296,-11.868,2021-07-09T18:10:00,AQUA_M-T,Vaca Díez,El Beni,Bolivia,POINT (-11.868 -66.296)
focos_ams_ontem_hoje_ref.603377c3-ba44-3214-8625-65fd898496ab,-60.708,-16.169,2021-07-09T18:10:00,AQUA_M-T,José Miguel de Velasco,Santa Cruz,Bolivia,POINT (-16.169 -60.708)
focos_ams_ontem_hoje_ref.8eb38e6c-d3cb-3524-8dea-64e754be9dcf,-60.72,-16.166,2021-07-09T18:10:00,AQUA_M-T,José Miguel de Velasco,Santa Cruz,Bolivia,POINT (-16.166 -60.72)
focos_ams_ontem_hoje_ref.e52bf773-985d-31f0-a44f-1b2ce041f329,-66.287,-11.867,2021-07-09T18:10:00,AQUA_M-T,Vaca Díez,El Beni,Bolivia,POINT (-11.867 -66.287)
focos_ams_ontem_hoje_ref.819b481d-6c55-3ad1-b536-a0a907f84dc9,-65.854,-14.316,2021-07-09T18:10:00,AQUA_M-T,Yacuma,El Beni,Bolivia,POINT (-14.316 -65.854)
focos_ams_ontem_hoje_ref.6913c69b-3d5e-32e5-b16b-69837281ca3b,-64.724,-14.221,2021-07-09T18:10:00,AQUA_M-T,Cercado,El Beni,Bolivia,POINT (-14.221 -64.724)
focos_ams_ontem_hoje_ref.5fea13fd-fa28-3289-be1f-af39bddd2610,-64.726,-14.211,2021-07-09T18:10:00,AQUA_M-T,Cercado,El Beni,Bolivia,POINT (-14.211 -64.726)
focos_ams_ontem_hoje_ref.036990c8-0f07-3460-986d-da0a58c71208,-67.128,-14.177,2021-07-09T18:10:00,AQUA_M-T,José Ballivián,El Beni,Bolivia,POINT (-14.177 -67.128)
focos_ams_ontem_hoje_ref.12576642-ec6b-3c4e-813d-dcaea37364cf,-61.544,-16.39,2021-07-09T18:10:00,AQUA_M-T,José Miguel de Velasco,Santa Cruz,Bolivia,POINT (-16.39 -61.544)
focos_ams_ontem_hoje_ref.91583895-7dc1-301d-a9a6-abff271546e2,-67.118,-14.176,2021-07-09T18:10:00,AQUA_M-T,José Ballivián,El Beni,Bolivia,POINT (-14.176 -67.118)
focos_ams_ontem_hoje_ref.58cc4d63-938a-3328-bced-1fcc5dad5cfa,-67.101,-14.165,2021-07-09T18:10:00,AQUA_M-T,José Ballivián,El Beni,Bolivia,POINT (-14.165 -67.101)
focos_ams_ontem_hoje_ref.59faabd2-73f0-331d-b566-30745f4ea9d1,-74.702,-9.009,2021-07-09T18:10:00,AQUA_M-T,Puerto Inca,Huánuco,Peru,POINT (-9.009 -74.702)
focos_ams_ontem_hoje_ref.8dc960b0-4503-311c-a193-fc263154a399,-65.856,-14.324,2021-07-09T18:10:00,AQUA_M-T,Yacuma,El Beni,Bolivia,POINT (-14.324 -65.856)
focos_ams_ontem_hoje_ref.e26c0be4-ca94-3268-9fa8-e4d30f356cc9,-64.97,-14.006,2021-07-09T18:10:00,AQUA_M-T,Mamoré,El Beni,Bolivia,POINT (-14.006 -64.97)
focos_ams_ontem_hoje_ref.a0834542-d367-3506-8d3e-e8b06e4462f6,-65.688,-13.94,2021-07-09T18:10:00,AQUA_M-T,Yacuma,El Beni,Bolivia,POINT (-13.94 -65.688)
focos_ams_ontem_hoje_ref.9f26267f-98ff-300e-bbcc-d2941f0cfce3,-61.529,-16.387,2021-07-09T18:10:00,AQUA_M-T,José Miguel de Velasco,Santa Cruz,Bolivia,POINT (-16.387 -61.529)
focos_ams_ontem_hoje_ref.db9ec990-516d-38db-8ff0-951655ef50f2,-65.679,-13.939,2021-07-09T18:10:00,AQUA_M-T,Yacuma,El Beni,Bolivia,POINT (-13.939 -65.679)
focos_ams_ontem_hoje_ref.3d0c6a17-1946-3584-b24b-205da128907f,-60.227,-16.339,2021-07-09T18:10:00,AQUA_M-T,José Miguel de Velasco,Santa Cruz,Bolivia,POINT (-16.339 -60.227)
focos_ams_ontem_hoje_ref.87d3fe10-9956-3ed6-8ccc-2346fcc48797,-65.69,-13.931,2021-07-09T18:10:00,AQUA_M-T,Yacuma,El Beni,Bolivia,POINT (-13.931 -65.69)
focos_ams_ontem_hoje_ref.b9a0c85f-1c52-3985-9c78-3d4c5a19fc43,-65.68,-13.93,2021-07-09T18:10:00,AQUA_M-T,Yacuma,El Beni,Bolivia,POINT (-13.93 -65.68)
focos_ams_ontem_hoje_ref.a98b234f-3169-3a2a-9191-f2e2847d67da,-66.299,-13.874,2021-07-09T18:10:00,AQUA_M-T,Yacuma,El Beni,Bolivia,POINT (-13.874 -66.299)
focos_ams_ontem_hoje_ref.0c3fc6dd-c45d-355f-a2e2-3850632c59db,-63.83,-14.33,2021-07-09T18:10:00,AQUA_M-T,Cercado,El Beni,Bolivia,POINT (-14.33 -63.83)
focos_ams_ontem_hoje_ref.686a90b3-1007-3da1-ae65-d0c11b6dfe53,-66.29,-13.873,2021-07-09T18:10:00,AQUA_M-T,Yacuma,El Beni,Bolivia,POINT (-13.873 -66.29)
focos_ams_ontem_hoje_ref.52dbbc14-d3aa-3e72-8679-c93a2353dfed,-66.301,-13.865,2021-07-09T18:10:00,AQUA_M-T,Yacuma,El Beni,Bolivia,POINT (-13.865 -66.301)
focos_ams_ontem_hoje_ref.b85ada67-0371-33de-86d5-65a09f673ca0,-65.967,-14.333,2021-07-09T18:10:00,AQUA_M-T,Yacuma,El Beni,Bolivia,POINT (-14.333 -65.967)
focos_ams_ontem_hoje_ref.c4cc87a5-34c4-3db1-8082-5cb743938348,-66.291,-13.864,2021-07-09T18:10:00,AQUA_M-T,Yacuma,El Beni,Bolivia,POINT (-13.864 -66.291)
focos_ams_ontem_hoje_ref.46474f5e-e5ae-324e-9cca-c96be9203ab3,-66.282,-13.862,2021-07-09T18:10:00,AQUA_M-T,Yacuma,El Beni,Bolivia,POINT (-13.862 -66.282)
focos_ams_ontem_hoje_ref.670443a5-f929-376c-af15-c572ba796407,-63.825,-14.4,2021-07-09T18:10:00,AQUA_M-T,Cercado,El Beni,Bolivia,POINT (-14.4 -63.825)
focos_ams_ontem_hoje_ref.26434c01-7881-3033-a25b-4f85c434354e,-65.748,-13.848,2021-07-09T18:10:00,AQUA_M-T,Yacuma,El Beni,Bolivia,POINT (-13.848 -65.748)
focos_ams_ontem_hoje_ref.9e38d6ad-e78f-3204-adb3-a7b8dc3326f5,-60.229,-16.327,2021-07-09T18:10:00,AQUA_M-T,José Miguel de Velasco,Santa Cruz,Bolivia,POINT (-16.327 -60.229)
focos_ams_ontem_hoje_ref.f4ba654d-c45a-3449-8e71-6e583464075d,-65.738,-13.847,2021-07-09T18:10:00,AQUA_M-T,Yacuma,El Beni,Bolivia,POINT (-13.847 -65.738)
focos_ams_ontem_hoje_ref.f73b5f4b-7458-358f-b0b7-5215b79d6871,-65.746,-13.84,2021-07-09T18:10:00,AQUA_M-T,Yacuma,El Beni,Bolivia,POINT (-13.84 -65.746)
focos_ams_ontem_hoje_ref.66c3506e-bfb0-34b1-a0d0-bdb1e27cacbe,-65.736,-13.838,2021-07-09T18:10:00,AQUA_M-T,Yacuma,El Beni,Bolivia,POINT (-13.838 -65.736)
focos_ams_ontem_hoje_ref.6dded977-75d8-3032-90a0-159ba1d10652,-63.836,-14.402,2021-07-09T18:10:00,AQUA_M-T,Cercado,El Beni,Bolivia,POINT (-14.402 -63.836)
focos_ams_ontem_hoje_ref.99d21467-ed09-3b59-b0c7-9510f8ce4479,-66.069,-13.822,2021-07-09T18:10:00,AQUA_M-T,Yacuma,El Beni,Bolivia,POINT (-13.822 -66.069)
focos_ams_ontem_hoje_ref.45bb9217-fa9d-3f07-ba1f-824c15791087,-66.079,-13.814,2021-07-09T18:10:00,AQUA_M-T,Yacuma,El Beni,Bolivia,POINT (-13.814 -66.079)
focos_ams_ontem_hoje_ref.0c2b6301-3b12-3519-bce6-80e1059f45c3,-64.865,-14.645,2021-07-09T18:10:00,AQUA_M-T,Cercado,El Beni,Bolivia,POINT (-14.645 -64.865)
focos_ams_ontem_hoje_ref.9c786550-12fb-3498-a2d2-59532296f68a,-68.599,-9.394,2021-07-09T18:10:00,AQUA_M-T,SENA MADUREIRA,ACRE,Brasil,POINT (-9.394 -68.599)
focos_ams_ontem_hoje_ref.332cf648-7713-3599-8c7f-e2d5ef633bf2,-63.696,-13.787,2021-07-09T18:10:00,AQUA_M-T,Vaca Díez,El Beni,Bolivia,POINT (-13.787 -63.696)
focos_ams_ontem_hoje_ref.b9ce8583-ff7b-369d-ac28-300ac27e25c6,-63.684,-13.786,2021-07-09T18:10:00,AQUA_M-T,Vaca Díez,El Beni,Bolivia,POINT (-13.786 -63.684)
focos_ams_ontem_hoje_ref.49da0d42-4a88-3ce0-a3b1-c89f8547c296,-63.686,-13.775,2021-07-09T18:10:00,AQUA_M-T,Vaca Díez,El Beni,Bolivia,POINT (-13.775 -63.686)
focos_ams_ontem_hoje_ref.4368a4d6-7040-33d6-afe3-82ee79d6c51b,-63.98,-16.317,2021-07-09T18:10:00,AQUA_M-T,Obispo Santistevan,Santa Cruz,Bolivia,POINT (-16.317 -63.98)
focos_ams_ontem_hoje_ref.29abb875-1813-3f04-9ad0-02a0beb6addc,-63.868,-13.763,2021-07-09T18:10:00,AQUA_M-T,Vaca Díez,El Beni,Bolivia,POINT (-13.763 -63.868)
focos_ams_ontem_hoje_ref.b9746213-88c7-33c6-b516-7740f6e85366,-64.533,-13.732,2021-07-09T18:10:00,AQUA_M-T,Mamoré,El Beni,Bolivia,POINT (-13.732 -64.533)
focos_ams_ontem_hoje_ref.16300c2e-38cd-3714-ab52-7302149ac3d2,-64.535,-13.722,2021-07-09T18:10:00,AQUA_M-T,Mamoré,El Beni,Bolivia,POINT (-13.722 -64.535)
focos_ams_ontem_hoje_ref.757cd658-fb06-3e0a-97a6-fea78d41de95,-69.391,-10.663,2021-07-09T18:10:00,AQUA_M-T,BRASILÉIA,ACRE,Brasil,POINT (-10.663 -69.391)
focos_ams_ontem_hoje_ref.76a15be7-dc85-3631-af61-25b9d69d0343,-65.652,-13.642,2021-07-09T18:10:00,AQUA_M-T,Yacuma,El Beni,Bolivia,POINT (-13.642 -65.652)
focos_ams_ontem_hoje_ref.2c51e55c-cfaf-350e-84be-c5daf164b9e2,-66.484,-13.488,2021-07-09T18:10:00,AQUA_M-T,Yacuma,El Beni,Bolivia,POINT (-13.488 -66.484)
focos_ams_ontem_hoje_ref.84df67e2-6864-3c53-9303-612d2c462397,-68.635,-9.408,2021-07-09T18:10:00,AQUA_M-T,SENA MADUREIRA,ACRE,Brasil,POINT (-9.408 -68.635)
focos_ams_ontem_hoje_ref.cf39d478-128a-393a-8554-c4f5ab60e09a,-66.475,-13.486,2021-07-09T18:10:00,AQUA_M-T,Yacuma,El Beni,Bolivia,POINT (-13.486 -66.475)
focos_ams_ontem_hoje_ref.0f553a78-9c18-3a35-8faf-dd13dd957681,-65.802,-13.452,2021-07-09T18:10:00,AQUA_M-T,Yacuma,El Beni,Bolivia,POINT (-13.452 -65.802)
focos_ams_ontem_hoje_ref.2716dff5-000e-3c92-8be9-05dc1551e294,-65.804,-13.442,2021-07-09T18:10:00,AQUA_M-T,Yacuma,El Beni,Bolivia,POINT (-13.442 -65.804)
focos_ams_ontem_hoje_ref.65479c87-d9b7-30ef-a990-3f61eed556b6,-69.38,-10.671,2021-07-09T18:10:00,AQUA_M-T,BRASILÉIA,ACRE,Brasil,POINT (-10.671 -69.38)
focos_ams_ontem_hoje_ref.bdcd88b8-d05d-3d91-a025-9b50b0f38c84,-68.625,-9.406,2021-07-09T18:10:00,AQUA_M-T,SENA MADUREIRA,ACRE,Brasil,POINT (-9.406 -68.625)
focos_ams_ontem_hoje_ref.93195c13-2018-3b8a-a900-aa68bdae4bb2,-65.813,-13.444,2021-07-09T18:10:00,AQUA_M-T,Yacuma,El Beni,Bolivia,POINT (-13.444 -65.813)
focos_ams_ontem_hoje_ref.786fe634-a448-32b0-9674-a34e79cde0bd,-65.812,-13.453,2021-07-09T18:10:00,AQUA_M-T,Yacuma,El Beni,Bolivia,POINT (-13.453 -65.812)
focos_ams_ontem_hoje_ref.e8d37c5c-28ec-3f71-a335-769e0da0ece1,-69.381,-10.662,2021-07-09T18:10:00,AQUA_M-T,BRASILÉIA,ACRE,Brasil,POINT (-10.662 -69.381)
focos_ams_ontem_hoje_ref.10d1f679-deb0-3b33-99db-c4a05ba8e05b,-69.323,-10.553,2021-07-09T18:10:00,AQUA_M-T,BRASILÉIA,ACRE,Brasil,POINT (-10.553 -69.323)
focos_ams_ontem_hoje_ref.12932201-345a-3e40-99bf-c52d184ac292,-63.985,-10.394,2021-07-09T18:10:00,AQUA_M-T,CAMPO NOVO DE RONDÔNIA,RONDÔNIA,Brasil,POINT (-10.394 -63.985)
focos_ams_ontem_hoje_ref.6eedcb21-401d-3c15-98b8-8607f4e83529,-64.692,-13.378,2021-07-09T18:10:00,AQUA_M-T,Mamoré,El Beni,Bolivia,POINT (-13.378 -64.692)
focos_ams_ontem_hoje_ref.2bc22f2e-d7e6-379f-8112-4e67c535461c,-63.972,-10.392,2021-07-09T18:10:00,AQUA_M-T,CAMPO NOVO DE RONDÔNIA,RONDÔNIA,Brasil,POINT (-10.392 -63.972)
focos_ams_ontem_hoje_ref.a75e70fc-0fc7-3b99-b462-4e71d5389f9e,-65.539,-9.383,2021-07-09T18:10:00,AQUA_M-T,LÁBREA,AMAZONAS,Brasil,POINT (-9.383 -65.539)
focos_ams_ontem_hoje_ref.38e2250e-8706-3f5a-bb5d-cebb56210bde,-64.68,-13.386,2021-07-09T18:10:00,AQUA_M-T,Mamoré,El Beni,Bolivia,POINT (-13.386 -64.68)
focos_ams_ontem_hoje_ref.fb01b71a-a9db-3819-8bc4-cfbe197417b9,-65.884,-18.992,2021-07-09T18:10:00,AQUA_M-T,Chayanta,Potosí,Bolivia,POINT (-18.992 -65.884)
focos_ams_ontem_hoje_ref.28cae3d2-ed8a-398a-9a5f-819b6c0062d9,-72.944,-13.41,2021-07-09T18:10:00,AQUA_M-T,Abancay,Apurímac,Peru,POINT (-13.41 -72.944)
focos_ams_ontem_hoje_ref.bc27299f-54ba-337e-97ce-a06bdba640ca,-68.408,-10.35,2021-07-09T18:10:00,AQUA_M-T,XAPURI,ACRE,Brasil,POINT (-10.35 -68.408)
focos_ams_ontem_hoje_ref.4d6718a7-eb81-3595-beec-dcf6cff04189,-64.69,-13.388,2021-07-09T18:10:00,AQUA_M-T,Mamoré,El Beni,Bolivia,POINT (-13.388 -64.69)
focos_ams_ontem_hoje_ref.0b3ef7eb-8091-3009-b0f4-d7134f15bd32,-62.04,-10.336,2021-07-09T18:10:00,AQUA_M-T,VALE DO PARAÍSO,RONDÔNIA,Brasil,POINT (-10.336 -62.04)
focos_ams_ontem_hoje_ref.c21dfd44-1259-3c6b-a65e-6e2167e7904d,-64.681,-13.376,2021-07-09T18:10:00,AQUA_M-T,Mamoré,El Beni,Bolivia,POINT (-13.376 -64.681)
focos_ams_ontem_hoje_ref.1320f3ac-09dd-3b20-a549-411b11114c28,-65.893,-18.993,2021-07-09T18:10:00,AQUA_M-T,Chayanta,Potosí,Bolivia,POINT (-18.993 -65.893)
focos_ams_ontem_hoje_ref.2e1bdc44-47f6-3a96-a620-b8180d621b39,-65.529,-9.381,2021-07-09T18:10:00,AQUA_M-T,LÁBREA,AMAZONAS,Brasil,POINT (-9.381 -65.529)
focos_ams_ontem_hoje_ref.d5facbab-a02a-35b9-a495-f049cffed664,-62.022,-10.333,2021-07-09T18:10:00,AQUA_M-T,VALE DO PARAÍSO,RONDÔNIA,Brasil,POINT (-10.333 -62.022)
focos_ams_ontem_hoje_ref.101530ec-2a4a-3899-8c3f-3534325b298e,-64.659,-13.314,2021-07-09T18:10:00,AQUA_M-T,Mamoré,El Beni,Bolivia,POINT (-13.314 -64.659)
focos_ams_ontem_hoje_ref.ccadd02b-5d97-3fea-a6e9-0dc9290b15c3,-62.03,-10.329,2021-07-09T18:10:00,AQUA_M-T,VALE DO PARAÍSO,RONDÔNIA,Brasil,POINT (-10.329 -62.03)
focos_ams_ontem_hoje_ref.e8250c82-23a9-3fd3-a2b3-714fd7d14b91,-66.891,-10.004,2021-07-09T18:10:00,AQUA_M-T,ACRELÂNDIA,ACRE,Brasil,POINT (-10.004 -66.891)
focos_ams_ontem_hoje_ref.946b35d1-2f12-3f94-9500-57120900c6fb,-65.392,-13.169,2021-07-09T18:10:00,AQUA_M-T,Yacuma,El Beni,Bolivia,POINT (-13.169 -65.392)
focos_ams_ontem_hoje_ref.911c0789-c291-366f-b81b-780549cc08fb,-67.882,-10,2021-07-09T18:10:00,AQUA_M-T,RIO BRANCO,ACRE,Brasil,POINT (-10 -67.882)
focos_ams_ontem_hoje_ref.d2073290-854c-3454-ae36-b383b4e41b0b,-62.734,-10,2021-07-09T18:10:00,AQUA_M-T,ARIQUEMES,RONDÔNIA,Brasil,POINT (-10 -62.734)
focos_ams_ontem_hoje_ref.79e9fb68-39aa-393b-9f84-d0554e0c6cbd,-64.666,-13.311,2021-07-09T18:10:00,AQUA_M-T,Mamoré,El Beni,Bolivia,POINT (-13.311 -64.666)
focos_ams_ontem_hoje_ref.dfd08a9c-1265-30de-b7a2-b65bfc5c84a5,-65.756,-13.03,2021-07-09T18:10:00,AQUA_M-T,Yacuma,El Beni,Bolivia,POINT (-13.03 -65.756)
focos_ams_ontem_hoje_ref.46f00ce1-3af4-3b9a-a3f5-4388f13fc2bb,-63.109,-9.292,2021-07-09T18:10:00,AQUA_M-T,ITAPUÃ DO OESTE,RONDÔNIA,Brasil,POINT (-9.292 -63.109)
focos_ams_ontem_hoje_ref.4705279f-87ef-3345-82c9-f41e08e5a873,-66.048,-13.01,2021-07-09T18:10:00,AQUA_M-T,Yacuma,El Beni,Bolivia,POINT (-13.01 -66.048)
focos_ams_ontem_hoje_ref.70b0c1dd-1e12-323e-8bb2-db9ad79631ad,-64.154,-9.019,2021-07-09T18:10:00,AQUA_M-T,PORTO VELHO,RONDÔNIA,Brasil,POINT (-9.019 -64.154)
focos_ams_ontem_hoje_ref.ba4d6701-bee2-3d52-b405-3fca20a85ae5,-66.038,-13.008,2021-07-09T18:10:00,AQUA_M-T,Yacuma,El Beni,Bolivia,POINT (-13.008 -66.038)
focos_ams_ontem_hoje_ref.8f4d8c9d-960e-3805-905c-c663fdb663db,-65.305,-12.87,2021-07-09T18:10:00,AQUA_M-T,Yacuma,El Beni,Bolivia,POINT (-12.87 -65.305)
focos_ams_ontem_hoje_ref.3bb43a9b-f706-3fcd-8ea5-34fbe8193bd6,-65.295,-12.869,2021-07-09T18:10:00,AQUA_M-T,Yacuma,El Beni,Bolivia,POINT (-12.869 -65.295)
focos_ams_ontem_hoje_ref.9b05cf30-0a83-3c0c-a10c-6cd73619ac57,-64.141,-9.017,2021-07-09T18:10:00,AQUA_M-T,PORTO VELHO,RONDÔNIA,Brasil,POINT (-9.017 -64.141)
focos_ams_ontem_hoje_ref.153c72cc-2aea-3791-a375-fc168b8961fa,-64.156,-9.008,2021-07-09T18:10:00,AQUA_M-T,PORTO VELHO,RONDÔNIA,Brasil,POINT (-9.008 -64.156)
focos_ams_ontem_hoje_ref.fa7cb52c-49a9-3241-9a90-96a35e7e991c,-65.306,-12.861,2021-07-09T18:10:00,AQUA_M-T,Yacuma,El Beni,Bolivia,POINT (-12.861 -65.306)
focos_ams_ontem_hoje_ref.01755387-e313-3ee3-ab0c-ce4d4ee57aa2,-75.281,-9.365,2021-07-09T18:10:00,AQUA_M-T,Puerto Inca,Huánuco,Peru,POINT (-9.365 -75.281)
focos_ams_ontem_hoje_ref.67cf903e-689a-3263-be56-0e085e4f5710,-64.963,-12.857,2021-07-09T18:10:00,AQUA_M-T,Mamoré,El Beni,Bolivia,POINT (-12.857 -64.963)
focos_ams_ontem_hoje_ref.0b1dc6e5-7c08-3ec2-ab82-2a9dadbf6a23,-63.378,-18.711,2021-07-09T18:10:00,AQUA_M-T,Cordillera,Santa Cruz,Bolivia,POINT (-18.711 -63.378)
focos_ams_ontem_hoje_ref.d80b1eb9-6056-3f59-8ac1-e14cc704b090,-63.779,-8.821,2021-07-09T18:10:00,AQUA_M-T,PORTO VELHO,RONDÔNIA,Brasil,POINT (-8.821 -63.779)
focos_ams_ontem_hoje_ref.2f88a080-fdf0-3556-8d5e-7d88bbdc6975,-65.296,-12.859,2021-07-09T18:10:00,AQUA_M-T,Yacuma,El Beni,Bolivia,POINT (-12.859 -65.296)
focos_ams_ontem_hoje_ref.6bda380e-aefb-35dd-b7d7-b7693d5af325,-63.794,-8.812,2021-07-09T18:10:00,AQUA_M-T,PORTO VELHO,RONDÔNIA,Brasil,POINT (-8.812 -63.794)
focos_ams_ontem_hoje_ref.de32534f-0a14-3c66-a94a-5710f6048bbe,-63.389,-18.713,2021-07-09T18:10:00,AQUA_M-T,Cordillera,Santa Cruz,Bolivia,POINT (-18.713 -63.389)
